COURSE,NAME,DANISH_NAME,LANGUAGE,ECTS_POINTS,COURSE_TYPE,EXAM_TYPE,TIME_OF_WEEK,COURSE_DURATION,EXAM_AID,EXAMINER,ASSIGNMENTS,GRADE_TYPE,CAMPUS,SEMESTER_PERIOD,MAIN_RESPONSIBLE_NAME,CO_RESPONSIBLE_1_NAME,CO_RESPONSIBLE_2_NAME,CO_RESPONSIBLE_3_NAME,CO_RESPONSIBLE_4_NAME,STUDY_LINES,AVERAGE_GRADE,PERCENT_PASSED,TOTAL_STUDENTS,WORKLOAD_AVERAGE_SCORE,LEARNING_AVERAGE_SCORE,MOTIVATION_AVERAGE_SCORE,FEEDBACK_AVERAGE_SCORE
10519,Advanced electron microscopy physics,Avanceret elektronmikroskopifysik,English,5.0,Ph.D.,Oral exam,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,CAMPUS_LYNGBY,January,Stig Helveg,Jörg Ralf Jinschek,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,14,2.8,5.0,5.0,5.0
10520,Journal club on plasma physics and fusion energy,Journal club om plasmafysik og fusionsenergi,English,5.0,Ph.D.,Report hand-in,"['F4B (Spring, Fri 8-12)', 'E4B (Autumn, Fri 8-12)']",DURATION_26_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Spring + Autumn,Anders Henry Nielsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,4,3.0,5.0,5.0,5.0
10521,Physics and technology of two-dimensional materials,To-dimensionale materialers fysik og teknologi,English,10.0,Ph.D.,Report hand-in,"['F2A (Spring, Mon 13-17)', 'F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Spring,Peter Bøggild,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",Pass/Fail,95.1,61,3.28,4.64,4.53,4.55
10530,SURFCAT Summer School: The Science of Sustainable Fuels and Chemicals,SURFCAT Summer School: The Science of Sustainable Fuels and Chemicals,English,2.5,Ph.D.,Report hand-in,['3-week August'],DURATION_UNIQUE,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,No data available,August,Jakob Doganli-Kibsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,209,No data,No data,No data,No data
10540,CAMD Summer School on Electronic Structure Theory and Materials Design,CAMD Summer School on Electronic Structure Theory and Materials Design,English,2.5,Ph.D.,Report hand-in,['3-week August'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,August,Thomas Olsen,Karsten Wedel Jacobsen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,96.6,178,No data,No data,No data,No data
10550,DigiQ PhD School on Quantum Technology,DigiQ PhD skole om kvanteteknologi,English,2.5,Ph.D.,Report hand-in,['Unspecified'],DURATION_UNIQUE,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,No data available,Unspecified,Jonatan Bohr Brask,Ulrik Lund Andersen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
10590,Illustration of scientific content related to catalysis,Illustration af videnskabeligt indhold relateret til katalyse,English,2.5,Ph.D.,Report hand-in,"['E3A (Autumn, Tues 8-12)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Jakob Doganli-Kibsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,95.3,64,3.25,4.76,4.52,4.25
10603,Knowledge cultures – history and philosophy of knowledge in theory and practice,Videnskulturer - videnshistorie og -filosofi i teori og praksis,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Laila Zwisler,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,91.9,111,2.71,4.18,4.38,4.18
10605,History of Technology,Teknologihistorie,English,5.0,MSc,Report hand-in,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Laila Zwisler,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,87.2,141,2.57,4.0,4.07,3.76
10610,History of Technology,Teknologihistorie,English,10.0,MSc,Report hand-in,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Laila Zwisler,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],7.93,87.9,58,3.21,4.26,4.37,4.42
10720,Research Immersion BSc (June) - Department of Physics,Forskningsfordybelse BSc (juni) - Institut for Fysik,English,5.0,BSc,Oral exam,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
10721,Research Immersion BSc (July) - Department of Physics,Forskningsfordybelse BSc (juli) - Institut for Fysik,English,5.0,BSc,Oral exam,['3-week July'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,July,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,3.0,5.0,5.0,5.0
10722,Research Immersion BSc (August) - Department of Physics,Forskningsfordybelse BSc (august) - Institut for Fysik,English,5.0,BSc,Oral exam,['3-week August'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,August,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,3.5,5.0,5.0,5.0
10730,Research Immersion MSc (June) - Department of Physics,Forskningsfordybelse MSc (juni) - Institut for Fysik,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",No data,No data,0,3.0,5.0,5.0,5.0
10731,Research Immersion MSc (July) - Department of Physics,Forskningsfordybelse MSc (juli) - Institut for Fysik,English,5.0,MSc,Oral exam,['3-week July'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,July,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",No data,No data,0,3.0,5.0,5.0,3.0
10732,Research Immersion MSc (August) - Department of Physics,Forskningsfordybelse MSc (august) - Institut for Fysik,English,5.0,MSc,Oral exam,['3-week August'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,August,Christian Danvad Damsgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",No data,No data,0,4.0,4.0,5.0,5.0
10750,Innovation Projects at the Physics Department,Innovationsprojekter på DTU Fysik,English,5.0,MSc,Oral exam,"['E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Timothy John Booth,Henning Friis Poulsen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",Pass/Fail,98.3,120,2.5,4.17,4.17,4.1
10850,Advanced micro- and nanofabrication technology,Avanceret mikro- og nano-fabrikationsteknologi,English,5.0,MSc,Oral exam,"['F3B (Spring, Fri 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Flemming Jensen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",6.76,74.1,81,3.0,3.84,3.16,3.1
10851,Introduction to cleanroom-based microfabrication,Introduktion til renrumsbaseret mikrofabrikation,English,5.0,MSc,Oral exam,['3-week January'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,January,Stephan Sylvest Keller,Jesper Yue Pan,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",Pass/Fail,100.0,44,2.89,4.89,4.56,4.22
10852,Introduction to cleanroom-based microfabrication,Introduktion til renrums-baseret mikrofabrikation,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Stephan Sylvest Keller,Jesper Yue Pan,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",Pass/Fail,97.6,42,3.18,4.75,4.55,4.2
10855,Advanced fabrication of micro- and nanostructures,Videregående fabrikation af mikro- og nanostrukturer,English,10.0,MSc,Report hand-in,"['E2A (Autumn, Mon 13-17)', 'E2B (Autumn, Thurs 8-12)', 'E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Rafael Jozef Taboryski,Flemming Jensen,Ada-Ioana Bunea,Peter Jesper Hanberg,Karen Birkelund,"['MSc, Engineering Light', 'MSc, Engineering Physics']",9.04,96.2,53,4.55,4.68,4.06,3.64
10862,Polymer micro fabrication,Polymer mikrofabrikation,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Ada-Ioana Bunea,Rafael Jozef Taboryski,Stephan Sylvest Keller,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",Pass/Fail,94.7,38,3.38,4.52,4.5,3.88
10870,Experimental Methods and Instruments in Physics,Eksperimentelle Metoder og Instrumenter i Fysik,Danish,5.0,BSc,Oral exam,"['E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Rafael Jozef Taboryski,Ole Lynnerup Trinhammer,Anders Kristensen,NO_DATA,NO_DATA,['Not linked to any study lines'],10.15,100.0,27,2.76,4.24,4.12,4.06
10871,Advanced design and simulation of solar cells,Avanceret design og simulering af solceller,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Andrea Crovetto,Peter Christian Kjærgaard Vesborg,NO_DATA,NO_DATA,NO_DATA,"['MSc, Engineering Physics']",11.5,100.0,4,4.0,4.75,4.75,4.5
10916,Physics 1,Fysik 1,Danish,5.0,BEng,Written exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Carsten Frouvne Knudsen,Kristina Jørkov Thomsen,NO_DATA,NO_DATA,NO_DATA,"['BEng, Chemical and Bio Engineering', 'BEng, Electrical Energy Technology', 'BEng, Electrical Engineering', 'BEng, Fisheries Technology', 'BEng, Healthcare Technology']",4.71,68.9,537,3.19,3.75,3.49,3.16
10935,Physics 1,Fysik 1,Danish,5.0,BEng,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_BALLERUP,Autumn,Carsten Frouvne Knudsen,Søren Bang Korsholm,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering', 'BEng, Fisheries Technology', 'BEng, Healthcare Technology', 'BEng, Process and Innovation']",5.47,76.3,455,2.91,3.21,3.04,2.86
12000,Introduction to Environmental Technology and Management,Introduktion til miljøteknologi- og management,Danish,10.0,BSc,Report hand-in,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)', '3-week January']",DURATION_16_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn + January,Nanna Isabella Bloch Hartmann,Heidi Birch,NO_DATA,NO_DATA,NO_DATA,"['BSc, Environmental Engineering']",9.36,97.1,34,3.08,4.33,3.99,4.04
12003,Introductory Environmental Laboratory and Field Course,Miljøteknisk Laboratorie- og Feltkursus,Danish,5.0,BSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Peter Kjeldsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Environmental Engineering']",10.85,98.9,190,3.47,4.55,4.62,3.78
12100,Quantitative Sustainability (Polytechnical Foundation),Kvantitativ Bæredygtighed (Polyteknisk grundlag),English,5.0,MSc,Written exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Unspecified,Stig Irving Olsen,David Lusseau,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Architectural Engineering', 'MSc, Autonomous Systems', 'MSc, Bioinformatics and Systems Biology', 'MSc, Biomaterial Engineering for Medicine', 'MSc, Biomedical Engineering', 'MSc, Biotechnology', 'MSc, Business Analytics', 'MSc, Chemical and Biochemical Engineering', 'MSc, Civil Engineering', 'MSc, Computer Science and Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering', 'MSc, Engineering Acoustics', 'MSc, Engineering Light', 'MSc, Engineering Physics', 'MSc, Environmental Engineering', 'MSc, Human Centered Artificial Intelligence', 'MSc, Materials and Manufacturing Engineering', 'MSc, Mathematical Modelling and Computation', 'MSc, Mechanical Engineering', 'MSc, Ocean Engineering', 'MSc, Pharmaceutical Design and Engineering', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Sustainable Fisheries and Aquaculture', 'MSc, Transport and Logistics', 'MSc, Wind Energy']",Pass/Fail,99.3,135,3.14,2.97,2.55,3.46
12101,Quantitative Sustainability (Polytechnical Foundation),Kvantitativ Bæredygtighed (Polyteknisk grundlag),English,5.0,MSc,Written exam,"['F3B (Spring, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Stig Irving Olsen,David Lusseau,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Architectural Engineering', 'MSc, Autonomous Systems', 'MSc, Bioinformatics and Systems Biology', 'MSc, Biomaterial Engineering for Medicine', 'MSc, Biomedical Engineering', 'MSc, Biotechnology', 'MSc, Business Analytics', 'MSc, Chemical and Biochemical Engineering', 'MSc, Civil Engineering', 'MSc, Computer Science and Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering', 'MSc, Engineering Acoustics', 'MSc, Engineering Light', 'MSc, Engineering Physics', 'MSc, Environmental Engineering', 'MSc, Human Centered Artificial Intelligence', 'MSc, Materials and Manufacturing Engineering', 'MSc, Mathematical Modelling and Computation', 'MSc, Mechanical Engineering', 'MSc, Ocean Engineering', 'MSc, Pharmaceutical Design and Engineering', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Sustainable Fisheries and Aquaculture', 'MSc, Wind Energy']",No data,No data,0,No data,No data,No data,No data
12102,Environmental Processes,Miljøtekniske processer,English,10.0,BSc,Written exam,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Henrik Rasmus Andersen,Ana Rita Lourinho Ferreira,NO_DATA,NO_DATA,NO_DATA,"['BEng, Arctic Civil Engineering', 'BEng, Fisheries Technology', 'BSc, Environmental Engineering']",7.93,93.4,286,3.47,4.11,3.49,4.03
12104,Environmental Modelling,Modellering af miljøtekniske processer,English,10.0,MSc,Oral exam,"['E3A (Autumn, Tues 8-12)', 'E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Luca Vezzaro,Klaus Roland Mosthaf,Stefan Alfred Josef Trapp,NO_DATA,NO_DATA,"['MSc, Environmental Engineering', 'MSc, Petroleum Engineering']",8.62,97.8,506,3.8,4.1,3.76,3.94
12105,Quantitative Sustainability (Polytechnical Foundation),Kvantitativ Bæredygtighed (Polyteknisk grundlag),English,5.0,MSc,Report hand-in,"['E7 (Autumn, Tues 18-22)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,David Lusseau,Stig Irving Olsen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Architectural Engineering', 'MSc, Autonomous Systems', 'MSc, Bioinformatics and Systems Biology', 'MSc, Biomaterial Engineering for Medicine', 'MSc, Biomedical Engineering', 'MSc, Biotechnology', 'MSc, Business Analytics', 'MSc, Chemical and Biochemical Engineering', 'MSc, Civil Engineering', 'MSc, Computer Science and Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering', 'MSc, Engineering Acoustics', 'MSc, Engineering Light', 'MSc, Engineering Physics', 'MSc, Environmental Engineering', 'MSc, Human Centered Artificial Intelligence', 'MSc, Materials and Manufacturing Engineering', 'MSc, Mathematical Modelling and Computation', 'MSc, Mechanical Engineering', 'MSc, Ocean Engineering', 'MSc, Pharmaceutical Design and Engineering', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Sustainable Fisheries and Aquaculture', 'MSc, Wind Energy']",9.98,99.0,486,2.91,2.59,2.28,3.14
12106,Quantitative Sustainability (Polytechnical Foundation),Kvantitativ Bæredygtighed (Polyteknisk grundlag),English,5.0,MSc,Report hand-in,"['E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,David Lusseau,Stig Irving Olsen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Architectural Engineering', 'MSc, Autonomous Systems', 'MSc, Bioinformatics and Systems Biology', 'MSc, Biomaterial Engineering for Medicine', 'MSc, Biomedical Engineering', 'MSc, Biotechnology', 'MSc, Business Analytics', 'MSc, Chemical and Biochemical Engineering', 'MSc, Civil Engineering', 'MSc, Computer Science and Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering', 'MSc, Engineering Acoustics', 'MSc, Engineering Light', 'MSc, Engineering Physics', 'MSc, Environmental Engineering', 'MSc, Human Centered Artificial Intelligence', 'MSc, Materials and Manufacturing Engineering', 'MSc, Mathematical Modelling and Computation', 'MSc, Mechanical Engineering', 'MSc, Ocean Engineering', 'MSc, Pharmaceutical Design and Engineering', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Sustainable Fisheries and Aquaculture', 'MSc, Wind Energy']",10.13,98.6,652,2.87,2.8,2.56,3.37
12109,Physico-Chemical Water Treatment Technologies,Fysisk-kemiske vandbehandlingsteknologier,English,5.0,MSc,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Wenjing Zhang,Henrik Rasmus Andersen,Adam Christopher Hambly,Yifeng Zhang,NO_DATA,"['BEng, Fisheries Technology', 'MSc, Chemical and Biochemical Engineering', 'MSc, Environmental Engineering']",8.68,96.5,114,3.06,4.34,4.03,3.87
12111,Environmental Processes for MSc students,Miljøtekniske processer for kandidater,English,5.0,MSc,Written exam,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Henrik Rasmus Andersen,Ana Rita Lourinho Ferreira,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],7.68,84.6,39,2.67,3.68,3.59,2.77
12115,Wastewater treatment and valorization,Wastewater treatment and valorization,English,10.0,MSc,Oral exam,"['F5A (Spring, Wed 8-12)', 'F5B (Spring, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Borja Valverde Pérez,Luca Vezzaro,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",No data,No data,0,No data,No data,No data,No data
12121,Water Supply,Vandforsyning,English,10.0,MSc,Written exam,"['F2A (Spring, Mon 13-17)', 'F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Hans-Jørgen Albrechtsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",8.04,95.6,114,3.41,4.43,4.19,4.21
12122,Urban Drainage and Stormwater Management,Afløbssystemer og urban regnvandshåndtering,English,5.0,MSc,Report hand-in,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Peter Steen Mikkelsen,Luca Vezzaro,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",9.0,99.1,225,3.81,4.43,4.14,3.45
12124,Urban Flood Risk Assessment,Analyse af oversvømmelsesrisiko i byer,English,5.0,MSc,Oral exam,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Roland Löwe,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",9.5,92.3,13,4.6,4.84,4.56,3.93
12130,Solid Waste Technology and Management,Affaldssystemer og affaldsteknologi,English,10.0,MSc,Written exam,"['E4A (Autumn, Tues 13-17)', 'E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Peter Kjeldsen,Anders Damgaard,Charlotte Scheutz,Thomas Højlund Christensen,NO_DATA,"['MSc, Environmental Engineering']",8.74,98.1,206,3.39,4.52,4.19,3.14
12132,LCA Modelling of Waste Management Systems,LCA-modellering af affaldssystemer,English,5.0,MSc,Written exam,['3-week January'],DURATION_3_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Anders Damgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",9.2,94.6,185,3.72,4.6,4.44,4.46
12134,Environmental Microbiology,Miljøteknisk Mikrobiologi,English,5.0,BSc,Written exam,"['E2A (Autumn, Mon 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Hans-Jørgen Albrechtsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Chemical Engineering and International Business', 'BEng, Chemical and Bio Engineering', 'BSc, Environmental Engineering']",8.14,97.8,184,2.88,3.59,2.95,3.19
12139,Resource Engineering,Resource Engineering,English,5.0,BSc,Report hand-in,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Anders Damgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Arctic Civil Engineering', 'BSc, Environmental Engineering', 'BSc, General Engineering']",8.26,99.0,411,3.12,4.1,3.95,4.15
12143,Bioresources,Bioresources,English,5.0,BSc,Report hand-in,"['F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Dominik Leverenz,Charlotte Scheutz,Susanne Wiesner,NO_DATA,NO_DATA,"['BEng, Chemical Engineering and International Business', 'BEng, Chemical and Bio Engineering', 'BSc, Design of Sustainable Energy Systems', 'BSc, Environmental Engineering', 'BSc, Sustainable Energy Design', 'MSc, Sustainable Energy']",9.58,98.1,376,3.38,4.59,4.46,4.7
12145,Terrestrial Ecology for Engineers,Terrestrial Ecology for Engineers,English,5.0,MSc,Written exam,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Andreas Franz Heinrich Ibrom,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Environmental Engineering']",8.25,98.3,177,3.27,4.06,3.74,3.96
12202,Environment and Sustainability,Miljø og bæredygtighed,Danish,5.0,BSc,Report hand-in,"['F3A (Spring, Tues 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Anders Damgaard,Steffen Foss Hansen,NO_DATA,NO_DATA,NO_DATA,"['BEng, Arctic Civil Engineering', 'BEng, Fisheries Technology', 'BSc, Data Science and Management', 'BSc, Environmental Engineering']",7.76,93.6,328,3.27,4.21,3.96,4.46
12203,Environmental project work,Miljøfagprojekt,Danish,10.0,BSc,Report hand-in,"['F5B (Spring, Wed 13-17)', '3-week June']",DURATION_16_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring + June,Hans-Jørgen Albrechtsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Environmental Engineering']",10.24,99.5,189,3.28,4.67,4.15,4.17
