COURSE,E19_GRADE_12,F20_GRADE_12,E20_GRADE_12,F21_GRADE_12,E21_GRADE_12,F22_GRADE_12,E22_GRADE_12,F23_GRADE_12,E23_GRADE_12,F24_GRADE_12,E24_GRADE_12,F25_GRADE_12,E19_GRADE_10,F20_GRADE_10,E20_GRADE_10,F21_GRADE_10,E21_GRADE_10,F22_GRADE_10,E22_GRADE_10,F23_GRADE_10,E23_GRADE_10,F24_GRADE_10,E24_GRADE_10,F25_GRADE_10,E19_GRADE_7,F20_GRADE_7,E20_GRADE_7,F21_GRADE_7,E21_GRADE_7,F22_GRADE_7,E22_GRADE_7,F23_GRADE_7,E23_GRADE_7,F24_GRADE_7,E24_GRADE_7,F25_GRADE_7,E19_GRADE_4,F20_GRADE_4,E20_GRADE_4,F21_GRADE_4,E21_GRADE_4,F22_GRADE_4,E22_GRADE_4,F23_GRADE_4,E23_GRADE_4,F24_GRADE_4,E24_GRADE_4,F25_GRADE_4,E19_GRADE_02,F20_GRADE_02,E20_GRADE_02,F21_GRADE_02,E21_GRADE_02,F22_GRADE_02,E22_GRADE_02,F23_GRADE_02,E23_GRADE_02,F24_GRADE_02,E24_GRADE_02,F25_GRADE_02,E19_GRADE_00,F20_GRADE_00,E20_GRADE_00,F21_GRADE_00,E21_GRADE_00,F22_GRADE_00,E22_GRADE_00,F23_GRADE_00,E23_GRADE_00,F24_GRADE_00,E24_GRADE_00,F25_GRADE_00,E19_GRADE_MINUS_3,F20_GRADE_MINUS_3,E20_GRADE_MINUS_3,F21_GRADE_MINUS_3,E21_GRADE_MINUS_3,F22_GRADE_MINUS_3,E22_GRADE_MINUS_3,F23_GRADE_MINUS_3,E23_GRADE_MINUS_3,F24_GRADE_MINUS_3,E24_GRADE_MINUS_3,F25_GRADE_MINUS_3,E19_PASSED,F20_PASSED,E20_PASSED,F21_PASSED,E21_PASSED,F22_PASSED,E22_PASSED,F23_PASSED,E23_PASSED,F24_PASSED,E24_PASSED,F25_PASSED,E19_FAILED,F20_FAILED,E20_FAILED,F21_FAILED,E21_FAILED,F22_FAILED,E22_FAILED,F23_FAILED,E23_FAILED,F24_FAILED,E24_FAILED,F25_FAILED,E19_ABSENT,F20_ABSENT,E20_ABSENT,F21_ABSENT,E21_ABSENT,F22_ABSENT,E22_ABSENT,F23_ABSENT,E23_ABSENT,F24_ABSENT,E24_ABSENT,F25_ABSENT
01666,No data,50,No data,47,No data,31,No data,37,No data,44,No data,No data,No data,13,No data,7,No data,23,No data,14,No data,3,No data,No data,No data,0,No data,0,No data,2,No data,3,No data,4,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,1,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,1,No data,3,No data,1,No data,2,No data,No data
01715,3,No data,2,No data,4,No data,2,No data,2,No data,4,No data,3,No data,4,No data,6,No data,6,No data,9,No data,2,No data,4,No data,8,No data,5,No data,14,No data,7,No data,4,No data,7,No data,1,No data,2,No data,2,No data,2,No data,3,No data,3,No data,1,No data,4,No data,0,No data,2,No data,0,No data,2,No data,5,No data,4,No data,3,No data,1,No data,2,No data,2,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,4,No data,2,No data,1,No data,2,No data,2,No data,1,No data
01716,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,9,No data,No data,No data,10,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
01901,52,14,50,21,53,22,37,13,55,18,0,2,141,45,130,64,115,35,77,39,88,57,11,4,168,80,163,84,127,44,101,63,115,70,6,4,132,78,129,81,96,55,100,45,91,74,15,5,67,55,55,35,50,27,62,24,68,51,5,3,157,110,153,108,153,147,170,99,126,88,11,9,34,36,49,31,34,50,98,48,103,73,11,9,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,133,89,88,85,141,109,149,111,111,71,3,2
01904,12,No data,9,0,8,No data,6,1,5,1,13,No data,31,No data,22,0,22,No data,16,0,17,1,19,No data,27,No data,31,0,38,No data,32,3,24,0,34,No data,18,No data,35,3,23,No data,41,4,33,2,17,No data,3,No data,11,1,45,No data,32,1,18,4,24,No data,3,No data,8,1,12,No data,22,1,15,1,20,No data,4,No data,35,0,1,No data,11,2,15,0,11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,16,No data,5,No data,20,No data,34,No data,17,2,12,No data
01910,No data,No data,No data,No data,No data,No data,No data,1,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,1,No data,2,No data,4,No data,No data,No data,No data,No data,No data,No data,2,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,2,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,2,No data,1,No data,3,No data,No data,No data,No data,No data,No data,No data,2,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,7,No data,8,No data,4
01911,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,567,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,54,No data
01915,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,2,No data
01920,23,42,28,57,11,24,21,70,9,48,29,1,62,109,67,134,20,68,37,121,25,91,64,4,74,160,83,155,29,103,48,161,36,129,78,19,58,120,67,114,43,119,40,99,51,119,58,10,29,94,34,58,34,70,31,38,35,98,24,6,89,177,90,116,111,253,98,106,90,132,39,13,9,40,12,36,31,62,36,59,40,73,33,7,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,58,106,43,103,81,107,71,120,64,86,38,4
01922,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,84,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,194,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,86,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,57,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,10,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,61
02002,No data,No data,No data,No data,No data,No data,No data,No data,272,10,260,No data,No data,No data,No data,No data,No data,No data,No data,No data,106,16,170,No data,No data,No data,No data,No data,No data,No data,No data,No data,95,19,134,No data,No data,No data,No data,No data,No data,No data,No data,No data,115,27,147,No data,No data,No data,No data,No data,No data,No data,No data,No data,164,51,146,No data,No data,No data,No data,No data,No data,No data,No data,No data,210,47,144,No data,No data,No data,No data,No data,No data,No data,No data,No data,36,5,35,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,85,14,76,No data
02003,No data,No data,No data,No data,No data,No data,No data,No data,80,3,54,No data,No data,No data,No data,No data,No data,No data,No data,No data,29,3,32,No data,No data,No data,No data,No data,No data,No data,No data,No data,34,6,32,No data,No data,No data,No data,No data,No data,No data,No data,No data,37,7,32,No data,No data,No data,No data,No data,No data,No data,No data,No data,38,5,26,No data,No data,No data,No data,No data,No data,No data,No data,No data,37,11,41,No data,No data,No data,No data,No data,No data,No data,No data,No data,7,2,9,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,20,4,23,No data
02100,No data,No data,No data,No data,No data,No data,No data,No data,38,1,26,No data,No data,No data,No data,No data,No data,No data,No data,No data,16,1,20,No data,No data,No data,No data,No data,No data,No data,No data,No data,10,2,12,No data,No data,No data,No data,No data,No data,No data,No data,No data,11,3,9,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,1,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,9,4,26,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,0,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,No data,8,No data
02101,53,No data,100,3,21,0,12,0,No data,No data,No data,No data,51,No data,60,1,50,1,33,2,No data,No data,No data,No data,34,No data,25,1,70,2,58,7,No data,No data,No data,No data,6,No data,23,4,41,1,35,5,No data,No data,No data,No data,3,No data,2,2,9,3,13,7,No data,No data,No data,No data,11,No data,33,4,25,4,35,5,No data,No data,No data,No data,2,No data,14,1,7,0,11,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,13,No data,21,2,20,1,18,3,No data,No data,No data,No data
02102,No data,31,No data,37,No data,31,No data,18,No data,No data,No data,No data,No data,16,No data,15,No data,25,No data,19,No data,No data,No data,No data,No data,21,No data,19,No data,16,No data,17,No data,No data,No data,No data,No data,10,No data,4,No data,5,No data,7,No data,No data,No data,No data,No data,2,No data,3,No data,6,No data,0,No data,No data,No data,No data,No data,14,No data,11,No data,12,No data,6,No data,No data,No data,No data,No data,4,No data,6,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,18,No data,5,No data,7,No data,3,No data,No data,No data,No data
02104,No data,No data,No data,No data,No data,No data,No data,No data,27,No data,15,No data,No data,No data,No data,No data,No data,No data,No data,No data,20,No data,35,No data,No data,No data,No data,No data,No data,No data,No data,No data,22,No data,15,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,3,No data
02105,No data,34,No data,80,No data,48,No data,45,No data,83,No data,No data,No data,64,No data,118,No data,57,No data,71,No data,104,No data,No data,No data,75,No data,124,No data,124,No data,97,No data,118,No data,No data,No data,41,No data,46,No data,67,No data,52,No data,57,No data,No data,No data,42,No data,25,No data,47,No data,40,No data,22,No data,No data,No data,28,No data,54,No data,66,No data,60,No data,71,No data,No data,No data,5,No data,13,No data,11,No data,8,No data,6,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,13,No data,50,No data,67,No data,46,No data,29,No data,No data
02110,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,8,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3
02112,No data,No data,No data,No data,No data,No data,No data,No data,22,No data,52,No data,No data,No data,No data,No data,No data,No data,No data,No data,8,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,3,No data
02113,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02114,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,11,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,10,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data
02116,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
