COURSE,E21_LEARNING,E21_MOTIVATION,E21_FEEDBACK,E21_WORKLOAD
41730,"[0, 0, 0, 4, 10]","[0, 0, 1, 6, 7]","[0, 0, 0, 4, 10]","[0, 1, 9, 3, 1]"
41733,"[0, 0, 2, 7, 8]","[0, 0, 2, 6, 8]","[0, 1, 4, 7, 4]","[0, 0, 9, 5, 2]"
41734,,,,
41737,,,,
41739,,,,
41742,"[2, 1, 1, 5, 3]","[3, 0, 3, 2, 4]","[2, 2, 0, 4, 4]","[0, 1, 6, 3, 2]"
41743,"[0, 0, 1, 7, 5]","[0, 0, 1, 6, 6]","[0, 1, 3, 5, 4]","[0, 0, 2, 7, 4]"
41744,"[4, 5, 11, 12, 6]","[6, 7, 7, 11, 5]","[2, 3, 8, 14, 9]","[1, 0, 16, 13, 6]"
41747,"[0, 0, 0, 4, 12]","[0, 0, 2, 5, 9]","[0, 0, 1, 3, 12]","[0, 1, 1, 8, 6]"
41748,,,,
41784,"[0, 0, 0, 6, 10]","[0, 0, 0, 6, 9]","[0, 2, 1, 6, 6]","[0, 0, 12, 2, 1]"
41787,"[0, 0, 2, 15, 22]","[0, 1, 5, 16, 17]","[4, 9, 11, 4, 11]","[2, 8, 23, 3, 2]"
41788,"[0, 0, 5, 7, 8]","[0, 1, 5, 10, 4]","[1, 5, 9, 4, 1]","[0, 7, 5, 7, 1]"
41789,,,,
41791,,,,
41792,,,,
41801,,,,
41808,"[2, 0, 3, 8, 2]","[2, 2, 5, 6, 0]","[0, 1, 1, 11, 2]","[0, 0, 6, 2, 6]"
41809,"[0, 3, 4, 10, 5]","[3, 2, 6, 6, 5]","[0, 1, 5, 9, 7]","[1, 1, 8, 9, 3]"
41812,"[0, 0, 3, 14, 9]","[1, 2, 6, 14, 3]","[2, 7, 3, 9, 5]","[0, 2, 16, 6, 2]"
41813,,,,
41814,"[2, 10, 7, 16, 5]","[11, 11, 9, 7, 2]","[10, 14, 7, 6, 3]","[1, 6, 21, 8, 4]"
41822,"[0, 2, 3, 11, 11]","[0, 3, 3, 11, 10]","[1, 0, 4, 13, 9]","[0, 5, 16, 6, 0]"
41843,"[0, 0, 1, 2, 1]","[0, 1, 0, 1, 2]","[0, 0, 1, 1, 2]","[1, 1, 1, 1, 0]"
41860,,,,
42002,"[1, 12, 20, 47, 40]","[5, 10, 25, 47, 31]","[14, 19, 34, 30, 20]","[2, 12, 60, 38, 5]"
42009,"[1, 6, 8, 39, 29]","[5, 7, 26, 25, 18]","[1, 20, 20, 21, 19]","[14, 19, 42, 4, 2]"
42011,"[1, 7, 14, 17, 7]","[2, 7, 16, 16, 5]","[7, 13, 13, 8, 4]","[5, 19, 17, 3, 1]"
42014,,,,
42015,"[6, 13, 12, 44, 46]","[11, 20, 25, 39, 22]","[11, 22, 40, 27, 17]","[4, 22, 47, 28, 15]"
42022,,,,
42042,,,,
42081,"[0, 2, 7, 13, 14]","[1, 3, 2, 11, 17]","[1, 2, 0, 7, 24]","[0, 3, 23, 5, 3]"
42085,"[6, 10, 21, 30, 17]","[6, 16, 19, 30, 13]","[4, 7, 18, 25, 30]","[4, 15, 47, 15, 3]"
42087,"[2, 7, 24, 38, 22]","[4, 13, 22, 33, 21]","[3, 3, 5, 30, 52]","[9, 23, 58, 2, 1]"
42090,,,,
42101,"[2, 4, 10, 35, 25]","[4, 8, 19, 29, 14]","[2, 4, 13, 38, 17]","[4, 3, 41, 15, 10]"
42104,"[6, 11, 16, 18, 12]","[13, 11, 13, 19, 7]","[8, 6, 14, 23, 11]","[2, 6, 37, 15, 3]"
42105,,,,
42106,,,,
42111,"[1, 1, 10, 14, 7]","[0, 3, 15, 10, 5]","[7, 15, 5, 2, 4]","[0, 3, 18, 7, 5]"
42112,"[0, 2, 17, 12, 9]","[1, 5, 5, 17, 12]","[3, 8, 8, 13, 7]","[2, 6, 15, 10, 7]"
42114,"[1, 6, 17, 57, 37]","[4, 9, 26, 47, 29]","[3, 18, 37, 32, 25]","[1, 11, 55, 35, 11]"
42115,"[0, 0, 4, 14, 32]","[0, 2, 5, 14, 28]","[4, 6, 8, 17, 14]","[1, 2, 27, 14, 5]"
42117,,,,
42123,,,,
42136,,,,
42137,,,,
42142,"[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 2]","[1, 1, 1, 0, 0]"
42178,"[0, 1, 4, 19, 16]","[0, 1, 11, 18, 10]","[0, 1, 4, 14, 21]","[1, 1, 17, 16, 5]"
42180,,,,
42184,"[0, 2, 1, 7, 15]","[0, 2, 3, 13, 7]","[1, 2, 4, 13, 5]","[1, 1, 14, 6, 3]"
42185,,,,
42186,,,,
42187,,,,
42188,"[0, 0, 1, 10, 5]","[0, 2, 1, 7, 6]","[2, 5, 4, 3, 2]","[0, 0, 0, 7, 9]"
42251,"[0, 0, 2, 3, 5]","[0, 0, 3, 3, 4]","[0, 0, 3, 5, 2]","[0, 0, 9, 1, 0]"
42282,,,,
42340,,,,
42351,"[2, 11, 27, 42, 19]","[5, 15, 28, 36, 15]","[2, 14, 17, 31, 35]","[3, 18, 64, 9, 3]"
42372,"[1, 2, 15, 42, 69]","[5, 14, 21, 47, 41]","[3, 7, 15, 39, 64]","[1, 3, 18, 53, 53]"
42373,,,,
42375,,,,
42378,,,,
42380,,,,
42381,,,,
42382,"[2, 4, 10, 7, 7]","[3, 7, 5, 11, 3]","[4, 5, 9, 9, 3]","[1, 4, 17, 4, 4]"
42383,"[0, 3, 7, 9, 4]","[1, 3, 9, 7, 3]","[2, 6, 5, 4, 5]","[2, 11, 7, 2, 0]"
42385,,,,
42386,,,,
42387,"[3, 3, 2, 8, 5]","[3, 2, 7, 7, 2]","[0, 2, 3, 8, 8]","[1, 3, 9, 7, 1]"
42388,"[0, 0, 2, 9, 13]","[0, 2, 5, 6, 11]","[1, 3, 1, 10, 8]","[0, 2, 11, 6, 4]"
42389,"[1, 0, 3, 11, 9]","[0, 0, 3, 6, 14]","[0, 1, 4, 9, 9]","[0, 0, 8, 12, 3]"
42390,"[1, 0, 3, 11, 24]","[1, 3, 3, 16, 16]","[2, 4, 10, 10, 13]","[1, 3, 16, 12, 7]"
42391,,,,
42392,,,,
42402,"[13, 17, 24, 30, 17]","[15, 31, 21, 23, 8]","[29, 27, 20, 14, 8]","[23, 29, 39, 4, 3]"
42406,"[0, 2, 7, 20, 23]","[2, 4, 5, 29, 12]","[0, 1, 11, 29, 11]","[3, 6, 38, 4, 1]"
42417,,,,
42421,"[0, 0, 6, 25, 16]","[1, 3, 8, 20, 14]","[4, 8, 12, 12, 10]","[0, 8, 26, 11, 1]"
42429,,,,
42430,"[4, 16, 22, 54, 58]","[10, 14, 31, 46, 49]","[4, 6, 16, 47, 77]","[4, 19, 54, 36, 35]"
42433,,,,
42435,"[25, 25, 40, 31, 18]","[18, 23, 36, 34, 29]","[9, 11, 27, 45, 48]","[16, 22, 77, 21, 4]"
42436,"[6, 11, 24, 15, 10]","[11, 11, 18, 17, 6]","[3, 8, 16, 26, 10]","[3, 13, 32, 13, 3]"
42451,"[0, 5, 8, 44, 30]","[2, 7, 14, 35, 27]","[1, 3, 11, 25, 46]","[0, 4, 61, 15, 6]"
42500,"[38, 45, 58, 67, 33]","[31, 35, 58, 68, 48]","[16, 24, 62, 82, 55]","[27, 46, 119, 34, 12]"
42502,"[3, 6, 5, 13, 8]","[3, 4, 4, 13, 11]","[7, 4, 7, 9, 8]","[1, 7, 18, 8, 1]"
42504,,,,
42505,,,,
42543,,,,
42554,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]"
42575,"[12, 14, 14, 48, 20]","[9, 12, 25, 35, 24]","[6, 12, 18, 40, 29]","[5, 19, 61, 15, 4]"
42576,,,,
42577,"[1, 8, 18, 33, 50]","[2, 7, 21, 32, 47]","[4, 10, 21, 35, 40]","[2, 12, 55, 29, 11]"
42578,,,,
42580,"[0, 6, 8, 5, 2]","[1, 7, 6, 3, 3]","[10, 2, 6, 2, 0]","[2, 2, 16, 0, 0]"
42583,,,,
42584,,,,
42586,,,,
42587,"[0, 1, 6, 22, 21]","[0, 2, 10, 18, 19]","[1, 1, 8, 23, 15]","[0, 14, 29, 3, 2]"
42610,,,,
42611,"[34, 48, 47, 35, 6]","[45, 34, 48, 31, 10]","[3, 10, 10, 41, 105]","[45, 46, 65, 8, 5]"
42634,"[4, 18, 17, 30, 38]","[10, 21, 14, 32, 27]","[7, 11, 22, 20, 42]","[0, 5, 42, 30, 27]"
42702,,,,
42712,,,,
42713,,,,
42750,,,,
42751,,,,
42752,,,,
42785,,,,
42786,,,,
42879,"[1, 2, 8, 42, 43]","[0, 4, 16, 29, 45]","[5, 7, 26, 32, 24]","[1, 10, 59, 18, 6]"
42973,,,,
42B50,,,,
42B51,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B73,,,,
42B76,,,,
42B77,,,,
42B84,,,,
42B85,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42B90,,,,
42B91,,,,
42MMT,,,,
46000,,,,
46100,"[0, 1, 3, 4, 7]","[0, 1, 5, 2, 6]","[0, 0, 1, 3, 10]","[0, 1, 7, 1, 5]"
46110,,,,
46115,"[0, 0, 1, 2, 8]","[0, 1, 2, 3, 5]","[0, 0, 1, 4, 6]","[0, 0, 0, 1, 10]"
46200,"[1, 0, 5, 18, 39]","[1, 0, 7, 18, 36]","[1, 2, 13, 26, 20]","[0, 0, 23, 26, 12]"
46205,"[0, 1, 5, 26, 49]","[1, 4, 7, 25, 44]","[2, 6, 21, 30, 21]","[1, 2, 20, 39, 19]"
46211,"[0, 1, 0, 4, 36]","[1, 0, 6, 15, 19]","[0, 0, 3, 4, 34]","[0, 1, 7, 21, 12]"
46230,,,,
46300,"[0, 1, 6, 25, 41]","[2, 1, 11, 30, 29]","[2, 2, 12, 28, 29]","[1, 7, 33, 22, 10]"
46310,,,,
46320,"[0, 0, 2, 9, 20]","[0, 0, 3, 13, 15]","[0, 0, 0, 9, 22]","[0, 0, 11, 17, 3]"
46400,"[0, 0, 0, 5, 7]","[0, 0, 1, 6, 5]","[0, 1, 3, 7, 1]","[0, 0, 9, 2, 1]"
46411,,,,
46415,,,,
46420,"[0, 0, 1, 7, 10]","[0, 1, 4, 6, 7]","[0, 0, 6, 4, 8]","[0, 0, 13, 5, 0]"
46440,"[0, 0, 0, 1, 5]","[0, 0, 0, 1, 5]","[0, 0, 1, 1, 5]","[0, 0, 5, 2, 0]"
46500,"[0, 1, 0, 3, 3]","[0, 0, 3, 2, 2]","[0, 0, 3, 2, 2]","[0, 0, 4, 3, 0]"
46550,"[0, 0, 0, 4, 4]","[0, 0, 2, 2, 3]","[0, 0, 1, 3, 3]","[0, 0, 6, 1, 0]"
46600,,,,
46610,,,,
46901,,,,
46905,,,,
46910,,,,
46915,,,,
46920,,,,
46W11,"[0, 0, 3, 6, 6]","[0, 3, 2, 6, 4]","[0, 5, 4, 4, 2]","[0, 3, 6, 3, 3]"
46W14,"[0, 1, 1, 5, 10]","[1, 2, 1, 7, 6]","[1, 0, 3, 6, 7]","[0, 0, 4, 9, 4]"
46W17,"[0, 2, 2, 4, 4]","[0, 1, 4, 3, 4]","[1, 3, 2, 4, 2]","[0, 2, 2, 5, 3]"
46W21,,,,
46W24,,,,
46W27,,,,
46W31,"[0, 0, 1, 3, 6]","[0, 0, 0, 3, 6]","[0, 0, 2, 2, 6]","[0, 2, 1, 5, 2]"
46W34,"[0, 1, 2, 5, 2]","[1, 0, 1, 6, 2]","[1, 2, 0, 7, 0]","[0, 0, 4, 4, 2]"
46W37,"[0, 1, 2, 2, 3]","[1, 0, 0, 4, 3]","[0, 1, 1, 2, 4]","[0, 0, 2, 4, 2]"
47201,,,,
47202,"[0, 9, 11, 15, 9]","[5, 11, 8, 12, 6]","[6, 20, 12, 2, 2]","[4, 12, 21, 3, 1]"
47203,"[0, 3, 7, 8, 4]","[0, 7, 3, 8, 4]","[0, 3, 6, 7, 6]","[0, 2, 17, 3, 0]"
47204,,,,
47205,,,,
47209,"[0, 0, 0, 2, 4]","[0, 0, 1, 1, 4]","[0, 0, 0, 3, 3]","[0, 3, 3, 0, 0]"
47210,,,,
47211,"[0, 1, 3, 12, 6]","[0, 3, 5, 9, 5]","[1, 4, 4, 7, 6]","[0, 3, 15, 4, 0]"
47301,,,,
47302,"[0, 0, 0, 0, 7]","[0, 0, 0, 0, 7]","[0, 0, 0, 1, 6]","[0, 0, 5, 1, 1]"
47304,,,,
47305,,,,
47309,,,,
47310,"[0, 0, 2, 2, 1]","[0, 0, 2, 3, 0]","[0, 1, 2, 1, 1]","[0, 0, 3, 2, 0]"
47313,,,,
47317,,,,
47319,,,,
47325,,,,
47330,"[4, 2, 6, 26, 23]","[4, 10, 12, 22, 12]","[7, 12, 15, 11, 14]","[0, 4, 14, 22, 18]"
47331,,,,
47332,,,,
47333,"[0, 1, 2, 2, 4]","[0, 3, 1, 2, 3]","[1, 0, 0, 3, 5]","[0, 1, 5, 1, 1]"
47334,,,,
47335,"[0, 0, 3, 2, 2]","[1, 0, 1, 3, 2]","[0, 0, 1, 5, 1]","[0, 0, 5, 2, 0]"
47336,,,,
47337,,,,
47507,,,,
47508,,,,
47509,,,,
47511,,,,
47513,"[0, 0, 0, 8, 10]","[0, 0, 1, 9, 8]","[0, 0, 1, 2, 14]","[1, 0, 11, 5, 1]"
47514,"[0, 1, 3, 2, 6]","[0, 4, 1, 4, 3]","[0, 3, 2, 4, 3]","[0, 0, 6, 4, 2]"
47516,"[0, 1, 0, 1, 1]","[0, 1, 0, 1, 1]","[0, 0, 1, 2, 0]","[0, 0, 0, 2, 1]"
47517,,,,
47519,,,,
62000,"[0, 0, 6, 8, 5]","[0, 5, 5, 5, 2]","[2, 5, 4, 1, 5]","[0, 3, 10, 4, 0]"
62004,"[0, 4, 4, 16, 6]","[0, 4, 8, 13, 5]","[1, 3, 10, 8, 8]","[2, 2, 13, 12, 1]"
62008,"[2, 8, 11, 6, 4]","[8, 11, 1, 5, 5]","[2, 7, 11, 5, 6]","[2, 5, 17, 4, 3]"
62009,"[3, 8, 14, 30, 18]","[5, 10, 26, 21, 10]","[6, 18, 33, 12, 3]","[4, 19, 29, 15, 5]"
62012,"[1, 4, 13, 12, 1]","[2, 4, 13, 10, 2]","[0, 6, 6, 6, 13]","[2, 6, 16, 7, 0]"
62014,,,,
62018,"[0, 2, 3, 14, 23]","[0, 1, 6, 15, 20]","[0, 5, 10, 17, 10]","[3, 5, 14, 15, 5]"
62019,,,,
62024,,,,
62030,"[0, 1, 3, 15, 13]","[0, 1, 5, 11, 15]","[0, 3, 3, 7, 19]","[1, 3, 12, 15, 1]"
62033,,,,
62039,"[0, 0, 1, 4, 4]","[0, 0, 1, 3, 5]","[0, 1, 1, 4, 3]","[0, 1, 2, 5, 1]"
62040,,,,
62043,,,,
62046,,,,
62051,,,,
62053,"[2, 3, 6, 4, 2]","[2, 1, 4, 6, 4]","[1, 0, 5, 6, 5]","[1, 2, 9, 5, 0]"
62054,,,,
62074,"[1, 4, 5, 22, 31]","[2, 5, 7, 15, 32]","[2, 9, 17, 13, 20]","[3, 7, 37, 6, 8]"
62079,"[0, 1, 10, 31, 38]","[0, 4, 19, 26, 31]","[8, 24, 23, 15, 10]","[3, 15, 44, 11, 7]"
62087,"[6, 6, 5, 15, 4]","[7, 8, 8, 9, 3]","[6, 11, 10, 4, 4]","[4, 8, 13, 6, 4]"
62088,"[1, 0, 1, 9, 3]","[0, 1, 3, 5, 4]","[1, 0, 2, 1, 8]","[0, 4, 6, 0, 3]"
62094,"[0, 0, 1, 2, 9]","[0, 0, 1, 4, 7]","[1, 0, 0, 4, 7]","[0, 2, 7, 2, 1]"
62096,"[0, 1, 1, 3, 10]","[0, 0, 1, 4, 7]","[0, 0, 8, 2, 4]","[1, 1, 9, 1, 2]"
62101,"[1, 1, 6, 12, 19]","[2, 2, 9, 11, 14]","[6, 6, 13, 9, 5]","[1, 6, 20, 9, 3]"
62103,"[0, 0, 2, 6, 22]","[0, 1, 1, 13, 15]","[0, 2, 3, 11, 14]","[0, 2, 15, 6, 7]"
62104,"[1, 0, 0, 2, 4]","[0, 0, 0, 5, 1]","[1, 1, 1, 2, 1]","[0, 2, 3, 1, 0]"
62107,"[0, 3, 10, 21, 13]","[1, 10, 14, 11, 10]","[6, 12, 16, 6, 6]","[1, 11, 24, 7, 3]"
62108,"[0, 0, 1, 2, 11]","[0, 0, 2, 4, 8]","[0, 4, 1, 5, 4]","[1, 0, 6, 2, 5]"
62110,"[0, 1, 4, 3, 1]","[2, 1, 3, 2, 1]","[0, 0, 2, 5, 2]","[0, 2, 4, 2, 1]"
62111,"[0, 1, 1, 6, 1]","[0, 0, 0, 5, 4]","[4, 0, 3, 0, 1]","[1, 1, 3, 2, 1]"
62118,"[0, 2, 2, 4, 4]","[0, 2, 3, 3, 2]","[2, 3, 3, 0, 2]","[0, 2, 8, 0, 0]"
62119,"[0, 1, 1, 2, 1]","[0, 1, 2, 2, 0]","[2, 1, 1, 1, 0]","[0, 1, 3, 1, 0]"
62120,"[0, 0, 0, 2, 2]","[4, 0, 0, 0, 0]","[1, 1, 0, 0, 2]","[0, 0, 3, 0, 1]"
62122,"[1, 0, 5, 8, 8]","[1, 4, 4, 6, 6]","[2, 5, 5, 2, 7]","[0, 3, 6, 5, 7]"
62133,"[1, 1, 7, 27, 20]","[1, 1, 6, 21, 23]","[5, 5, 16, 17, 10]","[6, 8, 29, 9, 1]"
62134,,,,
62139,,,,
62142,"[0, 0, 5, 8, 2]","[0, 1, 4, 7, 2]","[3, 3, 4, 2, 2]","[0, 2, 9, 3, 0]"
62145,"[2, 2, 5, 10, 29]","[7, 3, 8, 13, 16]","[7, 9, 11, 13, 7]","[3, 3, 9, 12, 20]"
62146,"[0, 1, 2, 5, 10]","[0, 0, 2, 4, 10]","[3, 5, 1, 4, 4]","[0, 0, 8, 5, 4]"
62159,"[3, 3, 2, 12, 10]","[4, 3, 8, 11, 4]","[6, 5, 5, 8, 6]","[1, 0, 16, 8, 4]"
62168,"[21, 12, 11, 4, 5]","[28, 12, 9, 0, 2]","[11, 11, 18, 6, 5]","[1, 3, 17, 15, 14]"
62171,"[0, 4, 9, 21, 10]","[3, 3, 11, 15, 12]","[0, 3, 9, 25, 7]","[1, 6, 20, 12, 5]"
62174,"[0, 1, 3, 7, 7]","[0, 1, 5, 8, 4]","[0, 2, 8, 4, 4]","[0, 1, 12, 4, 1]"
62191,"[0, 0, 4, 5, 14]","[0, 1, 4, 7, 11]","[1, 2, 10, 3, 7]","[1, 0, 12, 10, 0]"
62194,"[0, 1, 3, 2, 4]","[0, 2, 2, 0, 5]","[0, 2, 3, 2, 2]","[1, 1, 4, 2, 1]"
62198,"[1, 1, 5, 5, 6]","[1, 2, 3, 9, 3]","[2, 3, 5, 5, 3]","[1, 4, 11, 2, 0]"
62199,"[1, 5, 8, 5, 3]","[2, 4, 11, 4, 1]","[1, 1, 11, 6, 3]","[0, 6, 6, 4, 6]"
62200,"[0, 0, 1, 0, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]","[1, 0, 1, 0, 1]"
62202,"[1, 8, 11, 7, 4]","[4, 8, 6, 7, 5]","[12, 7, 3, 4, 4]","[1, 3, 17, 6, 3]"
62204,"[0, 0, 2, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]"
62205,"[3, 2, 2, 3, 1]","[2, 6, 1, 1, 1]","[2, 6, 2, 0, 1]","[2, 0, 4, 4, 1]"
62206,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 0, 1, 0]"
62210,,,,
62211,,,,
62212,"[0, 2, 3, 7, 2]","[0, 3, 3, 6, 2]","[3, 3, 2, 4, 2]","[1, 6, 4, 2, 1]"
62213,,,,
62214,"[0, 1, 1, 6, 8]","[0, 0, 2, 6, 8]","[2, 3, 1, 7, 3]","[2, 3, 6, 3, 1]"
62215,,,,
62218,"[2, 1, 5, 20, 11]","[2, 2, 8, 20, 6]","[3, 2, 10, 16, 8]","[1, 4, 16, 13, 4]"
62221,"[0, 1, 4, 11, 9]","[0, 1, 5, 10, 8]","[0, 4, 7, 8, 5]","[0, 6, 12, 5, 1]"
62223,"[0, 1, 1, 6, 4]","[0, 2, 2, 3, 4]","[2, 2, 1, 3, 3]","[0, 2, 5, 4, 0]"
62224,"[0, 2, 9, 13, 17]","[0, 1, 5, 20, 15]","[1, 2, 4, 20, 14]","[3, 7, 18, 7, 6]"
62225,"[0, 0, 1, 1, 13]","[0, 1, 0, 3, 11]","[0, 1, 1, 5, 8]","[1, 5, 6, 2, 1]"
62228,"[0, 0, 0, 4, 6]","[0, 0, 0, 3, 7]","[0, 1, 3, 2, 3]","[0, 1, 3, 4, 1]"
62229,"[2, 0, 0, 5, 6]","[2, 1, 2, 4, 4]","[2, 1, 3, 4, 3]","[0, 0, 7, 2, 4]"
62230,"[0, 0, 1, 2, 1]","[0, 1, 1, 1, 0]","[0, 1, 1, 0, 1]","[0, 0, 1, 1, 1]"
62238,,,,
62239,"[1, 3, 6, 14, 2]","[0, 1, 3, 13, 5]","[1, 5, 7, 7, 2]","[2, 2, 12, 6, 0]"
62240,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[1, 0, 1, 0, 0]"
62242,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62243,"[0, 1, 4, 9, 9]","[1, 0, 3, 10, 9]","[4, 5, 3, 6, 5]","[0, 2, 10, 5, 6]"
62246,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62247,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62249,,,,
62259,"[0, 0, 1, 1, 2]","[0, 1, 1, 1, 1]","[0, 0, 1, 1, 2]","[0, 0, 3, 1, 0]"
62261,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62263,"[0, 4, 16, 19, 13]","[2, 10, 15, 14, 11]","[17, 12, 10, 7, 5]","[3, 6, 26, 11, 5]"
62265,"[1, 2, 4, 11, 5]","[2, 5, 5, 7, 4]","[0, 3, 3, 7, 10]","[0, 1, 9, 10, 3]"
62267,"[0, 0, 2, 6, 1]","[1, 0, 2, 6, 0]","[0, 3, 2, 4, 0]","[0, 0, 3, 6, 0]"
62268,"[0, 0, 1, 3, 7]","[0, 0, 1, 6, 4]","[2, 2, 3, 3, 1]","[0, 0, 4, 6, 1]"
62269,"[0, 5, 11, 5, 4]","[2, 4, 9, 5, 4]","[1, 4, 7, 8, 4]","[1, 3, 13, 5, 1]"
62270,"[1, 1, 7, 18, 14]","[1, 6, 10, 15, 9]","[15, 11, 9, 4, 2]","[0, 3, 4, 7, 27]"
62271,"[1, 8, 18, 19, 5]","[4, 11, 26, 8, 2]","[12, 22, 13, 2, 2]","[1, 2, 13, 20, 15]"
62273,,,,
62276,"[0, 1, 2, 8, 6]","[0, 4, 2, 6, 5]","[0, 1, 4, 4, 8]","[0, 0, 6, 7, 4]"
62277,"[0, 1, 3, 3, 2]","[1, 0, 5, 2, 1]","[1, 3, 4, 0, 1]","[0, 1, 4, 2, 2]"
62279,"[1, 2, 2, 3, 1]","[3, 1, 2, 2, 1]","[2, 1, 4, 0, 2]","[0, 2, 6, 1, 0]"
62280,,,,
62281,"[1, 0, 2, 2, 3]","[0, 1, 0, 4, 3]","[0, 1, 2, 3, 2]","[0, 1, 5, 2, 0]"
62282,"[3, 2, 0, 0, 0]","[3, 2, 0, 0, 0]","[1, 3, 1, 0, 0]","[1, 0, 3, 0, 1]"
62297,"[2, 2, 1, 8, 13]","[1, 6, 1, 10, 7]","[3, 1, 2, 10, 9]","[1, 1, 5, 8, 10]"
62317,"[0, 3, 14, 49, 23]","[2, 8, 23, 36, 20]","[3, 18, 32, 26, 10]","[2, 8, 39, 31, 6]"
62318,"[1, 1, 5, 17, 19]","[2, 5, 13, 13, 8]","[8, 4, 15, 9, 5]","[0, 1, 14, 14, 12]"
62324,,,,
62327,"[0, 3, 6, 9, 2]","[2, 5, 4, 7, 2]","[0, 6, 3, 10, 1]","[1, 2, 7, 9, 1]"
62328,"[0, 3, 7, 19, 6]","[1, 5, 14, 13, 2]","[2, 7, 10, 15, 1]","[0, 2, 12, 12, 9]"
62362,,,,
62365,,,,
62366,,,,
62369,,,,
62381,,,,
62383,,,,
62389,"[1, 1, 2, 10, 6]","[1, 1, 6, 7, 4]","[1, 1, 5, 7, 5]","[0, 0, 7, 9, 3]"
62407,"[0, 1, 0, 2, 0]","[0, 1, 1, 1, 0]","[0, 1, 1, 1, 0]","[0, 0, 3, 0, 0]"
62410,,,,
62413,"[0, 0, 2, 4, 2]","[0, 1, 1, 5, 0]","[0, 1, 3, 2, 1]","[0, 0, 4, 2, 1]"
62415,,,,
62416,"[1, 2, 1, 3, 7]","[1, 1, 2, 3, 7]","[4, 1, 2, 6, 1]","[0, 2, 5, 4, 3]"
62417,,,,
62419,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62420,"[4, 5, 6, 2, 1]","[6, 5, 4, 2, 1]","[4, 6, 7, 1, 0]","[1, 1, 11, 4, 1]"
62422,"[0, 0, 5, 7, 6]","[1, 0, 8, 5, 4]","[0, 1, 4, 11, 2]","[1, 0, 10, 7, 0]"
62423,"[0, 0, 2, 7, 7]","[0, 1, 4, 8, 3]","[0, 5, 6, 3, 2]","[0, 2, 3, 6, 5]"
62426,,,,
62427,,,,
62428,,,,
62434,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62443,"[1, 4, 0, 3, 4]","[1, 3, 3, 1, 4]","[6, 2, 3, 1, 0]","[1, 2, 5, 3, 1]"
62444,,,,
62445,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
62450,,,,
62452,,,,
62453,,,,
62454,,,,
62484,"[0, 3, 4, 3, 3]","[1, 2, 2, 5, 3]","[1, 1, 3, 3, 5]","[0, 1, 6, 2, 2]"
62501,,,,
62505,"[1, 1, 2, 2, 1]","[0, 1, 3, 2, 1]","[0, 4, 2, 1, 0]","[1, 1, 1, 4, 0]"
62512,,,,
62514,,,,
62517,,,,
62518,,,,
62521,,,,
62523,"[0, 0, 2, 6, 6]","[0, 1, 2, 5, 5]","[0, 5, 3, 1, 4]","[0, 0, 7, 4, 2]"
62525,"[2, 2, 5, 8, 3]","[2, 6, 3, 5, 2]","[5, 6, 3, 3, 1]","[0, 3, 8, 3, 4]"
62530,"[0, 0, 3, 3, 1]","[0, 2, 2, 2, 1]","[1, 1, 4, 1, 0]","[0, 0, 5, 0, 1]"
62531,"[0, 5, 21, 43, 29]","[0, 16, 23, 40, 19]","[3, 5, 19, 38, 33]","[3, 15, 49, 27, 2]"
62532,"[3, 6, 20, 46, 16]","[3, 8, 32, 30, 16]","[9, 9, 25, 31, 14]","[7, 16, 46, 17, 3]"
62533,"[0, 2, 0, 3, 0]","[0, 0, 2, 2, 0]","[0, 0, 2, 2, 0]","[0, 0, 2, 2, 0]"
62547,,,,
