COURSE,E23_LEARNING,E23_MOTIVATION,E23_FEEDBACK,E23_WORKLOAD
41957,"[1, 5, 8, 25, 13]","[4, 9, 17, 18, 4]","[9, 20, 17, 5, 1]","[2, 11, 22, 14, 3]"
41958,"[0, 0, 2, 13, 16]","[0, 1, 9, 9, 11]","[2, 10, 12, 2, 4]","[0, 2, 17, 8, 3]"
41961,"[0, 0, 3, 3, 6]","[1, 0, 6, 3, 2]","[0, 2, 4, 5, 1]","[0, 1, 6, 3, 2]"
41963,"[0, 3, 3, 16, 27]","[1, 6, 3, 22, 16]","[7, 11, 16, 8, 6]","[2, 4, 28, 11, 3]"
41964,,,,
41965,,,,
41967,"[0, 0, 0, 3, 12]","[0, 1, 0, 3, 11]","[0, 1, 3, 3, 8]","[0, 0, 3, 7, 5]"
41968,"[1, 0, 0, 1, 4]","[1, 0, 1, 1, 3]","[0, 0, 1, 1, 4]","[0, 0, 0, 3, 3]"
41969,,,,
41970,,,,
41B01,"[1, 1, 4, 4, 4]","[3, 4, 3, 2, 2]","[1, 2, 2, 6, 3]","[1, 0, 2, 2, 9]"
41B02,"[0, 2, 0, 6, 2]","[1, 1, 1, 5, 2]","[2, 2, 1, 2, 3]","[0, 2, 3, 3, 2]"
41B03,,,,
41B04,,,,
41B05,,,,
41B12,,,,
41B13,"[0, 2, 5, 5, 3]","[0, 1, 5, 5, 4]","[0, 1, 4, 6, 4]","[0, 3, 6, 3, 3]"
41B1A,"[0, 0, 0, 1, 10]","[0, 0, 0, 2, 10]","[0, 2, 1, 4, 5]","[0, 0, 1, 3, 8]"
41B1B,"[0, 0, 0, 2, 9]","[0, 0, 0, 2, 9]","[0, 0, 3, 3, 5]","[0, 0, 2, 4, 5]"
41B1C,,,,
41B24,,,,
41B25,,,,
41B27,,,,
41B2A,"[0, 0, 3, 5, 3]","[0, 2, 3, 6, 0]","[1, 2, 4, 3, 1]","[0, 1, 2, 4, 4]"
41B2B,,,,
41B2C,,,,
41E16,,,,
41MIB,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
42001,,,,
42009,"[2, 6, 14, 38, 21]","[3, 11, 21, 27, 18]","[5, 11, 30, 23, 9]","[13, 24, 35, 6, 0]"
42011,,,,
42014,,,,
42015,"[2, 9, 19, 47, 25]","[6, 18, 30, 30, 15]","[10, 13, 31, 30, 14]","[3, 11, 56, 13, 13]"
42016,,,,
42042,,,,
42101,"[3, 2, 16, 28, 37]","[6, 8, 20, 29, 23]","[3, 6, 21, 32, 24]","[1, 5, 40, 26, 13]"
42112,"[1, 1, 2, 12, 8]","[3, 1, 1, 9, 10]","[7, 4, 7, 4, 2]","[1, 2, 10, 5, 6]"
42114,"[0, 4, 15, 39, 46]","[0, 13, 24, 37, 30]","[5, 23, 28, 31, 17]","[4, 5, 45, 31, 17]"
42115,"[1, 1, 3, 11, 24]","[2, 0, 6, 13, 19]","[3, 9, 11, 10, 7]","[1, 3, 17, 14, 5]"
42117,"[0, 0, 1, 6, 12]","[0, 0, 0, 7, 12]","[0, 4, 4, 5, 6]","[0, 0, 6, 9, 4]"
42136,,,,
42137,,,,
42142,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
42146,,,,
42147,,,,
42178,"[0, 1, 2, 13, 17]","[2, 1, 9, 10, 11]","[0, 0, 3, 12, 18]","[0, 2, 18, 10, 3]"
42180,,,,
42186,,,,
42187,,,,
42380,,,,
42382,"[2, 2, 4, 7, 4]","[3, 1, 2, 10, 3]","[2, 0, 3, 10, 4]","[1, 2, 7, 5, 4]"
42402,"[10, 20, 29, 26, 15]","[18, 29, 25, 18, 7]","[7, 19, 28, 31, 12]","[3, 13, 64, 11, 6]"
42404,,,,
42417,,,,
42421,"[10, 13, 17, 30, 10]","[14, 15, 20, 22, 9]","[12, 16, 20, 24, 8]","[11, 15, 45, 8, 1]"
42500,"[107, 65, 73, 49, 21]","[116, 63, 59, 53, 23]","[36, 39, 65, 93, 79]","[47, 66, 134, 38, 28]"
42501,,,,
42502,"[8, 4, 4, 7, 3]","[7, 4, 7, 5, 3]","[2, 4, 7, 6, 7]","[0, 6, 15, 4, 1]"
42503,,,,
42504,,,,
42505,,,,
42543,,,,
42576,,,,
42577,"[2, 6, 17, 32, 30]","[3, 6, 13, 33, 31]","[4, 8, 16, 30, 26]","[1, 8, 35, 31, 10]"
42578,,,,
42580,"[2, 6, 3, 3, 0]","[3, 6, 2, 2, 1]","[0, 4, 0, 8, 2]","[2, 3, 8, 1, 0]"
42584,,,,
42586,,,,
42587,"[0, 3, 6, 14, 26]","[0, 3, 6, 22, 17]","[1, 4, 5, 22, 14]","[3, 15, 19, 6, 4]"
42588,,,,
42620,"[31, 31, 35, 21, 8]","[51, 32, 24, 14, 4]","[24, 25, 20, 37, 19]","[27, 37, 43, 9, 9]"
42622,,,,
42701,,,,
42702,,,,
42787,"[0, 0, 0, 4, 1]","[0, 0, 1, 3, 1]","[0, 0, 1, 2, 2]","[1, 1, 3, 0, 0]"
42879,"[1, 3, 9, 30, 40]","[2, 7, 6, 30, 37]","[1, 4, 9, 34, 32]","[0, 12, 47, 18, 4]"
42893,"[0, 6, 10, 13, 12]","[1, 8, 9, 14, 8]","[1, 6, 5, 11, 16]","[4, 12, 18, 4, 1]"
42973,"[1, 1, 3, 8, 11]","[2, 1, 3, 12, 6]","[1, 0, 2, 6, 15]","[1, 2, 1, 6, 13]"
42B50,,,,
42B51,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B73,,,,
42B76,,,,
42B77,,,,
42B84,,,,
42B85,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42B90,,,,
42B91,,,,
42B92,,,,
42MMT,,,,
42S01,,,,
42S02,,,,
42S03,,,,
42S04,,,,
42S05,,,,
42S06,,,,
42S07,,,,
42S08,,,,
42S09,,,,
42S10,,,,
46000,,,,
46015,"[0, 0, 0, 13, 10]","[0, 0, 3, 11, 9]","[1, 2, 7, 12, 1]","[0, 1, 14, 6, 1]"
46020,,,,
46025,,,,
46030,"[0, 1, 2, 10, 8]","[0, 2, 4, 10, 5]","[0, 2, 4, 10, 5]","[1, 4, 16, 0, 0]"
46035,"[0, 1, 2, 10, 6]","[0, 0, 6, 9, 4]","[3, 6, 6, 3, 1]","[2, 5, 9, 3, 0]"
46040,,,,
46045,,,,
46050,,,,
46055,,,,
46060,,,,
46100,"[0, 1, 7, 13, 8]","[6, 2, 8, 6, 7]","[0, 3, 4, 6, 15]","[0, 0, 1, 6, 22]"
46110,,,,
46115,"[0, 1, 4, 4, 7]","[1, 1, 3, 8, 3]","[0, 3, 2, 6, 5]","[0, 0, 8, 4, 4]"
46200,"[0, 0, 4, 17, 43]","[1, 0, 7, 22, 34]","[1, 7, 6, 21, 29]","[0, 1, 19, 27, 17]"
46205,"[0, 5, 7, 31, 34]","[2, 4, 10, 33, 27]","[5, 13, 20, 21, 16]","[0, 3, 13, 26, 33]"
46211,"[0, 0, 0, 5, 24]","[0, 0, 4, 11, 14]","[0, 3, 3, 12, 11]","[0, 0, 2, 10, 17]"
46215,,,,
46230,,,,
46300,"[1, 1, 9, 41, 41]","[4, 5, 7, 41, 35]","[4, 7, 15, 31, 35]","[0, 4, 48, 27, 14]"
46310,,,,
46320,"[0, 0, 0, 18, 23]","[0, 0, 5, 13, 22]","[0, 1, 0, 8, 31]","[0, 2, 11, 18, 9]"
46400,"[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 1, 0, 0, 1]","[0, 0, 2, 0, 0]"
46411,,,,
46415,,,,
46420,"[0, 0, 1, 8, 8]","[0, 2, 3, 5, 7]","[1, 1, 0, 6, 9]","[0, 3, 7, 3, 4]"
46440,"[0, 0, 1, 1, 0]","[0, 1, 0, 1, 0]","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]"
46500,"[0, 1, 3, 5, 4]","[0, 1, 5, 4, 3]","[2, 1, 6, 2, 2]","[0, 0, 5, 7, 1]"
46550,"[0, 0, 1, 0, 3]","[1, 0, 1, 0, 2]","[0, 0, 0, 2, 2]","[0, 0, 0, 1, 3]"
46600,,,,
46610,,,,
46700,"[1, 1, 4, 15, 23]","[1, 4, 6, 15, 16]","[1, 4, 11, 9, 17]","[0, 2, 10, 21, 8]"
46705,,,,
46710,"[0, 0, 0, 1, 13]","[0, 1, 0, 2, 11]","[1, 3, 1, 1, 8]","[0, 0, 3, 8, 3]"
46715,"[0, 1, 1, 6, 7]","[1, 1, 3, 3, 7]","[0, 3, 2, 7, 3]","[0, 1, 6, 6, 2]"
46720,,,,
46725,,,,
46735,"[1, 2, 3, 5, 0]","[1, 1, 4, 4, 1]","[0, 4, 2, 5, 0]","[0, 0, 8, 1, 2]"
46740,,,,
46745,"[0, 0, 2, 9, 15]","[0, 2, 2, 12, 10]","[1, 1, 11, 7, 6]","[0, 2, 18, 3, 3]"
46750,"[0, 0, 2, 5, 24]","[0, 2, 4, 9, 16]","[1, 4, 6, 11, 9]","[0, 0, 2, 16, 13]"
46755,,,,
46760,,,,
46765,"[1, 3, 9, 11, 10]","[2, 3, 10, 13, 5]","[0, 1, 11, 14, 7]","[0, 0, 15, 9, 9]"
46770,,,,
46795,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
46797,,,,
46901,,,,
46905,,,,
46910,,,,
46915,,,,
46920,,,,
46W11,"[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 3, 0, 0]","[0, 0, 1, 1, 1]"
46W14,"[0, 1, 1, 2, 2]","[0, 2, 0, 3, 1]","[0, 1, 0, 2, 3]","[0, 0, 1, 2, 3]"
46W17,"[0, 0, 1, 2, 0]","[0, 0, 1, 0, 2]","[0, 0, 1, 1, 1]","[0, 0, 1, 2, 0]"
46W21,,,,
46W24,,,,
46W27,,,,
46W31,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[0, 0, 1, 2, 0]"
46W34,"[0, 0, 0, 1, 4]","[0, 0, 0, 2, 3]","[0, 0, 1, 3, 1]","[0, 0, 2, 2, 1]"
46W37,"[0, 1, 0, 1, 3]","[0, 1, 0, 2, 2]","[1, 1, 1, 1, 1]","[0, 0, 1, 4, 0]"
46W44,,,,
46W47,,,,
47201,,,,
47202,"[7, 10, 32, 28, 19]","[15, 23, 28, 18, 11]","[34, 18, 24, 11, 6]","[1, 25, 45, 14, 9]"
47203,"[1, 2, 8, 11, 6]","[1, 4, 9, 9, 5]","[1, 2, 7, 11, 7]","[2, 1, 19, 5, 1]"
47205,,,,
47209,"[0, 0, 1, 6, 4]","[0, 0, 0, 6, 5]","[0, 0, 1, 5, 5]","[1, 3, 6, 0, 1]"
47211,"[0, 3, 9, 17, 5]","[2, 7, 8, 10, 5]","[4, 8, 4, 14, 2]","[0, 3, 23, 6, 0]"
47212,"[0, 0, 1, 2, 6]","[0, 0, 1, 2, 6]","[0, 1, 2, 3, 3]","[0, 1, 3, 1, 4]"
47213,,,,
47214,"[0, 0, 2, 3, 3]","[0, 0, 4, 2, 2]","[2, 3, 1, 2, 0]","[0, 1, 7, 0, 0]"
47215,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
47301,,,,
47302,"[0, 0, 0, 1, 7]","[0, 0, 0, 2, 6]","[0, 2, 1, 3, 2]","[0, 1, 6, 1, 0]"
47304,,,,
47305,,,,
47310,"[0, 0, 0, 4, 8]","[0, 0, 2, 3, 7]","[0, 0, 0, 5, 7]","[0, 0, 6, 5, 1]"
47317,"[1, 1, 1, 6, 2]","[0, 1, 3, 5, 2]","[0, 1, 1, 5, 4]","[1, 0, 7, 2, 1]"
47319,,,,
47330,"[2, 4, 16, 14, 9]","[6, 9, 9, 16, 5]","[13, 7, 16, 7, 2]","[0, 9, 23, 10, 3]"
47332,,,,
47333,"[0, 1, 0, 3, 5]","[0, 0, 2, 3, 4]","[0, 0, 1, 4, 4]","[0, 1, 6, 1, 1]"
47334,,,,
47335,,,,
47336,,,,
47337,,,,
47338,"[0, 0, 1, 2, 1]","[0, 0, 1, 1, 2]","[0, 1, 2, 0, 1]","[0, 0, 1, 1, 2]"
47339,"[0, 0, 1, 5, 5]","[0, 0, 3, 5, 3]","[1, 0, 2, 3, 5]","[0, 1, 5, 3, 0]"
47340,,,,
47507,,,,
47508,,,,
47509,,,,
47511,,,,
47513,,,,
47514,"[1, 2, 4, 2, 1]","[0, 0, 4, 3, 2]","[1, 0, 5, 2, 1]","[0, 1, 3, 3, 2]"
47517,,,,
47519,,,,
47520,,,,
47521,,,,
47522,,,,
47523,,,,
47525,,,,
47526,,,,
47527,,,,
56867,,,,
56868,,,,
62000,"[1, 3, 13, 36, 14]","[2, 9, 17, 28, 11]","[9, 14, 24, 11, 9]","[6, 11, 36, 12, 2]"
62001,"[0, 1, 9, 5, 2]","[0, 5, 4, 6, 1]","[2, 2, 3, 5, 3]","[0, 3, 3, 6, 4]"
62008,"[12, 2, 8, 1, 2]","[15, 4, 5, 1, 0]","[11, 5, 6, 3, 0]","[6, 3, 13, 3, 0]"
62009,"[2, 5, 3, 31, 24]","[5, 5, 15, 24, 14]","[8, 14, 19, 14, 8]","[0, 11, 26, 20, 6]"
62014,,,,
62019,,,,
62024,,,,
62030,"[0, 1, 2, 12, 14]","[0, 3, 5, 6, 15]","[0, 2, 2, 6, 19]","[0, 3, 11, 11, 4]"
62033,,,,
62039,"[14, 2, 1, 3, 0]","[12, 2, 2, 2, 1]","[9, 3, 4, 3, 1]","[5, 4, 6, 3, 2]"
62041,,,,
62048,,,,
62051,,,,
62054,,,,
62074,"[1, 1, 17, 36, 56]","[2, 3, 16, 38, 49]","[7, 13, 26, 29, 33]","[5, 13, 44, 33, 14]"
62079,"[0, 5, 11, 29, 31]","[2, 4, 19, 20, 28]","[12, 14, 27, 11, 9]","[6, 17, 32, 15, 4]"
62087,"[3, 3, 1, 16, 11]","[6, 3, 2, 13, 10]","[4, 0, 2, 7, 21]","[0, 1, 13, 14, 6]"
62096,"[0, 3, 4, 13, 18]","[1, 2, 6, 16, 13]","[1, 3, 8, 11, 15]","[4, 8, 17, 3, 6]"
62101,"[0, 0, 0, 12, 15]","[0, 0, 1, 14, 12]","[3, 3, 4, 10, 7]","[1, 4, 16, 5, 1]"
62104,"[1, 3, 9, 22, 18]","[4, 5, 13, 18, 13]","[7, 13, 13, 10, 10]","[1, 15, 23, 7, 7]"
62107,"[0, 1, 8, 24, 7]","[1, 4, 10, 16, 9]","[1, 9, 16, 8, 6]","[1, 9, 23, 4, 2]"
62108,"[0, 0, 3, 5, 6]","[0, 1, 4, 7, 2]","[1, 1, 5, 3, 4]","[0, 0, 6, 5, 3]"
62111,"[3, 7, 3, 8, 1]","[7, 2, 5, 8, 0]","[6, 5, 7, 4, 0]","[1, 0, 6, 7, 7]"
62118,"[2, 4, 3, 6, 18]","[5, 2, 6, 2, 17]","[4, 7, 8, 2, 11]","[0, 4, 13, 8, 7]"
62119,"[2, 1, 2, 2, 0]","[4, 1, 2, 0, 0]","[3, 2, 2, 0, 0]","[1, 2, 2, 0, 1]"
62120,"[0, 1, 1, 0, 1]","[0, 0, 1, 1, 1]","[1, 0, 0, 1, 1]","[1, 1, 0, 0, 1]"
62133,"[2, 0, 22, 37, 34]","[1, 3, 26, 31, 28]","[11, 8, 35, 17, 19]","[3, 16, 47, 13, 10]"
62134,,,,
62139,,,,
62142,,,,
62145,"[2, 0, 5, 15, 13]","[0, 1, 14, 10, 9]","[2, 0, 7, 10, 15]","[0, 1, 9, 12, 12]"
62146,"[0, 0, 4, 11, 15]","[1, 0, 4, 6, 17]","[0, 5, 7, 14, 3]","[0, 2, 18, 6, 3]"
62168,"[0, 5, 3, 9, 8]","[0, 6, 6, 7, 5]","[2, 8, 4, 8, 1]","[1, 0, 7, 9, 6]"
62169,"[2, 1, 2, 5, 5]","[2, 1, 5, 5, 2]","[2, 4, 5, 4, 0]","[0, 0, 4, 7, 2]"
62174,"[3, 0, 7, 8, 7]","[2, 4, 6, 9, 3]","[4, 8, 5, 5, 2]","[0, 7, 13, 3, 0]"
62177,"[1, 8, 10, 10, 4]","[1, 9, 14, 8, 1]","[5, 10, 11, 5, 2]","[1, 4, 17, 8, 3]"
62191,"[0, 1, 1, 6, 9]","[1, 2, 2, 7, 5]","[3, 4, 3, 5, 2]","[1, 1, 4, 8, 3]"
62198,"[2, 2, 9, 15, 10]","[1, 4, 9, 16, 7]","[1, 5, 9, 12, 9]","[1, 4, 18, 9, 4]"
62199,"[0, 1, 10, 9, 3]","[1, 5, 8, 6, 3]","[1, 3, 6, 9, 4]","[1, 2, 9, 5, 6]"
62202,"[1, 2, 7, 28, 22]","[2, 7, 12, 20, 19]","[0, 3, 12, 16, 29]","[2, 6, 23, 21, 8]"
62205,,,,
62206,,,,
62207,,,,
62210,"[1, 4, 8, 23, 45]","[1, 4, 14, 26, 35]","[0, 6, 11, 27, 36]","[4, 11, 45, 10, 10]"
62211,"[0, 1, 3, 4, 3]","[0, 4, 1, 3, 3]","[1, 0, 0, 7, 3]","[1, 1, 4, 4, 1]"
62218,"[1, 1, 4, 10, 6]","[1, 1, 6, 11, 3]","[3, 4, 3, 6, 6]","[1, 2, 5, 10, 3]"
62223,"[0, 5, 4, 11, 10]","[0, 5, 6, 11, 7]","[5, 10, 7, 4, 3]","[1, 3, 12, 7, 6]"
62224,"[0, 1, 1, 9, 17]","[2, 0, 2, 12, 12]","[0, 1, 3, 11, 13]","[0, 5, 15, 6, 2]"
62225,,,,
62229,,,,
62231,,,,
62233,,,,
62234,"[3, 5, 4, 6, 1]","[9, 2, 5, 2, 1]","[6, 7, 3, 2, 1]","[2, 2, 9, 3, 3]"
62235,"[0, 0, 6, 8, 1]","[0, 0, 3, 9, 3]","[0, 3, 5, 6, 1]","[1, 2, 7, 3, 2]"
62238,,,,
62243,"[0, 2, 9, 11, 8]","[1, 1, 7, 11, 10]","[1, 4, 8, 7, 9]","[2, 3, 9, 7, 9]"
62249,"[1, 1, 0, 2, 1]","[1, 2, 1, 0, 1]","[0, 1, 1, 0, 3]","[0, 0, 3, 1, 1]"
62261,,,,
62263,"[1, 2, 10, 7, 9]","[2, 3, 8, 10, 6]","[4, 6, 8, 5, 5]","[1, 2, 17, 4, 4]"
62265,"[0, 0, 5, 8, 3]","[0, 1, 6, 8, 1]","[1, 2, 4, 7, 2]","[1, 2, 10, 1, 2]"
62267,,,,
62268,"[0, 0, 1, 3, 2]","[0, 0, 1, 2, 3]","[0, 0, 0, 3, 3]","[0, 0, 3, 3, 0]"
62269,"[0, 2, 8, 3, 2]","[1, 0, 10, 2, 2]","[1, 2, 7, 4, 1]","[0, 2, 11, 2, 0]"
62271,"[4, 4, 7, 11, 5]","[9, 3, 9, 7, 2]","[8, 7, 11, 2, 2]","[1, 1, 8, 9, 11]"
62272,"[3, 6, 6, 9, 4]","[4, 9, 3, 7, 5]","[4, 6, 8, 5, 5]","[2, 5, 14, 5, 2]"
62273,,,,
62276,"[0, 0, 5, 6, 3]","[0, 3, 4, 5, 2]","[2, 3, 5, 3, 1]","[1, 0, 6, 7, 0]"
62277,"[0, 4, 2, 7, 6]","[1, 4, 5, 3, 5]","[0, 2, 4, 7, 5]","[1, 1, 7, 5, 4]"
62279,"[2, 2, 2, 9, 4]","[2, 5, 1, 8, 3]","[0, 4, 2, 5, 7]","[2, 3, 7, 4, 3]"
62280,,,,
62281,"[0, 1, 0, 3, 1]","[1, 0, 1, 2, 1]","[1, 1, 2, 1, 0]","[0, 0, 1, 3, 1]"
62282,"[0, 4, 1, 1, 1]","[1, 3, 1, 1, 1]","[2, 1, 1, 1, 2]","[0, 1, 5, 0, 1]"
62319,"[3, 6, 9, 19, 13]","[6, 7, 16, 13, 6]","[3, 8, 11, 16, 9]","[0, 3, 11, 23, 11]"
62320,"[2, 4, 6, 14, 2]","[6, 10, 4, 8, 0]","[4, 7, 9, 7, 1]","[1, 2, 13, 7, 5]"
62324,,,,
62327,"[4, 8, 4, 6, 2]","[5, 9, 4, 4, 2]","[6, 8, 6, 4, 0]","[0, 5, 9, 6, 4]"
62328,"[0, 3, 1, 8, 7]","[1, 2, 2, 7, 6]","[0, 3, 3, 7, 5]","[0, 1, 6, 4, 7]"
62329,,,,
62330,,,,
62331,"[2, 5, 14, 16, 13]","[4, 7, 13, 16, 10]","[10, 12, 11, 8, 8]","[1, 4, 27, 11, 7]"
62333,,,,
62362,,,,
62366,,,,
62369,,,,
62381,,,,
62389,"[0, 1, 4, 2, 3]","[0, 2, 2, 1, 4]","[2, 2, 3, 1, 1]","[0, 1, 3, 4, 1]"
62410,,,,
62413,"[2, 0, 1, 2, 1]","[2, 1, 0, 2, 1]","[2, 0, 2, 0, 2]","[1, 0, 2, 1, 2]"
62416,,,,
62417,,,,
62420,"[1, 5, 6, 6, 4]","[2, 6, 7, 6, 1]","[3, 6, 7, 2, 4]","[0, 5, 11, 4, 2]"
62422,"[0, 2, 5, 8, 7]","[0, 3, 7, 7, 4]","[1, 2, 10, 3, 5]","[1, 0, 9, 7, 4]"
62423,"[0, 2, 2, 7, 5]","[0, 2, 2, 8, 3]","[1, 7, 5, 0, 2]","[0, 1, 3, 10, 1]"
62426,,,,
62427,,,,
62428,,,,
62443,,,,
62444,"[1, 0, 5, 13, 9]","[3, 3, 6, 7, 9]","[1, 5, 7, 9, 6]","[1, 2, 12, 8, 5]"
62450,,,,
62452,,,,
62453,,,,
62454,,,,
62484,"[3, 0, 2, 3, 1]","[1, 2, 2, 2, 2]","[1, 3, 2, 1, 2]","[0, 1, 4, 3, 1]"
62512,,,,
62517,,,,
62521,,,,
62523,"[1, 0, 2, 7, 10]","[1, 0, 4, 8, 7]","[0, 1, 9, 5, 5]","[0, 0, 5, 7, 8]"
62525,"[2, 5, 6, 7, 6]","[2, 6, 9, 3, 5]","[6, 5, 5, 3, 6]","[0, 2, 10, 6, 6]"
62531,"[9, 19, 36, 22, 7]","[23, 20, 30, 16, 4]","[12, 23, 27, 21, 9]","[9, 22, 44, 11, 5]"
62532,"[9, 12, 28, 32, 8]","[13, 17, 28, 22, 6]","[16, 13, 38, 13, 5]","[7, 19, 45, 12, 3]"
62533,,,,
62550,"[0, 1, 2, 10, 18]","[1, 0, 5, 10, 15]","[2, 2, 5, 8, 14]","[0, 1, 15, 13, 2]"
62560,,,,
62575,,,,
62577,,,,
62581,"[0, 3, 11, 11, 5]","[0, 7, 9, 11, 3]","[4, 1, 14, 2, 9]","[1, 3, 19, 6, 1]"
62582,,,,
62589,"[3, 10, 9, 21, 8]","[6, 10, 14, 14, 7]","[8, 8, 19, 12, 4]","[2, 6, 29, 10, 2]"
62597,,,,
62601,"[7, 5, 0, 1, 2]","[9, 2, 3, 0, 1]","[6, 5, 3, 0, 1]","[0, 3, 9, 2, 1]"
62604,,,,
62614,,,,
62616,,,,
62617,,,,
62622,,,,
62623,"[0, 2, 11, 11, 2]","[0, 3, 12, 10, 1]","[1, 4, 13, 7, 1]","[1, 4, 16, 4, 1]"
62629,,,,
62637,"[1, 7, 4, 6, 6]","[4, 6, 6, 4, 4]","[0, 1, 2, 11, 10]","[0, 1, 16, 6, 1]"
62640,,,,
62643,"[0, 3, 2, 7, 3]","[2, 5, 2, 6, 0]","[4, 6, 3, 1, 1]","[0, 0, 7, 5, 3]"
62646,,,,
62657,"[0, 1, 0, 5, 0]","[1, 0, 3, 2, 0]","[1, 2, 2, 1, 0]","[0, 0, 5, 1, 0]"
62664,"[0, 0, 1, 1, 0]","[0, 0, 0, 2, 0]","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]"
62669,"[6, 15, 12, 13, 10]","[13, 11, 16, 9, 6]","[10, 13, 10, 14, 8]","[2, 8, 22, 19, 3]"
62675,"[3, 4, 11, 14, 4]","[5, 8, 12, 7, 3]","[11, 10, 11, 2, 2]","[0, 4, 19, 8, 5]"
62677,"[0, 0, 9, 27, 29]","[0, 2, 13, 30, 19]","[6, 9, 17, 21, 11]","[0, 2, 30, 19, 13]"
62683,,,,
62694,"[2, 2, 8, 29, 9]","[5, 8, 12, 24, 1]","[11, 12, 16, 9, 1]","[1, 4, 19, 20, 6]"
62696,"[1, 6, 9, 9, 3]","[1, 8, 11, 3, 4]","[2, 1, 6, 7, 11]","[1, 3, 16, 5, 2]"
62704,,,,
62705,"[0, 0, 0, 3, 0]","[0, 1, 0, 2, 0]","[1, 0, 1, 1, 0]","[0, 0, 3, 0, 0]"
62708,,,,
62711,,,,
62716,,,,
62733,"[0, 2, 2, 3, 25]","[0, 0, 4, 5, 23]","[2, 3, 8, 10, 9]","[1, 7, 10, 7, 6]"
62734,"[0, 0, 1, 9, 6]","[0, 0, 1, 9, 6]","[0, 0, 1, 9, 6]","[0, 1, 8, 5, 2]"
62735,"[0, 1, 4, 4, 2]","[0, 0, 7, 3, 0]","[0, 2, 7, 1, 0]","[1, 1, 5, 2, 1]"
62739,"[0, 1, 1, 4, 12]","[0, 1, 1, 3, 13]","[1, 0, 4, 3, 10]","[0, 1, 14, 1, 2]"
62743,"[2, 4, 13, 9, 6]","[11, 6, 7, 6, 4]","[15, 7, 6, 3, 3]","[2, 4, 11, 13, 3]"
62748,,,,
62751,,,,
62752,"[1, 6, 9, 4, 1]","[6, 6, 5, 3, 1]","[1, 2, 6, 11, 1]","[0, 0, 1, 6, 14]"
62753,"[2, 4, 4, 7, 1]","[4, 0, 5, 7, 2]","[2, 5, 3, 6, 2]","[0, 3, 9, 4, 2]"
62755,"[0, 1, 0, 7, 15]","[0, 0, 3, 10, 10]","[1, 4, 4, 6, 8]","[0, 0, 10, 10, 3]"
62756,,,,
62760,"[0, 1, 3, 8, 6]","[1, 0, 4, 7, 6]","[1, 4, 2, 5, 6]","[1, 5, 11, 1, 0]"
62761,,,,
62762,"[0, 0, 1, 5, 14]","[0, 0, 2, 6, 12]","[0, 0, 3, 5, 12]","[0, 4, 9, 3, 4]"
62763,"[0, 0, 0, 4, 16]","[0, 0, 1, 5, 14]","[0, 1, 1, 6, 12]","[0, 3, 6, 6, 5]"
62764,,,,
62766,"[0, 2, 0, 3, 6]","[1, 2, 2, 3, 2]","[0, 3, 2, 1, 4]","[0, 1, 5, 4, 0]"
62768,,,,
62770,"[2, 9, 6, 15, 6]","[9, 9, 8, 10, 2]","[6, 12, 4, 12, 4]","[1, 3, 19, 13, 2]"
62773,"[0, 0, 0, 10, 21]","[0, 0, 0, 11, 19]","[0, 3, 2, 7, 19]","[0, 3, 12, 7, 8]"
62774,,,,
62782,,,,
62783,"[0, 0, 3, 6, 7]","[0, 1, 2, 6, 7]","[0, 5, 5, 3, 3]","[0, 0, 3, 7, 6]"
62798,,,,
62800,,,,
62801,,,,
62802,"[1, 0, 0, 2, 0]","[1, 0, 1, 0, 1]","[0, 1, 0, 2, 0]","[0, 0, 3, 0, 0]"
62803,,,,
62805,,,,
62806,"[1, 0, 2, 0, 1]","[1, 0, 3, 0, 0]","[2, 1, 0, 1, 0]","[0, 1, 2, 1, 0]"
62807,,,,
62908,"[2, 0, 8, 4, 3]","[1, 4, 5, 5, 1]","[3, 3, 5, 3, 2]","[0, 1, 7, 6, 2]"
62990,,,,
62999,"[31, 32, 29, 21, 7]","[42, 27, 18, 19, 8]","[8, 14, 22, 36, 34]","[10, 17, 51, 21, 13]"
62B01,,,,
62B02,,,,
62B03,,,,
62B06,,,,
62B20,,,,
62B24,,,,
62B29,,,,
62B90,,,,
62C02,,,,
62C05,,,,
62C09,,,,
