COURSE,F26_LEARNING,F26_MOTIVATION,F26_FEEDBACK,F26_WORKLOAD
42180,"[0, 1, 1, 3, 10]","[0, 2, 2, 4, 7]","[0, 0, 3, 6, 6]","[0, 0, 11, 4, 0]"
42186,"[0, 3, 9, 15, 27]","[0, 7, 14, 13, 20]","[1, 5, 7, 19, 22]","[1, 4, 23, 15, 11]"
42189,"[0, 0, 3, 6, 16]","[0, 1, 2, 10, 11]","[0, 0, 2, 7, 15]","[0, 3, 10, 10, 1]"
42380,"[0, 0, 4, 15, 15]","[0, 4, 9, 9, 10]","[3, 3, 10, 9, 6]","[0, 1, 9, 14, 6]"
42402,,,,
42403,,,,
42404,"[4, 1, 6, 13, 7]","[5, 4, 7, 9, 6]","[4, 5, 5, 10, 7]","[2, 7, 11, 8, 3]"
42417,"[0, 0, 3, 4, 13]","[0, 2, 2, 5, 11]","[1, 1, 5, 5, 8]","[0, 0, 6, 7, 7]"
42421,,,,
42500,,,,
42501,"[74, 80, 62, 47, 24]","[80, 59, 69, 51, 28]","[12, 28, 46, 82, 117]","[27, 50, 129, 41, 38]"
42502,,,,
42503,"[0, 6, 6, 4, 1]","[3, 5, 2, 5, 2]","[1, 2, 3, 6, 5]","[0, 1, 9, 6, 1]"
42504,"[83, 73, 72, 60, 24]","[105, 63, 62, 55, 25]","[16, 21, 59, 102, 111]","[43, 56, 131, 39, 38]"
42505,"[0, 6, 8, 11, 2]","[2, 8, 7, 6, 4]","[0, 3, 2, 11, 11]","[1, 5, 14, 5, 2]"
42543,"[3, 14, 12, 13, 14]","[9, 9, 12, 11, 14]","[3, 2, 7, 15, 28]","[8, 6, 20, 14, 7]"
42576,"[2, 4, 5, 4, 7]","[3, 3, 4, 7, 5]","[1, 1, 3, 7, 10]","[1, 2, 10, 5, 4]"
42577,,,,
42578,"[1, 0, 3, 5, 8]","[1, 0, 5, 4, 7]","[1, 0, 1, 6, 9]","[0, 1, 5, 8, 3]"
42580,,,,
42584,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 1, 0, 1, 1]"
42586,"[0, 0, 0, 4, 7]","[0, 0, 1, 5, 5]","[1, 1, 3, 5, 1]","[0, 0, 9, 2, 0]"
42587,,,,
42588,"[0, 0, 0, 12, 12]","[0, 0, 5, 8, 10]","[0, 1, 1, 11, 11]","[0, 1, 8, 11, 4]"
42620,"[9, 9, 13, 10, 5]","[17, 13, 8, 2, 5]","[2, 5, 6, 17, 14]","[4, 11, 21, 3, 7]"
42621,,,,
42622,"[11, 12, 16, 15, 3]","[22, 15, 9, 7, 2]","[8, 8, 10, 16, 13]","[4, 13, 30, 6, 2]"
42702,,,,
42787,,,,
42879,,,,
42893,,,,
42894,"[0, 5, 2, 9, 6]","[0, 3, 5, 6, 7]","[1, 4, 5, 5, 6]","[0, 6, 13, 2, 0]"
42B50,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B76,,,,
42B77,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42B90,,,,
42B93,,,,
42B94,,,,
42B95,,,,
42MMT,,,,
42S11,,,,
42S12,,,,
42S13,,,,
42S14,,,,
42S15,,,,
42S16,,,,
42S17,,,,
42S18,,,,
42S19,,,,
42S20,,,,
46000,"[0, 0, 0, 14, 21]","[0, 0, 4, 19, 12]","[0, 0, 3, 16, 16]","[1, 2, 13, 10, 9]"
46015,,,,
46020,"[0, 2, 2, 5, 16]","[1, 0, 6, 7, 11]","[0, 1, 1, 7, 16]","[0, 2, 18, 3, 2]"
46025,"[0, 1, 1, 9, 13]","[1, 0, 3, 12, 8]","[0, 6, 6, 7, 5]","[0, 1, 12, 8, 3]"
46030,,,,
46035,,,,
46040,"[0, 0, 2, 13, 11]","[0, 1, 6, 9, 10]","[0, 0, 3, 9, 14]","[1, 2, 8, 11, 4]"
46045,"[0, 0, 0, 2, 13]","[0, 2, 0, 3, 10]","[0, 1, 2, 4, 8]","[0, 1, 4, 6, 4]"
46050,,,,
46055,"[0, 0, 0, 8, 4]","[0, 0, 2, 6, 3]","[0, 0, 0, 2, 9]","[0, 3, 6, 1, 1]"
46060,"[0, 2, 4, 5, 4]","[1, 2, 4, 5, 3]","[3, 5, 5, 1, 1]","[2, 7, 5, 0, 1]"
46100,,,,
46110,"[0, 0, 2, 9, 11]","[0, 2, 2, 11, 6]","[1, 1, 0, 6, 13]","[0, 0, 9, 7, 5]"
46115,,,,
46120,"[0, 3, 15, 21, 30]","[1, 2, 12, 23, 31]","[1, 2, 6, 16, 44]","[1, 7, 38, 15, 8]"
46200,,,,
46205,,,,
46211,,,,
46215,"[0, 1, 3, 8, 4]","[0, 1, 5, 6, 4]","[0, 0, 1, 6, 9]","[1, 1, 7, 6, 1]"
46230,"[0, 0, 1, 4, 1]","[0, 1, 0, 3, 2]","[0, 1, 0, 3, 2]","[0, 0, 4, 1, 1]"
46300,,,,
46310,"[0, 0, 3, 12, 13]","[0, 0, 2, 9, 17]","[0, 0, 1, 8, 19]","[0, 2, 12, 9, 5]"
46320,,,,
46400,"[0, 0, 0, 0, 4]","[0, 0, 1, 1, 2]","[0, 1, 0, 1, 2]","[0, 0, 1, 0, 2]"
46411,"[0, 0, 0, 2, 4]","[0, 0, 1, 0, 5]","[0, 0, 0, 2, 4]","[0, 0, 0, 3, 3]"
46415,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 1, 2]"
46420,,,,
46440,,,,
46500,,,,
46550,,,,
46600,"[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
46610,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 2, 0, 1]"
46700,,,,
46705,"[0, 0, 0, 13, 15]","[0, 1, 8, 12, 7]","[9, 7, 4, 6, 2]","[0, 0, 9, 12, 7]"
46711,,,,
46715,,,,
46720,"[0, 0, 0, 2, 22]","[0, 0, 1, 2, 20]","[0, 0, 0, 5, 18]","[2, 1, 13, 4, 3]"
46725,"[0, 1, 2, 4, 11]","[0, 2, 4, 5, 7]","[1, 0, 2, 6, 9]","[1, 0, 5, 4, 8]"
46735,,,,
46740,"[1, 7, 14, 20, 20]","[4, 6, 13, 19, 19]","[2, 1, 11, 27, 20]","[2, 5, 30, 19, 5]"
46745,,,,
46750,,,,
46755,"[0, 0, 5, 6, 20]","[0, 1, 8, 5, 16]","[0, 2, 2, 11, 15]","[0, 0, 17, 8, 5]"
46765,,,,
46770,"[0, 3, 7, 18, 9]","[3, 6, 6, 12, 10]","[0, 1, 9, 17, 10]","[0, 0, 20, 13, 4]"
46775,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 1, 0, 0, 4]","[0, 0, 3, 2, 0]"
46795,,,,
46797,"[0, 0, 1, 2, 0]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 2, 0, 1]"
46901,,,,
46910,"[0, 0, 0, 1, 5]","[0, 0, 0, 2, 3]","[0, 0, 1, 2, 2]","[0, 0, 1, 3, 1]"
46920,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
46926,,,,
46930,,,,
46940,,,,
46W11,,,,
46W14,,,,
46W17,,,,
46W21,"[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 3, 0, 1]"
46W24,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]","[0, 1, 0, 1, 1]"
46W27,"[0, 0, 0, 3, 3]","[0, 0, 2, 1, 3]","[0, 0, 3, 2, 1]","[0, 2, 2, 2, 0]"
46W31,,,,
46W34,,,,
46W37,,,,
46W38,,,,
46W43,"[0, 0, 0, 3, 5]","[0, 1, 1, 4, 2]","[1, 0, 0, 5, 2]","[0, 1, 4, 3, 0]"
46W44,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 1, 3, 0, 0]"
46W47,"[0, 1, 3, 1, 2]","[1, 1, 1, 2, 2]","[2, 1, 2, 0, 2]","[0, 0, 5, 1, 1]"
47201,"[2, 2, 2, 6, 2]","[2, 2, 5, 2, 2]","[2, 1, 3, 5, 2]","[1, 2, 5, 3, 2]"
47202,,,,
47203,,,,
47205,"[0, 0, 2, 1, 3]","[1, 2, 0, 0, 3]","[1, 0, 1, 1, 3]","[1, 0, 4, 1, 0]"
47209,,,,
47211,,,,
47212,,,,
47213,"[0, 1, 2, 8, 1]","[0, 2, 5, 5, 0]","[1, 5, 2, 4, 0]","[0, 3, 7, 0, 2]"
47214,,,,
47215,,,,
47216,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
47217,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
47218,,,,
47301,"[0, 2, 6, 11, 4]","[0, 2, 4, 12, 4]","[2, 3, 5, 9, 3]","[1, 5, 12, 2, 2]"
47302,,,,
47304,"[0, 0, 1, 3, 8]","[0, 1, 1, 4, 6]","[0, 1, 2, 1, 7]","[0, 0, 5, 7, 0]"
47305,"[0, 0, 2, 8, 8]","[0, 3, 1, 8, 6]","[0, 0, 3, 5, 10]","[0, 1, 6, 7, 4]"
47310,,,,
47317,,,,
47319,"[0, 3, 5, 10, 12]","[3, 6, 5, 10, 6]","[2, 8, 9, 6, 5]","[2, 3, 14, 7, 4]"
47330,,,,
47332,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
47333,,,,
47334,"[1, 1, 4, 5, 7]","[1, 2, 6, 3, 6]","[1, 4, 3, 3, 7]","[1, 5, 9, 2, 1]"
47335,"[0, 0, 0, 2, 4]","[0, 0, 2, 1, 3]","[0, 0, 1, 3, 2]","[0, 0, 2, 3, 1]"
47336,"[0, 0, 0, 1, 3]","[0, 0, 1, 3, 0]","[0, 1, 0, 3, 0]","[0, 1, 2, 0, 1]"
47338,,,,
47339,,,,
47341,,,,
47342,,,,
47507,,,,
47508,,,,
47509,,,,
47514,,,,
47517,"[0, 0, 4, 11, 5]","[0, 0, 2, 10, 8]","[0, 0, 0, 4, 15]","[0, 6, 9, 4, 0]"
47519,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
47520,,,,
47521,,,,
47522,,,,
47523,,,,
47525,,,,
47527,,,,
47528,,,,
47529,,,,
56867,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
56868,,,,
62000,,,,
62001,,,,
62008,"[21, 13, 6, 7, 1]","[22, 14, 4, 5, 1]","[13, 6, 11, 12, 5]","[5, 4, 21, 7, 10]"
62010,,,,
62014,"[0, 2, 3, 20, 10]","[2, 2, 3, 13, 14]","[0, 0, 2, 15, 16]","[0, 2, 20, 10, 1]"
62019,"[2, 1, 5, 7, 9]","[2, 0, 3, 12, 6]","[1, 0, 4, 9, 10]","[0, 1, 9, 9, 5]"
62024,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[1, 0, 1, 0, 0]"
62030,,,,
62033,"[1, 0, 3, 11, 13]","[1, 2, 4, 10, 11]","[1, 2, 4, 11, 10]","[0, 3, 15, 5, 5]"
62039,,,,
62041,"[0, 1, 0, 2, 2]","[1, 2, 1, 1, 0]","[0, 1, 2, 1, 1]","[0, 1, 2, 0, 2]"
62048,"[0, 0, 0, 2, 7]","[0, 2, 1, 1, 5]","[0, 2, 0, 0, 7]","[0, 1, 3, 1, 4]"
62054,"[1, 1, 2, 1, 3]","[1, 1, 1, 3, 2]","[0, 0, 1, 0, 7]","[0, 0, 5, 2, 1]"
62074,"[6, 12, 17, 43, 39]","[8, 10, 21, 39, 38]","[16, 17, 28, 26, 29]","[4, 14, 62, 20, 16]"
62079,,,,
62090,,,,
62096,"[1, 1, 1, 5, 4]","[0, 2, 2, 4, 4]","[4, 1, 3, 3, 1]","[1, 1, 5, 4, 1]"
62101,,,,
62104,,,,
62107,,,,
62108,,,,
62112,"[0, 0, 3, 9, 7]","[1, 2, 1, 10, 5]","[2, 3, 8, 2, 4]","[0, 1, 7, 5, 6]"
62118,"[2, 3, 9, 25, 16]","[2, 4, 10, 19, 18]","[0, 9, 7, 15, 23]","[2, 5, 28, 13, 6]"
62120,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62133,,,,
62134,"[0, 0, 1, 3, 7]","[0, 0, 1, 4, 6]","[0, 1, 2, 3, 5]","[0, 0, 6, 2, 3]"
62139,"[0, 1, 4, 9, 7]","[0, 1, 4, 12, 4]","[0, 1, 1, 10, 9]","[0, 5, 8, 5, 3]"
62142,"[7, 4, 10, 5, 1]","[8, 6, 9, 3, 1]","[7, 5, 7, 6, 2]","[1, 4, 12, 5, 5]"
62143,,,,
62150,,,,
62174,"[1, 4, 4, 14, 13]","[3, 3, 3, 14, 12]","[1, 2, 2, 7, 22]","[1, 5, 13, 9, 7]"
62177,,,,
62191,,,,
62198,"[0, 2, 8, 19, 8]","[2, 7, 8, 15, 5]","[0, 6, 13, 10, 8]","[0, 6, 20, 8, 3]"
62199,,,,
62200,"[0, 2, 3, 2, 2]","[1, 1, 1, 4, 2]","[0, 2, 3, 2, 1]","[1, 1, 4, 1, 1]"
62202,"[0, 1, 1, 11, 6]","[1, 2, 4, 7, 5]","[0, 0, 3, 3, 13]","[0, 4, 9, 4, 2]"
62205,"[1, 1, 2, 5, 10]","[2, 3, 4, 4, 6]","[0, 0, 1, 6, 12]","[1, 2, 4, 8, 4]"
62207,"[0, 0, 6, 9, 5]","[0, 2, 1, 9, 8]","[0, 9, 4, 4, 3]","[1, 0, 10, 8, 1]"
62210,"[0, 0, 3, 15, 38]","[0, 1, 4, 18, 33]","[1, 3, 7, 10, 35]","[1, 4, 29, 11, 10]"
62211,"[1, 2, 3, 4, 2]","[2, 2, 3, 3, 2]","[3, 3, 2, 2, 2]","[0, 2, 7, 2, 1]"
62218,,,,
62223,"[1, 4, 6, 13, 13]","[4, 3, 9, 11, 10]","[2, 3, 10, 9, 12]","[1, 3, 17, 11, 5]"
62224,,,,
62225,"[0, 0, 0, 7, 20]","[0, 1, 2, 6, 17]","[0, 3, 9, 5, 10]","[0, 3, 21, 3, 0]"
62229,"[8, 16, 10, 7, 7]","[24, 13, 4, 3, 3]","[9, 15, 10, 9, 5]","[1, 0, 12, 15, 20]"
62231,,,,
62233,,,,
62235,,,,
62236,,,,
62243,"[0, 2, 1, 1, 1]","[0, 2, 1, 2, 0]","[1, 1, 1, 1, 1]","[0, 1, 1, 2, 1]"
62249,"[0, 1, 1, 1, 2]","[1, 1, 0, 0, 3]","[0, 0, 1, 3, 1]","[0, 0, 5, 0, 0]"
62261,"[0, 1, 4, 9, 8]","[2, 5, 7, 4, 4]","[5, 6, 4, 4, 2]","[0, 0, 3, 6, 13]"
62263,,,,
62265,,,,
62267,"[0, 0, 1, 0, 3]","[0, 0, 1, 0, 3]","[0, 0, 1, 1, 2]","[0, 0, 3, 1, 0]"
62268,,,,
62271,,,,
62272,"[1, 0, 6, 5, 10]","[3, 1, 4, 6, 8]","[3, 3, 5, 4, 7]","[2, 1, 14, 1, 4]"
62273,"[0, 0, 6, 5, 9]","[0, 1, 7, 4, 8]","[0, 0, 9, 5, 6]","[0, 3, 12, 1, 4]"
62276,"[1, 0, 1, 11, 10]","[1, 0, 0, 14, 8]","[0, 1, 2, 8, 12]","[0, 0, 16, 4, 3]"
62277,,,,
62278,"[0, 0, 0, 2, 5]","[0, 0, 0, 3, 4]","[0, 1, 0, 3, 3]","[0, 0, 2, 3, 2]"
62283,,,,
62284,,,,
62285,"[0, 0, 2, 3, 3]","[1, 0, 2, 1, 3]","[1, 1, 4, 0, 1]","[0, 1, 4, 2, 0]"
62286,"[0, 0, 1, 2, 4]","[0, 0, 1, 3, 3]","[1, 2, 2, 0, 2]","[0, 2, 4, 1, 0]"
62287,,,,
62288,,,,
62289,,,,
62319,,,,
62324,"[0, 0, 1, 3, 1]","[0, 1, 1, 2, 1]","[1, 0, 1, 1, 2]","[0, 1, 3, 1, 0]"
62326,"[2, 3, 10, 8, 4]","[4, 6, 9, 4, 3]","[3, 6, 8, 4, 5]","[1, 4, 15, 3, 2]"
62329,"[0, 1, 6, 12, 8]","[0, 2, 10, 7, 8]","[0, 2, 6, 11, 8]","[0, 2, 14, 6, 5]"
62331,,,,
62333,"[3, 1, 2, 0, 0]","[3, 2, 0, 1, 0]","[1, 3, 0, 2, 0]","[1, 1, 3, 0, 1]"
62360,"[0, 0, 2, 4, 3]","[0, 3, 2, 1, 3]","[2, 1, 2, 2, 2]","[0, 1, 3, 3, 2]"
62361,"[2, 1, 4, 2, 0]","[2, 5, 1, 1, 0]","[4, 2, 2, 1, 0]","[0, 1, 2, 3, 3]"
62370,"[0, 0, 1, 1, 4]","[1, 1, 1, 1, 2]","[1, 1, 1, 1, 2]","[1, 0, 1, 1, 3]"
62381,"[0, 0, 3, 4, 0]","[2, 0, 2, 2, 1]","[0, 0, 2, 3, 2]","[0, 0, 4, 2, 1]"
62389,,,,
62410,"[0, 2, 5, 2, 1]","[0, 0, 2, 6, 2]","[0, 0, 2, 5, 2]","[0, 0, 6, 3, 1]"
62413,"[0, 0, 1, 0, 3]","[0, 0, 1, 0, 3]","[0, 0, 0, 0, 4]","[0, 0, 2, 0, 2]"
62416,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
62417,,,,
62420,,,,
62422,,,,
62424,,,,
62426,,,,
62427,,,,
62428,,,,
62443,"[1, 1, 10, 8, 10]","[6, 3, 12, 4, 4]","[5, 2, 11, 8, 3]","[3, 4, 16, 2, 4]"
62444,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
62450,"[1, 4, 5, 1, 1]","[3, 4, 3, 1, 1]","[4, 2, 4, 1, 1]","[0, 0, 6, 4, 2]"
62452,"[0, 1, 5, 4, 4]","[1, 2, 4, 2, 4]","[3, 3, 6, 0, 1]","[0, 1, 1, 5, 6]"
62453,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
62454,"[0, 1, 3, 1, 2]","[0, 1, 3, 2, 1]","[1, 1, 1, 2, 2]","[0, 1, 2, 2, 2]"
62484,,,,
62512,"[0, 1, 2, 4, 2]","[2, 0, 3, 3, 1]","[0, 2, 1, 3, 3]","[0, 0, 3, 3, 3]"
62517,"[1, 1, 1, 3, 4]","[2, 0, 1, 5, 2]","[4, 2, 0, 2, 2]","[1, 0, 2, 3, 4]"
62521,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62523,,,,
62525,,,,
62531,,,,
62533,,,,
62550,,,,
62560,"[2, 2, 0, 3, 1]","[3, 3, 0, 1, 1]","[2, 3, 1, 1, 1]","[0, 2, 4, 2, 0]"
62575,,,,
62581,,,,
62582,,,,
62589,"[2, 1, 11, 15, 4]","[5, 5, 10, 9, 4]","[1, 3, 8, 13, 8]","[1, 3, 19, 6, 3]"
62595,"[4, 0, 6, 7, 7]","[4, 5, 2, 7, 6]","[10, 2, 4, 3, 5]","[1, 1, 9, 9, 4]"
62602,,,,
62604,"[0, 0, 3, 3, 2]","[0, 0, 3, 3, 2]","[1, 1, 5, 1, 0]","[0, 1, 3, 4, 0]"
62614,,,,
62616,"[3, 4, 5, 9, 5]","[6, 5, 7, 7, 0]","[4, 4, 3, 6, 8]","[4, 5, 8, 7, 1]"
62622,"[1, 1, 1, 7, 4]","[2, 0, 4, 5, 2]","[0, 0, 3, 6, 4]","[1, 1, 6, 5, 0]"
62629,"[0, 0, 2, 6, 4]","[0, 2, 3, 6, 1]","[0, 7, 2, 3, 0]","[0, 0, 8, 3, 1]"
62637,,,,
62638,"[0, 0, 0, 0, 6]","[0, 0, 0, 1, 4]","[0, 0, 1, 2, 2]","[0, 1, 3, 0, 1]"
62640,"[0, 1, 0, 9, 13]","[0, 0, 1, 6, 16]","[1, 1, 6, 6, 9]","[0, 1, 8, 9, 5]"
62641,,,,
62642,,,,
62643,,,,
62646,"[4, 10, 18, 17, 4]","[6, 7, 17, 18, 4]","[4, 6, 15, 23, 4]","[3, 8, 31, 7, 3]"
62657,"[0, 1, 8, 14, 8]","[1, 5, 12, 10, 3]","[1, 8, 14, 6, 2]","[1, 7, 13, 7, 2]"
62664,,,,
62670,"[3, 3, 3, 4, 4]","[2, 1, 8, 3, 4]","[3, 5, 4, 2, 3]","[0, 2, 5, 6, 4]"
62675,,,,
62677,,,,
62683,"[0, 0, 0, 7, 29]","[1, 2, 1, 19, 13]","[0, 0, 4, 9, 23]","[0, 0, 4, 20, 12]"
62694,,,,
62696,,,,
62704,"[0, 0, 0, 3, 5]","[0, 0, 0, 2, 6]","[0, 3, 2, 2, 1]","[0, 0, 2, 3, 3]"
62705,,,,
62706,,,,
62708,"[1, 3, 3, 5, 6]","[3, 2, 6, 3, 4]","[0, 0, 7, 6, 5]","[0, 1, 9, 5, 3]"
62711,"[0, 1, 2, 3, 12]","[1, 0, 4, 4, 9]","[0, 0, 1, 4, 12]","[0, 0, 8, 5, 4]"
62712,,,,
62716,"[0, 0, 0, 2, 5]","[0, 1, 1, 1, 4]","[0, 0, 1, 2, 4]","[0, 0, 5, 0, 2]"
62733,,,,
62734,"[0, 1, 1, 8, 17]","[0, 0, 3, 14, 10]","[0, 1, 3, 12, 11]","[0, 3, 13, 9, 2]"
62735,"[1, 3, 9, 6, 11]","[0, 5, 9, 9, 6]","[1, 8, 11, 4, 5]","[0, 4, 9, 10, 6]"
62743,,,,
62748,,,,
62752,,,,
62755,,,,
62756,"[0, 0, 1, 3, 7]","[0, 0, 2, 5, 4]","[0, 0, 1, 1, 9]","[0, 0, 6, 4, 1]"
62760,,,,
62761,"[0, 0, 2, 2, 10]","[0, 0, 1, 0, 12]","[0, 1, 1, 4, 7]","[0, 0, 4, 7, 2]"
62762,,,,
62763,,,,
62764,"[0, 0, 0, 1, 14]","[0, 0, 0, 2, 13]","[0, 0, 1, 0, 13]","[0, 0, 10, 5, 0]"
62766,,,,
62768,"[0, 1, 0, 0, 3]","[0, 0, 1, 0, 3]","[1, 0, 0, 0, 3]","[0, 0, 1, 1, 2]"
62773,,,,
62774,"[0, 0, 0, 3, 19]","[0, 0, 0, 6, 16]","[0, 0, 1, 2, 19]","[0, 0, 9, 10, 3]"
62775,,,,
62782,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]"
62783,,,,
62798,"[0, 3, 3, 13, 9]","[1, 5, 7, 11, 3]","[1, 4, 10, 8, 4]","[2, 6, 14, 5, 0]"
62801,"[0, 0, 1, 4, 6]","[0, 0, 2, 4, 5]","[0, 3, 3, 4, 1]","[0, 1, 3, 4, 3]"
62802,,,,
62803,"[0, 0, 2, 0, 0]","[0, 0, 1, 1, 0]","[0, 1, 1, 0, 0]","[0, 0, 1, 1, 0]"
62804,,,,
62805,"[0, 0, 1, 1, 7]","[0, 0, 1, 3, 5]","[0, 3, 2, 3, 1]","[0, 0, 4, 2, 3]"
62806,,,,
62807,"[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 0, 3, 0, 0]","[0, 0, 2, 0, 1]"
62809,,,,
62810,,,,
62811,"[0, 0, 2, 2, 6]","[0, 0, 0, 4, 6]","[0, 0, 0, 5, 5]","[0, 2, 3, 5, 0]"
62908,,,,
62990,"[3, 7, 9, 19, 9]","[7, 9, 9, 13, 9]","[1, 1, 1, 13, 31]","[1, 10, 20, 11, 5]"
62999,"[13, 5, 16, 17, 8]","[12, 10, 11, 18, 7]","[4, 3, 12, 20, 19]","[5, 11, 25, 10, 7]"
62B01,,,,
62B02,,,,
62B03,,,,
62B06,,,,
62B20,,,,
62B30,,,,
62B90,,,,
62C02,,,,
62C05,,,,
62C09,,,,
62C21,,,,
62C22,,,,
62C30,,,,
62C90,,,,
62G01,,,,
62G02,,,,
62G03,,,,
62G04,,,,
62G05,,,,
62I01,,,,
62I02,,,,
62I03,,,,
62I04,,,,
62I05,,,,
62I07,,,,
62I08,,,,
62I10,,,,
62I11,,,,
62I12,,,,
62I14,,,,
62I16,,,,
62I18,,,,
62I19,,,,
62I20,,,,
62I90,,,,
62K01,,,,
62K02,,,,
62K03,,,,
62L01,,,,
62L02,,,,
62L03,,,,
62L04,,,,
62L05,,,,
62L06,,,,
62L07,,,,
62L10,,,,
62L12,,,,
62L13,,,,
62L15,,,,
62L16,,,,
62L17,,,,
62L18,,,,
62L23,,,,
62L28,,,,
62L29,,,,
62L32,,,,
62L33,,,,
62L36,,,,
62L40,,,,
62L67,,,,
62L79,,,,
62L84,,,,
62L85,,,,
62L89,,,,
62L90,,,,
62L91,,,,
62L92,,,,
62L93,,,,
62L94,,,,
62L95,,,,
62L96,,,,
62P01,,,,
62P03,,,,
62P05,,,,
62P07,,,,
62P11,,,,
62P34,,,,
62P36,,,,
62P90,,,,
62P91,,,,
62T01,,,,
62T04,,,,
62T22,,,,
62T25,,,,
62T26,,,,
62T30,,,,
62T37,,,,
62T38,,,,
62T39,,,,
62T90,,,,
63851,"[2, 2, 4, 14, 18]","[2, 2, 6, 16, 14]","[0, 0, 3, 11, 25]","[1, 3, 17, 9, 9]"
63852,"[1, 6, 15, 37, 38]","[4, 8, 9, 35, 40]","[1, 1, 9, 26, 59]","[4, 13, 49, 18, 12]"
63853,,,,
63860,,,,
63861,,,,
63870,,,,
63880,,,,
63881,"[0, 1, 1, 5, 7]","[0, 2, 1, 3, 8]","[0, 0, 4, 3, 7]","[0, 2, 3, 6, 3]"
88383,,,,
KU002,,,,
KU003,,,,
KU004,"[0, 0, 2, 2, 4]","[0, 0, 2, 1, 5]","[0, 0, 1, 0, 7]","[0, 2, 4, 0, 2]"
KU005,,,,
KU006,"[0, 0, 1, 3, 4]","[0, 0, 3, 2, 3]","[1, 0, 4, 1, 2]","[1, 2, 3, 1, 1]"
KU010,,,,
KU011,,,,
KU013,,,,
KU101,,,,
KU103,,,,
KU105,,,,
KU112,,,,
KU113,,,,
KU115,,,,
KU180,,,,
KU181,,,,
KU304,,,,
KU307,,,,
KU320,,,,
KU321,,,,
KU322,,,,
KU323,,,,
LY100,,,,
LY200,,,,
LY300,"[0, 0, 2, 3, 2]","[0, 0, 3, 3, 1]","[0, 1, 3, 1, 2]","[0, 1, 6, 0, 0]"
MA100,,,,
MA143,,,,
MA200,,,,
MA300,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
MA675,,,,
MA681,,,,
MA911,,,,
