COURSE,E22_LEARNING,E22_MOTIVATION,E22_FEEDBACK,E22_WORKLOAD
41926,"[0, 2, 3, 22, 20]","[0, 2, 3, 24, 16]","[0, 4, 15, 13, 15]","[0, 7, 28, 7, 5]"
41927,,,,
41928,,,,
41929,"[0, 0, 2, 6, 16]","[0, 1, 2, 4, 17]","[0, 0, 3, 4, 17]","[0, 1, 14, 6, 3]"
41931,"[0, 1, 4, 14, 8]","[1, 3, 8, 12, 3]","[8, 6, 10, 2, 1]","[0, 4, 19, 3, 1]"
41932,,,,
41933,"[1, 0, 3, 2, 6]","[2, 3, 1, 4, 2]","[2, 1, 1, 4, 2]","[1, 1, 7, 2, 0]"
41934,"[3, 4, 5, 9, 3]","[5, 5, 7, 5, 2]","[1, 2, 7, 7, 7]","[2, 4, 10, 5, 3]"
41935,,,,
41936,,,,
41937,"[4, 2, 6, 24, 16]","[2, 4, 8, 25, 12]","[5, 6, 11, 18, 11]","[0, 2, 26, 16, 7]"
41938,"[3, 3, 10, 11, 1]","[4, 4, 3, 12, 5]","[1, 1, 2, 11, 13]","[4, 4, 18, 1, 1]"
41939,"[0, 0, 0, 9, 3]","[0, 1, 1, 4, 5]","[0, 2, 1, 6, 2]","[1, 2, 7, 0, 1]"
41951,"[3, 9, 9, 10, 10]","[5, 10, 14, 9, 3]","[11, 9, 12, 7, 2]","[0, 3, 10, 18, 10]"
41953,"[1, 2, 5, 20, 19]","[2, 9, 11, 17, 8]","[2, 4, 11, 20, 10]","[0, 7, 22, 14, 4]"
41954,,,,
41955,"[1, 2, 4, 13, 14]","[3, 6, 3, 15, 7]","[17, 10, 6, 1, 0]","[0, 7, 16, 8, 3]"
41956,,,,
41957,"[0, 1, 2, 8, 8]","[1, 2, 2, 9, 5]","[3, 4, 4, 6, 2]","[1, 1, 16, 1, 0]"
41958,"[0, 0, 2, 11, 22]","[0, 1, 8, 17, 9]","[0, 1, 5, 21, 8]","[2, 2, 14, 12, 5]"
41961,"[0, 0, 0, 4, 3]","[0, 1, 1, 3, 2]","[1, 3, 2, 1, 0]","[0, 0, 2, 5, 0]"
41962,,,,
41963,"[0, 1, 7, 19, 14]","[0, 5, 4, 18, 11]","[10, 7, 10, 4, 6]","[1, 5, 10, 15, 4]"
41964,,,,
41965,,,,
41966,,,,
41967,"[0, 1, 0, 1, 17]","[0, 1, 1, 3, 14]","[0, 3, 5, 4, 7]","[0, 1, 3, 6, 9]"
41968,"[1, 2, 3, 8, 6]","[2, 3, 4, 7, 4]","[8, 3, 4, 3, 2]","[0, 1, 4, 6, 9]"
41969,,,,
41970,,,,
41B01,"[1, 1, 1, 2, 0]","[2, 1, 1, 0, 1]","[0, 2, 0, 2, 1]","[0, 1, 1, 1, 2]"
41B02,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41B03,,,,
41B04,,,,
41B05,,,,
41B12,,,,
41B13,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41B1B,,,,
41B24,,,,
41B25,,,,
41B27,,,,
41E16,"[0, 0, 0, 4, 5]","[0, 0, 0, 5, 4]","[0, 1, 1, 5, 2]","[0, 1, 4, 4, 0]"
41MIB,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]","[0, 0, 0, 1, 1]"
42001,,,,
42009,"[3, 5, 15, 33, 28]","[3, 11, 24, 24, 20]","[3, 10, 33, 22, 14]","[9, 30, 31, 8, 4]"
42011,"[0, 2, 10, 18, 5]","[1, 9, 6, 12, 7]","[2, 8, 7, 13, 5]","[0, 8, 22, 4, 1]"
42014,,,,
42015,"[4, 12, 27, 57, 28]","[16, 21, 41, 30, 18]","[17, 26, 40, 30, 12]","[2, 12, 76, 17, 17]"
42022,,,,
42042,,,,
42087,"[21, 29, 25, 17, 1]","[27, 33, 21, 10, 1]","[5, 4, 24, 30, 29]","[14, 32, 33, 11, 2]"
42090,,,,
42101,"[0, 6, 5, 31, 28]","[2, 9, 16, 27, 15]","[1, 3, 15, 29, 20]","[1, 6, 36, 18, 6]"
42104,"[1, 2, 13, 18, 14]","[1, 10, 8, 15, 14]","[3, 4, 15, 16, 9]","[2, 2, 22, 10, 11]"
42108,,,,
42111,"[1, 2, 12, 12, 4]","[0, 7, 9, 10, 5]","[5, 11, 10, 3, 2]","[1, 5, 18, 4, 3]"
42112,"[1, 8, 12, 20, 10]","[5, 8, 5, 18, 13]","[10, 9, 15, 12, 3]","[2, 4, 13, 13, 16]"
42114,"[2, 6, 14, 37, 30]","[3, 5, 23, 37, 20]","[6, 16, 34, 20, 13]","[2, 9, 34, 31, 13]"
42115,"[1, 0, 2, 17, 36]","[1, 1, 10, 10, 33]","[2, 8, 16, 11, 16]","[1, 7, 26, 17, 2]"
42117,"[0, 0, 1, 5, 11]","[0, 1, 5, 5, 6]","[2, 3, 1, 3, 8]","[0, 0, 2, 8, 7]"
42136,,,,
42137,,,,
42142,"[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]"
42178,"[0, 0, 2, 14, 16]","[0, 1, 6, 11, 12]","[0, 0, 2, 6, 21]","[0, 1, 11, 15, 2]"
42180,,,,
42184,"[0, 1, 3, 12, 9]","[0, 0, 7, 9, 9]","[3, 7, 2, 9, 4]","[0, 4, 11, 6, 4]"
42185,,,,
42186,,,,
42187,,,,
42188,"[0, 0, 2, 2, 5]","[0, 0, 3, 4, 2]","[0, 0, 3, 4, 2]","[0, 1, 3, 1, 4]"
42251,"[1, 4, 13, 17, 14]","[1, 8, 8, 13, 17]","[0, 3, 5, 18, 21]","[0, 5, 26, 14, 2]"
42283,,,,
42380,,,,
42381,,,,
42382,"[2, 5, 8, 4, 3]","[4, 3, 10, 2, 3]","[3, 4, 7, 4, 4]","[3, 3, 12, 3, 1]"
42402,"[9, 24, 32, 26, 17]","[14, 36, 20, 24, 13]","[5, 19, 32, 30, 21]","[10, 16, 62, 17, 2]"
42417,,,,
42421,"[6, 11, 6, 18, 4]","[8, 15, 9, 8, 4]","[6, 8, 9, 13, 8]","[5, 9, 19, 9, 2]"
42429,,,,
42430,"[4, 7, 16, 45, 45]","[5, 6, 18, 38, 50]","[1, 5, 11, 38, 62]","[3, 18, 56, 32, 9]"
42433,,,,
42500,"[99, 99, 96, 72, 26]","[117, 89, 67, 81, 35]","[29, 58, 72, 125, 105]","[44, 78, 184, 53, 29]"
42501,,,,
42502,"[7, 6, 3, 8, 5]","[6, 6, 1, 7, 7]","[2, 2, 5, 11, 7]","[1, 0, 17, 7, 2]"
42503,,,,
42504,,,,
42505,,,,
42543,,,,
42576,,,,
42577,"[2, 9, 11, 26, 28]","[3, 6, 14, 20, 32]","[7, 16, 18, 16, 18]","[1, 9, 33, 23, 9]"
42578,,,,
42580,"[2, 3, 5, 4, 0]","[3, 7, 2, 2, 0]","[1, 2, 6, 3, 1]","[1, 3, 5, 3, 0]"
42584,,,,
42586,,,,
42587,"[0, 1, 0, 21, 29]","[0, 1, 6, 17, 25]","[1, 6, 5, 15, 22]","[1, 9, 29, 4, 6]"
42588,,,,
42610,,,,
42611,"[19, 20, 34, 18, 12]","[28, 26, 22, 17, 10]","[3, 14, 15, 25, 45]","[26, 31, 34, 6, 5]"
42702,,,,
42712,,,,
42715,,,,
42716,,,,
42772,,,,
42879,"[1, 1, 11, 37, 31]","[2, 4, 9, 27, 39]","[5, 4, 18, 30, 24]","[1, 7, 47, 17, 7]"
42973,"[1, 1, 5, 5, 8]","[3, 4, 4, 5, 3]","[0, 1, 1, 5, 12]","[0, 1, 4, 5, 9]"
42B50,,,,
42B51,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B73,,,,
42B76,,,,
42B77,,,,
42B84,,,,
42B85,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42B90,,,,
42B91,,,,
42MMT,,,,
42S01,,,,
42S02,,,,
42S03,,,,
42S04,,,,
46000,,,,
46015,"[0, 1, 5, 21, 5]","[0, 1, 6, 19, 6]","[0, 6, 12, 8, 6]","[1, 8, 18, 3, 2]"
46020,,,,
46025,,,,
46030,"[0, 1, 3, 9, 5]","[1, 3, 2, 11, 0]","[0, 0, 2, 8, 7]","[1, 0, 12, 3, 1]"
46035,"[0, 2, 3, 8, 11]","[2, 2, 4, 5, 11]","[3, 3, 10, 3, 5]","[2, 5, 11, 5, 1]"
46040,,,,
46045,,,,
46050,"[0, 3, 3, 15, 3]","[1, 0, 4, 8, 9]","[2, 1, 5, 10, 4]","[0, 1, 16, 4, 1]"
46055,,,,
46100,"[2, 0, 3, 6, 8]","[2, 2, 2, 9, 4]","[0, 0, 1, 7, 11]","[1, 0, 2, 10, 6]"
46110,,,,
46115,"[2, 2, 3, 4, 1]","[4, 0, 6, 0, 2]","[5, 2, 3, 0, 2]","[0, 1, 0, 2, 9]"
46200,"[0, 1, 0, 18, 44]","[0, 1, 5, 11, 45]","[0, 2, 9, 15, 36]","[0, 0, 21, 31, 10]"
46205,"[4, 3, 4, 34, 59]","[6, 4, 13, 31, 49]","[13, 14, 21, 25, 30]","[1, 0, 17, 33, 52]"
46211,"[0, 1, 0, 5, 20]","[0, 1, 1, 10, 14]","[0, 0, 2, 7, 17]","[0, 0, 6, 11, 9]"
46215,,,,
46230,,,,
46300,"[0, 1, 2, 24, 37]","[0, 1, 10, 29, 23]","[0, 1, 9, 27, 27]","[2, 4, 23, 24, 11]"
46310,,,,
46320,"[0, 0, 2, 2, 14]","[1, 0, 2, 2, 13]","[0, 0, 2, 4, 12]","[0, 0, 5, 10, 3]"
46400,"[0, 0, 0, 5, 8]","[0, 0, 2, 4, 7]","[0, 0, 0, 4, 9]","[0, 1, 9, 2, 1]"
46411,,,,
46415,,,,
46420,"[0, 1, 1, 9, 4]","[0, 4, 1, 8, 2]","[0, 2, 1, 7, 5]","[1, 1, 8, 5, 0]"
46440,"[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 1, 3, 0, 0]"
46500,"[0, 0, 2, 2, 0]","[0, 0, 2, 2, 0]","[0, 2, 1, 1, 0]","[0, 0, 1, 3, 0]"
46550,"[1, 2, 1, 8, 7]","[3, 2, 3, 6, 5]","[5, 1, 4, 5, 4]","[0, 0, 12, 4, 3]"
46600,,,,
46610,,,,
46700,"[1, 1, 3, 9, 22]","[1, 3, 5, 13, 13]","[1, 3, 8, 11, 12]","[1, 3, 17, 10, 4]"
46705,,,,
46710,"[0, 0, 0, 3, 8]","[0, 0, 1, 2, 8]","[2, 1, 2, 0, 6]","[0, 0, 6, 2, 3]"
46715,"[0, 0, 0, 3, 3]","[1, 0, 1, 1, 3]","[0, 0, 4, 0, 2]","[0, 0, 3, 1, 2]"
46720,,,,
46725,,,,
46730,,,,
46735,"[0, 1, 1, 1, 2]","[0, 1, 1, 2, 1]","[0, 1, 2, 2, 0]","[0, 0, 1, 4, 0]"
46740,,,,
46745,"[0, 0, 0, 9, 24]","[0, 0, 2, 5, 26]","[1, 4, 0, 6, 22]","[0, 2, 16, 12, 3]"
46750,,,,
46755,,,,
46760,,,,
46795,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[1, 0, 0, 1, 2]","[0, 0, 2, 2, 0]"
46797,,,,
46901,,,,
46905,,,,
46910,,,,
46915,,,,
46920,,,,
46925,,,,
46W11,"[0, 0, 0, 8, 3]","[0, 1, 0, 5, 5]","[2, 1, 5, 2, 1]","[0, 3, 5, 1, 2]"
46W14,"[0, 1, 0, 2, 1]","[1, 0, 0, 1, 2]","[0, 1, 0, 1, 2]","[0, 1, 2, 0, 1]"
46W17,"[0, 0, 0, 2, 6]","[0, 0, 1, 2, 5]","[0, 1, 1, 3, 3]","[0, 0, 1, 3, 4]"
46W21,,,,
46W24,,,,
46W27,,,,
46W31,"[0, 0, 1, 2, 5]","[0, 0, 1, 1, 6]","[0, 1, 0, 1, 6]","[0, 0, 1, 4, 3]"
46W34,"[0, 1, 2, 4, 12]","[1, 1, 2, 6, 9]","[0, 1, 1, 6, 11]","[0, 0, 4, 4, 11]"
46W37,"[0, 0, 4, 0, 7]","[0, 2, 1, 1, 7]","[0, 0, 1, 4, 6]","[0, 0, 0, 5, 6]"
46W44,,,,
46W47,,,,
47201,,,,
47202,,,,
47203,"[1, 2, 11, 10, 7]","[1, 0, 8, 13, 8]","[0, 3, 4, 7, 17]","[4, 6, 12, 4, 5]"
47205,,,,
47209,"[0, 0, 0, 7, 5]","[0, 0, 0, 5, 7]","[0, 1, 1, 4, 6]","[1, 1, 8, 1, 0]"
47210,,,,
47211,"[0, 1, 5, 20, 13]","[0, 3, 5, 15, 16]","[0, 8, 8, 10, 13]","[1, 1, 28, 8, 0]"
47212,,,,
47301,,,,
47302,"[0, 0, 1, 4, 3]","[0, 0, 0, 1, 7]","[0, 0, 0, 2, 6]","[0, 1, 4, 3, 0]"
47304,,,,
47305,,,,
47310,"[1, 0, 2, 6, 4]","[1, 0, 2, 4, 6]","[1, 4, 1, 4, 3]","[0, 0, 8, 3, 2]"
47317,"[0, 0, 1, 4, 0]","[0, 0, 1, 2, 2]","[0, 0, 0, 2, 2]","[0, 1, 3, 0, 0]"
47319,,,,
47325,,,,
47330,"[2, 11, 11, 20, 20]","[6, 4, 16, 22, 14]","[6, 9, 14, 17, 16]","[0, 4, 34, 20, 4]"
47331,"[0, 0, 0, 4, 1]","[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 1, 4, 0, 0]"
47332,,,,
47333,"[0, 0, 0, 4, 3]","[0, 1, 1, 2, 3]","[0, 0, 1, 3, 3]","[0, 2, 3, 2, 0]"
47334,,,,
47335,"[0, 2, 1, 2, 3]","[1, 2, 1, 3, 1]","[0, 3, 1, 2, 2]","[0, 2, 2, 2, 2]"
47336,,,,
47337,,,,
47338,"[0, 1, 1, 4, 5]","[0, 1, 1, 5, 4]","[0, 0, 5, 2, 4]","[0, 0, 3, 8, 0]"
47339,"[0, 0, 2, 5, 5]","[0, 3, 5, 4, 0]","[0, 2, 1, 7, 2]","[0, 0, 5, 7, 0]"
47507,,,,
47508,,,,
47509,,,,
47511,,,,
47513,"[0, 3, 3, 5, 3]","[1, 1, 2, 5, 5]","[0, 1, 0, 2, 11]","[2, 3, 9, 0, 0]"
47514,"[0, 0, 1, 0, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 0, 3]","[0, 0, 2, 2, 0]"
47516,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
47517,,,,
47519,,,,
47520,,,,
47521,,,,
47522,,,,
47523,,,,
47524,,,,
56867,,,,
56868,,,,
62000,"[0, 1, 3, 11, 7]","[2, 4, 5, 6, 3]","[4, 5, 5, 2, 4]","[1, 2, 12, 5, 0]"
62004,"[0, 3, 14, 11, 5]","[2, 6, 12, 10, 3]","[3, 7, 13, 8, 2]","[1, 1, 13, 7, 11]"
62008,"[4, 5, 4, 9, 2]","[8, 7, 5, 2, 1]","[4, 7, 4, 5, 3]","[2, 8, 8, 2, 3]"
62009,"[1, 9, 15, 18, 19]","[2, 7, 21, 21, 11]","[12, 10, 16, 15, 9]","[3, 10, 28, 14, 7]"
62012,"[4, 15, 13, 4, 3]","[7, 11, 8, 9, 4]","[2, 7, 10, 12, 7]","[7, 5, 17, 7, 3]"
62014,,,,
62018,"[0, 0, 0, 13, 19]","[0, 0, 4, 12, 15]","[2, 1, 6, 13, 9]","[1, 1, 9, 13, 7]"
62019,,,,
62024,,,,
62030,"[1, 0, 5, 15, 16]","[0, 3, 8, 14, 12]","[1, 2, 5, 10, 19]","[0, 1, 17, 17, 2]"
62033,,,,
62039,"[0, 2, 2, 9, 8]","[0, 2, 2, 5, 11]","[0, 0, 5, 5, 10]","[0, 0, 7, 9, 4]"
62041,,,,
62046,,,,
62051,,,,
62053,"[1, 3, 3, 7, 6]","[1, 1, 7, 5, 6]","[1, 0, 1, 3, 15]","[1, 3, 10, 4, 2]"
62054,,,,
62074,"[4, 11, 9, 28, 31]","[5, 10, 12, 22, 33]","[8, 13, 17, 15, 29]","[3, 13, 45, 12, 8]"
62079,"[0, 3, 17, 43, 20]","[0, 2, 24, 29, 27]","[10, 22, 22, 20, 8]","[7, 21, 34, 10, 8]"
62087,"[2, 0, 4, 14, 7]","[2, 3, 9, 10, 3]","[4, 7, 3, 6, 7]","[1, 3, 14, 6, 2]"
62094,"[0, 2, 5, 13, 8]","[1, 3, 6, 14, 4]","[7, 7, 3, 8, 3]","[1, 2, 15, 9, 1]"
62096,"[0, 1, 2, 14, 11]","[1, 4, 5, 9, 8]","[1, 4, 6, 12, 4]","[1, 8, 15, 2, 1]"
62101,"[0, 2, 1, 15, 5]","[0, 0, 5, 9, 9]","[4, 2, 7, 5, 5]","[1, 6, 13, 3, 0]"
62103,"[0, 1, 5, 13, 14]","[0, 4, 4, 13, 11]","[2, 4, 7, 13, 6]","[5, 8, 15, 4, 0]"
62104,"[0, 0, 2, 5, 5]","[0, 0, 2, 4, 6]","[0, 2, 4, 3, 3]","[0, 1, 8, 1, 2]"
62107,"[4, 3, 15, 16, 10]","[9, 10, 15, 11, 3]","[7, 18, 15, 6, 2]","[7, 14, 23, 3, 1]"
62108,"[0, 0, 5, 9, 4]","[1, 1, 2, 10, 4]","[2, 3, 4, 3, 6]","[1, 3, 6, 7, 1]"
62110,"[0, 1, 6, 3, 1]","[0, 1, 6, 3, 1]","[0, 1, 3, 5, 2]","[0, 0, 8, 1, 2]"
62111,"[0, 0, 3, 4, 1]","[0, 2, 1, 5, 0]","[1, 3, 2, 2, 0]","[0, 1, 4, 1, 2]"
62118,"[0, 0, 3, 7, 18]","[0, 0, 5, 8, 15]","[1, 4, 6, 8, 9]","[1, 1, 18, 5, 2]"
62119,"[0, 0, 3, 4, 2]","[0, 3, 3, 2, 1]","[1, 0, 2, 5, 1]","[0, 1, 4, 2, 2]"
62120,"[0, 0, 1, 1, 4]","[1, 1, 0, 2, 2]","[1, 1, 0, 1, 3]","[0, 0, 4, 1, 1]"
62122,"[0, 0, 3, 7, 18]","[1, 5, 2, 15, 5]","[4, 6, 9, 4, 5]","[0, 3, 8, 11, 5]"
62133,"[0, 2, 6, 18, 14]","[0, 3, 7, 14, 15]","[4, 5, 7, 17, 6]","[1, 8, 16, 8, 5]"
62134,"[0, 0, 0, 4, 9]","[0, 0, 1, 5, 6]","[0, 0, 3, 2, 8]","[0, 2, 7, 2, 2]"
62139,,,,
62142,,,,
62145,"[1, 1, 2, 16, 26]","[1, 2, 8, 18, 17]","[1, 4, 13, 15, 13]","[1, 6, 16, 16, 7]"
62146,"[0, 2, 3, 20, 14]","[1, 0, 5, 16, 17]","[6, 8, 13, 8, 4]","[0, 1, 9, 18, 11]"
62168,"[0, 5, 7, 15, 13]","[3, 2, 12, 12, 10]","[3, 10, 3, 10, 13]","[1, 6, 15, 11, 6]"
62169,"[4, 2, 7, 7, 8]","[4, 3, 9, 5, 5]","[9, 5, 8, 1, 3]","[2, 2, 8, 3, 11]"
62171,"[5, 8, 11, 8, 6]","[7, 13, 8, 3, 7]","[6, 7, 8, 11, 6]","[1, 9, 16, 8, 4]"
62174,"[0, 1, 8, 7, 6]","[1, 1, 4, 10, 4]","[0, 4, 2, 9, 5]","[0, 1, 17, 1, 1]"
62191,"[0, 0, 2, 4, 12]","[1, 1, 3, 3, 10]","[1, 1, 4, 5, 7]","[0, 2, 14, 1, 1]"
62194,"[0, 1, 4, 10, 8]","[0, 3, 1, 11, 8]","[0, 4, 7, 6, 6]","[0, 0, 11, 11, 1]"
62198,"[0, 3, 4, 8, 7]","[0, 4, 3, 8, 7]","[2, 4, 3, 7, 6]","[0, 5, 12, 4, 0]"
62199,"[0, 1, 5, 3, 9]","[1, 2, 3, 9, 3]","[1, 1, 8, 1, 7]","[0, 1, 3, 8, 4]"
62202,"[0, 0, 4, 10, 3]","[1, 4, 7, 2, 3]","[1, 0, 6, 6, 4]","[1, 2, 8, 3, 3]"
62204,"[0, 0, 4, 2, 0]","[2, 1, 2, 1, 0]","[6, 0, 0, 0, 0]","[0, 0, 4, 2, 0]"
62205,,,,
62206,,,,
62210,"[1, 4, 4, 16, 18]","[4, 5, 3, 13, 17]","[2, 4, 8, 12, 16]","[5, 10, 17, 7, 3]"
62211,"[1, 2, 4, 6, 3]","[1, 3, 5, 4, 3]","[0, 0, 5, 5, 6]","[0, 2, 8, 4, 2]"
62212,"[0, 1, 2, 12, 3]","[0, 1, 4, 10, 2]","[2, 3, 5, 5, 2]","[1, 6, 7, 2, 1]"
62213,,,,
62214,"[0, 0, 1, 4, 3]","[0, 0, 2, 5, 1]","[0, 2, 1, 4, 1]","[0, 4, 4, 0, 0]"
62215,,,,
62218,"[2, 2, 10, 12, 8]","[2, 7, 7, 10, 8]","[2, 6, 3, 12, 11]","[2, 3, 12, 14, 3]"
62221,"[2, 3, 8, 6, 3]","[3, 4, 7, 6, 2]","[1, 9, 9, 1, 2]","[1, 2, 11, 6, 1]"
62223,,,,
62224,"[1, 3, 8, 17, 10]","[0, 3, 8, 16, 12]","[1, 4, 9, 15, 10]","[2, 5, 17, 8, 6]"
62225,,,,
62229,"[0, 2, 4, 7, 2]","[1, 3, 6, 5, 0]","[2, 3, 3, 5, 2]","[0, 2, 7, 2, 4]"
62230,"[0, 0, 2, 0, 1]","[0, 1, 1, 1, 0]","[0, 0, 0, 3, 0]","[0, 0, 1, 1, 1]"
62231,"[0, 2, 3, 10, 5]","[2, 1, 1, 13, 3]","[1, 2, 3, 12, 2]","[0, 1, 11, 5, 3]"
62232,"[0, 0, 1, 8, 6]","[0, 1, 3, 7, 4]","[1, 2, 2, 8, 2]","[0, 0, 8, 5, 2]"
62233,"[0, 0, 1, 6, 9]","[0, 1, 1, 8, 6]","[0, 4, 3, 1, 8]","[0, 0, 8, 6, 2]"
62238,,,,
62239,"[3, 1, 7, 11, 1]","[1, 6, 3, 11, 2]","[4, 2, 3, 10, 4]","[2, 7, 10, 3, 1]"
62243,"[4, 12, 12, 27, 17]","[5, 12, 18, 28, 9]","[11, 11, 18, 22, 9]","[2, 11, 25, 17, 15]"
62249,"[2, 1, 1, 2, 1]","[1, 3, 1, 1, 1]","[1, 0, 0, 5, 1]","[0, 1, 6, 0, 0]"
62259,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 2, 3, 0]"
62261,,,,
62263,"[7, 6, 18, 20, 9]","[13, 8, 14, 18, 7]","[16, 14, 14, 11, 4]","[3, 3, 25, 18, 10]"
62265,"[0, 0, 1, 5, 13]","[0, 0, 3, 6, 10]","[0, 1, 2, 5, 11]","[0, 1, 11, 4, 3]"
62267,"[0, 0, 0, 5, 5]","[0, 1, 0, 4, 5]","[0, 0, 3, 6, 1]","[0, 1, 8, 0, 1]"
62268,"[0, 0, 0, 0, 7]","[0, 0, 1, 2, 4]","[0, 1, 1, 0, 5]","[0, 0, 4, 2, 1]"
62269,"[7, 3, 8, 5, 9]","[5, 8, 7, 6, 6]","[3, 8, 8, 6, 7]","[3, 6, 12, 5, 6]"
62270,"[0, 1, 7, 6, 14]","[0, 3, 6, 10, 9]","[4, 7, 9, 5, 3]","[0, 1, 10, 12, 5]"
62271,"[6, 9, 12, 13, 5]","[19, 8, 8, 8, 2]","[22, 10, 6, 6, 1]","[2, 3, 12, 12, 16]"
62273,,,,
62276,"[1, 4, 6, 4, 4]","[5, 4, 4, 4, 2]","[1, 2, 6, 5, 5]","[0, 1, 4, 10, 4]"
62277,"[0, 1, 2, 2, 1]","[1, 0, 2, 0, 3]","[1, 1, 1, 3, 0]","[0, 0, 3, 2, 1]"
62279,"[0, 4, 7, 2, 4]","[2, 1, 9, 2, 2]","[0, 4, 5, 6, 1]","[1, 0, 10, 2, 3]"
62280,,,,
62281,"[4, 2, 3, 4, 3]","[3, 2, 6, 3, 1]","[0, 3, 4, 6, 2]","[2, 2, 4, 5, 2]"
62282,"[1, 1, 1, 2, 1]","[0, 2, 1, 1, 1]","[0, 2, 1, 1, 1]","[0, 0, 2, 3, 0]"
62297,"[1, 0, 1, 7, 3]","[2, 0, 2, 5, 2]","[1, 0, 1, 5, 5]","[1, 0, 2, 6, 3]"
62317,"[1, 0, 7, 13, 8]","[1, 2, 7, 11, 8]","[2, 7, 7, 11, 1]","[0, 3, 9, 12, 5]"
62318,"[0, 2, 11, 16, 14]","[1, 5, 12, 18, 5]","[3, 10, 13, 9, 5]","[0, 2, 14, 18, 7]"
62324,,,,
62327,"[3, 6, 3, 11, 4]","[6, 7, 6, 4, 4]","[6, 9, 5, 6, 1]","[0, 3, 11, 9, 2]"
62328,"[0, 1, 1, 15, 8]","[1, 1, 8, 8, 5]","[0, 0, 3, 11, 10]","[0, 2, 7, 10, 5]"
62362,,,,
62365,,,,
62366,,,,
62369,,,,
62381,,,,
62383,,,,
62389,"[0, 0, 0, 5, 0]","[0, 1, 2, 2, 0]","[2, 1, 1, 0, 1]","[0, 1, 2, 1, 1]"
62407,"[0, 2, 2, 3, 2]","[1, 1, 4, 2, 1]","[3, 3, 3, 0, 0]","[0, 3, 3, 2, 1]"
62410,,,,
62413,"[0, 1, 1, 0, 4]","[1, 0, 2, 0, 2]","[1, 1, 1, 0, 2]","[1, 1, 1, 0, 2]"
62415,,,,
62416,"[1, 1, 6, 3, 1]","[1, 2, 4, 4, 1]","[3, 4, 3, 1, 1]","[0, 1, 5, 2, 4]"
62417,,,,
62419,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
62420,"[0, 6, 10, 10, 2]","[3, 7, 13, 2, 3]","[3, 7, 13, 3, 2]","[0, 5, 12, 9, 2]"
62422,"[0, 4, 13, 7, 3]","[0, 8, 11, 5, 3]","[3, 6, 11, 4, 2]","[1, 4, 12, 8, 1]"
62423,"[0, 2, 5, 8, 8]","[1, 3, 5, 7, 5]","[2, 1, 9, 5, 4]","[0, 1, 4, 11, 5]"
62426,"[0, 0, 5, 2, 2]","[2, 3, 2, 1, 1]","[2, 1, 1, 2, 3]","[0, 2, 6, 1, 0]"
62427,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 1, 0, 0, 2]","[0, 0, 2, 1, 0]"
62428,"[0, 0, 0, 0, 2]","[0, 1, 0, 1, 0]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
62434,,,,
62443,"[1, 1, 0, 4, 3]","[3, 0, 2, 3, 0]","[2, 3, 1, 2, 0]","[0, 1, 1, 4, 2]"
62444,,,,
62450,,,,
62452,,,,
62453,,,,
62454,,,,
62484,"[0, 0, 4, 1, 3]","[0, 1, 4, 2, 1]","[0, 0, 1, 5, 2]","[0, 1, 3, 2, 2]"
62501,,,,
62505,"[2, 0, 2, 5, 10]","[0, 2, 4, 7, 6]","[2, 5, 5, 3, 4]","[0, 2, 6, 3, 8]"
62512,,,,
62514,,,,
62517,,,,
62518,,,,
62521,,,,
62523,"[0, 0, 4, 8, 10]","[0, 1, 6, 7, 7]","[3, 5, 3, 6, 4]","[0, 1, 10, 8, 2]"
62525,"[2, 1, 1, 10, 5]","[2, 3, 5, 7, 2]","[6, 3, 6, 3, 1]","[1, 3, 5, 6, 4]"
62530,"[1, 3, 2, 1, 5]","[2, 2, 2, 4, 2]","[3, 4, 3, 1, 1]","[0, 1, 4, 4, 3]"
62531,"[0, 1, 16, 39, 23]","[2, 9, 22, 27, 19]","[3, 7, 13, 30, 25]","[1, 9, 45, 19, 3]"
