COURSE,F23_LEARNING,F23_MOTIVATION,F23_FEEDBACK,F23_WORKLOAD
30574,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
30710,,,,
30720,,,,
30745,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]"
30752,,,,
30755,,,,
30757,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30760,"[1, 0, 1, 0, 5]","[0, 0, 2, 3, 2]","[1, 0, 0, 3, 3]","[0, 0, 3, 1, 3]"
30787,"[0, 1, 3, 3, 4]","[0, 2, 1, 2, 5]","[1, 2, 3, 3, 1]","[0, 1, 7, 2, 0]"
30788,,,,
30790,,,,
30794,"[0, 0, 0, 3, 5]","[0, 0, 1, 3, 4]","[1, 1, 1, 3, 2]","[0, 0, 4, 1, 3]"
30857,"[0, 1, 9, 11, 6]","[0, 3, 5, 14, 5]","[2, 2, 8, 4, 10]","[0, 4, 15, 6, 2]"
30911,,,,
30970,,,,
34019,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34020,"[1, 6, 6, 13, 1]","[5, 4, 9, 6, 3]","[1, 7, 4, 10, 5]","[3, 7, 14, 2, 0]"
34021,"[0, 0, 0, 3, 5]","[1, 0, 1, 3, 3]","[0, 0, 1, 1, 6]","[0, 0, 6, 1, 1]"
34022,,,,
34029,,,,
34031,"[1, 0, 0, 5, 13]","[0, 3, 2, 5, 9]","[0, 0, 0, 4, 15]","[0, 0, 1, 4, 14]"
34032,,,,
34034,,,,
34038,,,,
34041,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 0, 3]","[0, 0, 3, 0, 1]"
34042,,,,
34043,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 1, 0, 1, 0]","[0, 0, 1, 1, 0]"
34046,,,,
34051,"[0, 0, 1, 3, 8]","[1, 0, 3, 2, 5]","[1, 2, 1, 4, 3]","[0, 1, 0, 4, 6]"
34052,,,,
34053,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 0, 0, 2]"
34060,"[0, 0, 0, 2, 2]","[0, 0, 1, 1, 2]","[0, 0, 0, 2, 2]","[0, 1, 0, 0, 3]"
34061,,,,
34091,,,,
34092,,,,
34094,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34120,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34121,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34126,"[0, 0, 0, 0, 6]","[0, 0, 0, 0, 6]","[0, 0, 0, 0, 6]","[0, 0, 4, 0, 2]"
34127,"[0, 0, 0, 3, 3]","[0, 0, 0, 3, 3]","[0, 0, 1, 1, 4]","[0, 2, 4, 0, 0]"
34129,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
34130,,,,
34153,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34156,,,,
34190,,,,
34192,,,,
34193,,,,
34194,,,,
34210,"[0, 0, 0, 0, 5]","[1, 0, 1, 2, 1]","[1, 0, 0, 2, 2]","[0, 0, 3, 1, 1]"
34220,"[0, 0, 0, 2, 3]","[0, 2, 0, 2, 1]","[0, 0, 2, 1, 1]","[0, 0, 1, 2, 1]"
34229,"[0, 0, 2, 0, 3]","[0, 0, 1, 2, 1]","[0, 0, 0, 0, 4]","[0, 0, 1, 2, 1]"
34230,,,,
34240,"[0, 0, 0, 1, 1]","[0, 1, 0, 0, 1]","[0, 0, 0, 1, 1]","[1, 0, 1, 0, 0]"
34241,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34249,"[1, 0, 0, 1, 1]","[1, 0, 1, 0, 1]","[1, 0, 0, 1, 1]","[0, 0, 2, 0, 1]"
34250,,,,
34251,,,,
34269,"[0, 1, 0, 2, 2]","[0, 1, 0, 1, 3]","[0, 0, 0, 1, 4]","[0, 1, 2, 2, 0]"
34290,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34302,,,,
34313,,,,
34315,"[0, 2, 1, 10, 7]","[0, 1, 2, 3, 14]","[0, 2, 6, 8, 4]","[2, 4, 8, 5, 1]"
34318,,,,
34322,"[0, 0, 2, 10, 10]","[0, 2, 4, 7, 9]","[0, 3, 5, 6, 8]","[0, 3, 16, 4, 0]"
34323,,,,
34324,"[1, 1, 9, 11, 4]","[6, 6, 6, 5, 3]","[0, 1, 7, 12, 5]","[0, 6, 13, 5, 1]"
34331,,,,
34332,,,,
34333,"[0, 0, 0, 2, 4]","[0, 0, 0, 3, 3]","[1, 0, 2, 1, 2]","[0, 1, 3, 1, 1]"
34334,,,,
34338,,,,
34339,,,,
34343,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34345,,,,
34346,"[0, 1, 1, 0, 2]","[0, 2, 0, 0, 2]","[1, 0, 0, 1, 2]","[0, 0, 1, 3, 0]"
34347,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34349,"[0, 0, 0, 3, 4]","[0, 0, 2, 2, 3]","[0, 0, 0, 4, 3]","[0, 1, 2, 3, 1]"
34351,,,,
34352,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34357,,,,
34359,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]"
34365,,,,
34366,,,,
34367,,,,
34368,,,,
34369,,,,
34370,"[0, 1, 0, 3, 5]","[0, 1, 0, 4, 4]","[0, 0, 2, 2, 5]","[0, 0, 6, 1, 2]"
34371,,,,
34372,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34373,"[0, 0, 0, 3, 4]","[0, 0, 0, 2, 5]","[0, 3, 0, 1, 3]","[0, 0, 3, 3, 1]"
34390,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34393,,,,
34430,"[0, 0, 0, 5, 5]","[0, 1, 3, 3, 3]","[0, 1, 0, 2, 7]","[0, 2, 6, 1, 1]"
34440,,,,
34451,,,,
34492,,,,
34495,,,,
34539,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]"
34540,,,,
34541,,,,
34551,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
34552,"[0, 2, 1, 10, 8]","[2, 4, 3, 7, 4]","[1, 0, 6, 6, 7]","[0, 0, 6, 12, 2]"
34553,"[0, 0, 0, 3, 1]","[0, 0, 1, 2, 1]","[0, 0, 2, 0, 2]","[0, 0, 1, 2, 1]"
34590,,,,
34600,,,,
34601,"[0, 0, 2, 11, 18]","[2, 2, 3, 15, 9]","[1, 10, 9, 8, 3]","[0, 0, 17, 10, 4]"
34602,,,,
34620,"[0, 0, 4, 4, 7]","[1, 5, 0, 4, 4]","[3, 1, 5, 4, 1]","[0, 0, 10, 4, 0]"
34630,,,,
34652,,,,
34653,,,,
34654,,,,
34655,"[0, 1, 4, 5, 4]","[0, 2, 2, 5, 5]","[0, 1, 3, 6, 4]","[1, 0, 7, 5, 1]"
34656,"[0, 0, 0, 3, 15]","[0, 0, 0, 5, 13]","[0, 0, 1, 5, 12]","[0, 2, 7, 7, 2]"
34657,,,,
34690,,,,
34720,"[0, 0, 0, 4, 1]","[0, 1, 1, 0, 3]","[0, 0, 3, 1, 1]","[0, 1, 3, 1, 0]"
34721,"[1, 1, 5, 7, 7]","[3, 3, 6, 4, 5]","[1, 5, 6, 5, 4]","[0, 2, 10, 6, 3]"
34722,"[1, 2, 6, 10, 7]","[1, 4, 8, 9, 4]","[1, 4, 10, 7, 4]","[0, 1, 8, 14, 3]"
34723,"[0, 0, 1, 4, 3]","[1, 0, 0, 5, 2]","[2, 3, 1, 0, 2]","[0, 2, 6, 0, 0]"
34724,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34745,,,,
34746,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]"
34747,,,,
34748,"[1, 0, 0, 3, 1]","[1, 0, 1, 2, 1]","[0, 1, 0, 2, 2]","[0, 0, 4, 1, 0]"
34749,"[0, 1, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0]"
34752,,,,
34753,,,,
34754,,,,
34755,"[5, 3, 3, 8, 3]","[1, 3, 6, 9, 3]","[2, 4, 6, 7, 3]","[0, 1, 10, 6, 5]"
34756,"[0, 3, 5, 8, 8]","[2, 3, 4, 7, 8]","[3, 4, 9, 2, 5]","[0, 1, 12, 5, 5]"
34757,"[1, 1, 1, 5, 5]","[0, 2, 4, 2, 5]","[3, 2, 3, 2, 3]","[0, 0, 7, 3, 3]"
34758,,,,
34759,"[0, 0, 2, 7, 10]","[0, 0, 1, 8, 10]","[2, 3, 8, 2, 3]","[0, 2, 10, 5, 2]"
34760,"[4, 2, 3, 4, 5]","[5, 5, 2, 2, 4]","[2, 1, 3, 2, 9]","[2, 3, 7, 4, 2]"
34791,,,,
34792,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34840,,,,
34844,,,,
34846,"[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
34847,"[0, 1, 1, 0, 1]","[0, 0, 1, 1, 1]","[0, 0, 0, 0, 3]","[0, 0, 2, 1, 0]"
34848,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 2, 1, 0]"
34850,"[0, 0, 5, 13, 13]","[0, 2, 4, 10, 14]","[0, 0, 1, 5, 24]","[1, 0, 20, 6, 3]"
34860,"[0, 0, 0, 3, 18]","[0, 0, 1, 4, 16]","[0, 0, 0, 4, 17]","[0, 1, 16, 3, 1]"
34865,,,,
34867,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34870,,,,
34871,,,,
34880,,,,
34895,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38001,"[1, 0, 2, 5, 5]","[0, 0, 3, 4, 6]","[1, 1, 1, 4, 6]","[1, 2, 6, 3, 1]"
38002,,,,
38101,,,,
38102,,,,
38103,"[1, 1, 4, 14, 16]","[1, 5, 5, 10, 15]","[0, 4, 7, 13, 12]","[0, 1, 12, 12, 11]"
38104,"[2, 2, 4, 4, 6]","[2, 1, 2, 5, 7]","[3, 0, 3, 4, 7]","[0, 0, 4, 7, 6]"
38105,,,,
38106,"[3, 5, 8, 19, 11]","[5, 2, 5, 20, 14]","[6, 8, 9, 14, 9]","[9, 16, 10, 8, 3]"
38107,,,,
38108,,,,
38109,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38110,,,,
38201,,,,
38202,"[0, 1, 4, 4, 2]","[0, 2, 2, 4, 3]","[1, 0, 4, 3, 3]","[0, 0, 6, 4, 1]"
38203,,,,
38204,,,,
38301,"[0, 0, 0, 0, 4]","[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 2, 1, 1]"
38302,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 3, 1, 2]"
38799,,,,
41000,,,,
41011,,,,
41012,,,,
41013,,,,
41015,,,,
41020,"[1, 1, 1, 3, 5]","[1, 3, 0, 3, 4]","[2, 0, 2, 5, 2]","[0, 0, 4, 4, 3]"
41028,"[0, 0, 5, 12, 14]","[0, 3, 2, 8, 18]","[3, 6, 8, 4, 10]","[0, 6, 18, 5, 2]"
41029,"[0, 2, 2, 2, 1]","[1, 3, 2, 0, 1]","[3, 1, 1, 2, 0]","[0, 1, 3, 1, 2]"
41031,,,,
41045,,,,
41051,,,,
41061,"[3, 8, 7, 9, 5]","[5, 4, 9, 6, 8]","[0, 0, 3, 7, 22]","[1, 12, 16, 1, 1]"
41073,,,,
41083,"[0, 2, 0, 8, 13]","[0, 2, 3, 6, 11]","[0, 1, 4, 8, 9]","[0, 2, 6, 13, 1]"
41084,,,,
41102,,,,
41107,"[0, 1, 1, 15, 11]","[0, 1, 6, 13, 8]","[0, 2, 3, 14, 9]","[0, 3, 19, 6, 0]"
41111,,,,
41112,,,,
41113,,,,
41117,,,,
41126,"[0, 0, 0, 1, 10]","[0, 0, 1, 4, 6]","[0, 0, 1, 1, 9]","[0, 0, 7, 4, 0]"
41129,,,,
41201,,,,
41203,"[0, 0, 0, 8, 21]","[0, 0, 3, 12, 14]","[2, 0, 3, 16, 8]","[0, 4, 19, 5, 1]"
41216,,,,
41222,,,,
41226,"[0, 0, 0, 4, 7]","[0, 0, 0, 5, 6]","[0, 0, 1, 5, 5]","[0, 0, 5, 5, 1]"
41236,"[2, 2, 1, 9, 6]","[3, 2, 3, 10, 2]","[0, 1, 6, 9, 3]","[0, 2, 10, 5, 2]"
41237,"[0, 0, 1, 10, 22]","[0, 0, 3, 4, 26]","[0, 1, 2, 9, 20]","[0, 0, 12, 18, 3]"
41270,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]"
41271,"[0, 0, 0, 3, 1]","[0, 1, 0, 2, 1]","[0, 0, 1, 2, 1]","[0, 0, 0, 3, 1]"
41275,,,,
41280,,,,
41292,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41312,"[0, 1, 0, 0, 7]","[0, 1, 0, 2, 5]","[2, 0, 1, 1, 4]","[0, 1, 2, 3, 2]"
41315,"[0, 0, 0, 5, 14]","[0, 0, 0, 5, 14]","[0, 1, 7, 7, 4]","[0, 2, 12, 3, 2]"
41316,,,,
41317,"[1, 3, 8, 9, 7]","[5, 4, 6, 7, 6]","[2, 7, 6, 5, 6]","[1, 1, 3, 16, 6]"
41320,,,,
41321,"[0, 0, 0, 5, 4]","[0, 0, 1, 3, 5]","[0, 0, 1, 2, 6]","[0, 0, 5, 2, 2]"
41341,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41342,"[0, 0, 2, 4, 4]","[0, 2, 2, 3, 3]","[2, 1, 4, 2, 1]","[0, 0, 6, 2, 2]"
41343,"[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 1, 0, 1, 0]","[0, 0, 0, 2, 0]"
41346,"[0, 0, 1, 2, 2]","[0, 0, 0, 1, 4]","[0, 0, 2, 2, 1]","[0, 1, 3, 1, 0]"
41347,,,,
41391,,,,
41392,,,,
41401,"[0, 0, 2, 5, 4]","[0, 1, 3, 2, 5]","[0, 0, 1, 5, 5]","[0, 0, 7, 2, 1]"
41402,,,,
41416,"[0, 2, 5, 6, 5]","[4, 2, 2, 5, 5]","[1, 2, 3, 9, 3]","[0, 1, 6, 3, 8]"
41417,,,,
41418,"[1, 7, 8, 8, 3]","[1, 8, 6, 9, 2]","[1, 6, 6, 9, 4]","[3, 3, 15, 4, 1]"
41420,,,,
41422,,,,
41451,"[0, 0, 1, 3, 3]","[0, 2, 2, 1, 2]","[2, 0, 1, 2, 2]","[0, 0, 5, 1, 0]"
41452,"[0, 1, 2, 12, 7]","[0, 1, 5, 13, 3]","[9, 8, 2, 1, 2]","[1, 2, 16, 2, 1]"
41458,"[0, 0, 1, 5, 11]","[0, 1, 1, 7, 7]","[4, 4, 3, 3, 1]","[0, 3, 7, 5, 0]"
41459,,,,
41461,,,,
41462,,,,
41463,,,,
41464,"[0, 1, 0, 8, 11]","[0, 1, 5, 9, 4]","[0, 1, 2, 9, 8]","[0, 2, 7, 5, 4]"
41465,,,,
41466,"[0, 0, 2, 14, 2]","[0, 2, 6, 6, 3]","[2, 4, 5, 5, 1]","[0, 0, 9, 5, 3]"
41467,,,,
41468,"[1, 0, 2, 5, 6]","[1, 0, 4, 6, 3]","[2, 3, 2, 2, 5]","[1, 2, 7, 3, 1]"
41490,,,,
41491,,,,
41501,"[1, 4, 2, 12, 16]","[2, 6, 4, 12, 10]","[1, 5, 9, 13, 6]","[1, 4, 13, 13, 2]"
41502,,,,
41511,"[0, 3, 6, 9, 12]","[3, 6, 8, 8, 4]","[6, 11, 4, 4, 4]","[0, 3, 9, 15, 2]"
41512,"[0, 1, 2, 6, 7]","[0, 2, 4, 7, 3]","[2, 3, 1, 4, 6]","[0, 1, 8, 7, 0]"
41514,"[0, 0, 1, 7, 34]","[0, 2, 1, 15, 24]","[0, 0, 2, 8, 32]","[0, 0, 11, 19, 12]"
41515,,,,
41516,,,,
41517,"[0, 0, 1, 0, 6]","[0, 0, 0, 2, 5]","[0, 3, 0, 1, 3]","[0, 0, 4, 2, 1]"
41522,"[0, 0, 2, 7, 9]","[0, 1, 1, 8, 8]","[1, 0, 7, 4, 6]","[0, 2, 8, 7, 1]"
41524,,,,
41525,,,,
41526,,,,
41528,"[0, 1, 0, 7, 9]","[0, 1, 1, 6, 8]","[1, 1, 2, 3, 9]","[0, 4, 10, 1, 1]"
41533,"[0, 0, 1, 11, 17]","[0, 1, 5, 14, 9]","[1, 6, 10, 6, 6]","[0, 0, 8, 17, 4]"
41534,"[0, 0, 4, 3, 3]","[0, 0, 3, 2, 4]","[0, 2, 2, 2, 3]","[0, 0, 4, 2, 3]"
41561,"[0, 0, 3, 0, 2]","[0, 1, 3, 0, 1]","[0, 1, 1, 1, 2]","[0, 0, 3, 1, 1]"
41563,"[0, 0, 0, 7, 2]","[0, 0, 1, 4, 4]","[0, 1, 1, 4, 3]","[0, 0, 2, 6, 1]"
41564,,,,
41591,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41603,,,,
41612,,,,
41615,"[0, 0, 5, 12, 12]","[1, 2, 7, 11, 8]","[3, 4, 8, 6, 8]","[1, 9, 13, 3, 2]"
41619,,,,
41628,,,,
41635,"[0, 3, 7, 20, 12]","[0, 5, 15, 10, 11]","[1, 10, 5, 20, 5]","[2, 8, 20, 11, 0]"
41636,,,,
41637,,,,
41638,,,,
41651,"[0, 0, 1, 2, 3]","[0, 0, 2, 0, 4]","[0, 0, 1, 3, 2]","[0, 1, 4, 1, 0]"
41653,,,,
41656,"[0, 2, 6, 14, 9]","[1, 3, 13, 7, 7]","[0, 11, 7, 8, 5]","[1, 5, 16, 8, 1]"
41658,"[0, 0, 0, 0, 6]","[0, 0, 0, 3, 3]","[0, 1, 0, 4, 1]","[0, 0, 4, 0, 2]"
41659,"[1, 2, 1, 5, 11]","[2, 2, 3, 3, 10]","[0, 3, 2, 7, 7]","[1, 3, 9, 4, 3]"
41661,,,,
41662,,,,
41667,"[0, 0, 1, 0, 2]","[0, 0, 1, 2, 0]","[0, 1, 0, 0, 2]","[0, 0, 2, 0, 1]"
41668,,,,
41669,"[0, 0, 1, 1, 7]","[0, 0, 3, 0, 6]","[1, 2, 2, 1, 3]","[1, 1, 7, 0, 0]"
41680,"[1, 0, 8, 2, 7]","[1, 3, 4, 4, 6]","[0, 2, 7, 5, 4]","[0, 2, 12, 2, 2]"
41681,,,,
41684,"[0, 0, 2, 1, 3]","[0, 2, 1, 1, 2]","[0, 2, 0, 2, 2]","[0, 3, 1, 0, 1]"
41685,"[0, 0, 1, 4, 7]","[0, 0, 0, 3, 9]","[0, 1, 1, 5, 5]","[2, 3, 3, 4, 0]"
41686,"[0, 1, 4, 10, 5]","[0, 3, 8, 7, 2]","[4, 3, 7, 5, 1]","[1, 4, 12, 2, 1]"
41687,"[0, 0, 3, 2, 2]","[0, 1, 2, 3, 1]","[0, 0, 1, 4, 2]","[0, 0, 4, 3, 0]"
41689,"[0, 0, 0, 0, 3]","[0, 0, 1, 0, 2]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
41690,,,,
41691,"[0, 0, 0, 1, 6]","[0, 0, 0, 1, 5]","[0, 0, 0, 0, 7]","[0, 1, 3, 0, 3]"
41714,"[1, 0, 3, 17, 20]","[2, 4, 4, 17, 14]","[0, 6, 13, 15, 6]","[1, 13, 19, 4, 3]"
41730,,,,
41733,,,,
41734,"[0, 1, 2, 6, 3]","[1, 1, 3, 3, 4]","[0, 1, 0, 2, 9]","[0, 0, 4, 8, 0]"
41737,"[2, 4, 8, 13, 4]","[6, 5, 9, 5, 5]","[4, 1, 11, 11, 3]","[1, 2, 16, 8, 3]"
41739,"[1, 1, 2, 0, 4]","[0, 2, 1, 3, 2]","[1, 2, 2, 0, 3]","[1, 1, 2, 1, 3]"
41740,,,,
41743,,,,
41747,,,,
41748,"[0, 0, 1, 0, 6]","[0, 0, 3, 0, 4]","[0, 0, 1, 1, 5]","[0, 0, 3, 2, 2]"
41749,,,,
41784,"[0, 0, 0, 10, 12]","[0, 0, 1, 13, 8]","[0, 1, 3, 10, 8]","[3, 4, 12, 3, 0]"
41787,"[0, 1, 6, 26, 9]","[1, 4, 9, 19, 9]","[4, 13, 12, 10, 3]","[5, 3, 24, 9, 1]"
41788,"[0, 0, 1, 2, 2]","[0, 0, 3, 1, 1]","[1, 0, 2, 1, 1]","[0, 0, 3, 1, 1]"
41789,"[0, 2, 7, 11, 5]","[3, 3, 5, 10, 4]","[1, 3, 4, 11, 6]","[4, 4, 11, 4, 2]"
41791,,,,
41792,,,,
41801,"[0, 0, 0, 2, 2]","[0, 1, 0, 2, 1]","[0, 0, 2, 1, 1]","[0, 0, 2, 1, 1]"
41808,,,,
41809,,,,
41812,,,,
41813,"[0, 0, 2, 3, 10]","[0, 0, 2, 3, 10]","[0, 0, 2, 3, 10]","[0, 0, 2, 10, 3]"
41814,,,,
41822,,,,
41831,,,,
41832,,,,
41843,,,,
41860,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41861,"[0, 0, 0, 3, 1]","[0, 0, 1, 1, 2]","[0, 0, 0, 3, 1]","[0, 0, 1, 3, 0]"
41871,,,,
41872,"[0, 1, 1, 1, 3]","[0, 1, 2, 3, 0]","[0, 3, 1, 0, 1]","[1, 0, 2, 3, 0]"
41873,,,,
41874,,,,
41875,,,,
41876,"[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]","[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]"
41881,"[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[0, 0, 3, 0, 0]"
41882,"[0, 0, 0, 2, 2]","[0, 0, 1, 2, 1]","[0, 0, 1, 2, 1]","[0, 1, 2, 1, 0]"
41901,,,,
41902,,,,
41905,"[0, 0, 3, 5, 3]","[1, 1, 4, 4, 1]","[1, 3, 0, 5, 2]","[0, 0, 6, 2, 3]"
41906,"[1, 0, 0, 1, 4]","[1, 0, 2, 2, 1]","[1, 1, 1, 2, 1]","[0, 0, 1, 3, 2]"
41911,,,,
41912,"[1, 2, 9, 15, 6]","[3, 4, 11, 11, 4]","[12, 7, 7, 5, 1]","[0, 4, 17, 7, 5]"
41913,"[4, 4, 13, 6, 4]","[7, 5, 3, 11, 4]","[2, 2, 5, 15, 6]","[0, 5, 5, 9, 11]"
41914,,,,
41915,,,,
41916,"[0, 2, 2, 8, 5]","[2, 0, 4, 3, 8]","[2, 1, 6, 6, 2]","[1, 2, 7, 2, 5]"
41917,"[0, 1, 0, 3, 0]","[0, 1, 0, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 2, 1, 0]"
41918,"[0, 4, 5, 6, 4]","[0, 4, 7, 5, 2]","[3, 6, 7, 1, 1]","[0, 3, 8, 3, 3]"
41919,,,,
41926,,,,
41927,"[3, 14, 13, 15, 6]","[8, 14, 11, 13, 5]","[2, 3, 12, 21, 13]","[4, 12, 24, 8, 3]"
41928,"[0, 1, 1, 2, 1]","[1, 0, 2, 0, 2]","[0, 0, 1, 3, 1]","[0, 1, 2, 1, 1]"
41929,,,,
41931,,,,
41932,"[0, 0, 3, 1, 0]","[0, 2, 1, 1, 0]","[2, 2, 0, 0, 0]","[0, 1, 3, 0, 0]"
41933,,,,
41934,,,,
41935,"[0, 0, 3, 6, 7]","[0, 0, 3, 5, 8]","[0, 1, 4, 5, 6]","[1, 5, 9, 0, 1]"
41936,"[2, 10, 6, 11, 6]","[9, 10, 7, 7, 2]","[2, 5, 11, 11, 6]","[0, 1, 4, 15, 15]"
41937,,,,
41938,,,,
41939,,,,
41951,,,,
41953,,,,
41954,"[1, 3, 7, 5, 7]","[2, 5, 8, 8, 0]","[12, 5, 4, 2, 0]","[0, 1, 14, 6, 2]"
41955,,,,
41956,"[0, 2, 3, 17, 17]","[1, 4, 8, 19, 7]","[8, 14, 11, 2, 4]","[1, 2, 27, 7, 2]"
41957,,,,
41958,,,,
41961,,,,
41962,"[0, 0, 0, 2, 1]","[0, 0, 1, 2, 0]","[0, 1, 2, 0, 0]","[0, 0, 3, 0, 0]"
41963,,,,
41964,"[0, 2, 9, 11, 4]","[1, 5, 8, 7, 4]","[9, 6, 5, 4, 1]","[0, 2, 16, 5, 2]"
41965,"[0, 1, 2, 5, 18]","[0, 2, 4, 10, 10]","[1, 0, 5, 8, 11]","[1, 0, 0, 8, 17]"
41966,,,,
41967,,,,
41968,,,,
41969,"[1, 0, 2, 2, 5]","[1, 1, 3, 3, 2]","[2, 3, 1, 2, 2]","[0, 1, 8, 1, 0]"
41970,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
41B01,,,,
41B02,,,,
41B03,,,,
41B04,"[0, 0, 2, 6, 1]","[1, 1, 0, 6, 1]","[2, 1, 5, 0, 1]","[0, 1, 6, 2, 0]"
41B05,"[0, 0, 3, 3, 1]","[0, 1, 4, 1, 1]","[2, 2, 2, 1, 0]","[0, 0, 5, 1, 1]"
41B12,"[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 0, 1, 2, 2]","[0, 0, 0, 3, 2]"
41B13,,,,
41B1B,,,,
41B24,"[0, 1, 3, 6, 1]","[0, 0, 3, 7, 1]","[0, 1, 3, 4, 3]","[0, 0, 5, 5, 1]"
41B25,"[0, 0, 1, 5, 3]","[0, 0, 3, 3, 3]","[2, 1, 2, 4, 0]","[0, 1, 4, 3, 1]"
