COURSE,E20_LEARNING,E20_MOTIVATION,E20_FEEDBACK,E20_WORKLOAD
41628,"[0, 7, 4, 6, 4]","[1, 3, 4, 8, 5]","[0, 0, 1, 6, 14]","[0, 9, 8, 0, 4]"
41635,,,,
41650,,,,
41651,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]"
41653,"[0, 0, 1, 2, 5]","[0, 0, 1, 1, 6]","[0, 0, 1, 3, 4]","[0, 1, 6, 1, 0]"
41656,,,,
41658,,,,
41659,,,,
41661,"[0, 1, 2, 4, 9]","[1, 1, 2, 3, 9]","[2, 1, 3, 6, 4]","[0, 0, 11, 4, 1]"
41662,"[0, 0, 1, 0, 2]","[0, 0, 1, 2, 0]","[0, 2, 0, 1, 0]","[0, 0, 2, 0, 1]"
41667,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
41668,,,,
41669,,,,
41680,,,,
41681,"[1, 2, 9, 11, 11]","[2, 10, 10, 8, 4]","[4, 6, 12, 8, 4]","[0, 3, 20, 8, 2]"
41684,,,,
41685,,,,
41686,"[0, 1, 3, 2, 3]","[0, 1, 3, 2, 3]","[0, 1, 5, 1, 2]","[0, 0, 7, 1, 0]"
41687,,,,
41689,,,,
41690,"[0, 0, 0, 4, 4]","[0, 0, 1, 3, 4]","[0, 0, 1, 3, 4]","[0, 1, 5, 1, 1]"
41691,,,,
41714,"[0, 1, 3, 6, 1]","[0, 3, 2, 4, 2]","[3, 2, 4, 1, 1]","[0, 2, 7, 0, 2]"
41730,"[0, 0, 2, 2, 8]","[0, 0, 2, 4, 6]","[0, 0, 1, 3, 8]","[0, 0, 7, 5, 0]"
41733,"[0, 1, 3, 5, 11]","[0, 1, 1, 7, 10]","[1, 0, 1, 4, 14]","[0, 0, 11, 5, 4]"
41734,,,,
41737,,,,
41739,,,,
41742,"[0, 3, 3, 2, 4]","[2, 3, 2, 2, 3]","[0, 2, 6, 0, 4]","[0, 1, 5, 6, 0]"
41743,"[2, 0, 3, 2, 6]","[2, 0, 1, 4, 6]","[0, 0, 1, 5, 7]","[0, 0, 2, 8, 3]"
41744,"[5, 2, 8, 4, 5]","[5, 4, 7, 7, 1]","[7, 8, 4, 1, 4]","[1, 1, 15, 4, 3]"
41747,"[0, 1, 3, 3, 6]","[1, 0, 3, 6, 3]","[1, 0, 1, 3, 8]","[0, 1, 3, 6, 3]"
41748,,,,
41784,"[0, 0, 2, 4, 14]","[0, 0, 0, 8, 12]","[0, 2, 1, 3, 14]","[0, 3, 7, 10, 0]"
41787,"[2, 2, 4, 11, 8]","[3, 4, 4, 3, 13]","[2, 4, 11, 6, 4]","[2, 5, 15, 3, 2]"
41788,"[0, 1, 0, 1, 4]","[1, 0, 1, 1, 3]","[1, 0, 2, 0, 3]","[1, 1, 1, 3, 0]"
41789,,,,
41791,,,,
41792,,,,
41801,,,,
41808,"[1, 3, 3, 3, 5]","[0, 4, 4, 3, 3]","[7, 3, 4, 1, 0]","[0, 0, 5, 6, 4]"
41809,"[0, 2, 1, 2, 2]","[0, 2, 3, 2, 0]","[1, 0, 1, 3, 2]","[0, 0, 3, 3, 1]"
41812,"[0, 0, 4, 0, 3]","[1, 0, 2, 3, 1]","[1, 3, 0, 1, 2]","[0, 0, 2, 5, 0]"
41813,,,,
41814,"[3, 3, 5, 12, 4]","[7, 6, 4, 8, 2]","[0, 6, 7, 9, 5]","[0, 3, 10, 9, 5]"
41822,"[1, 0, 2, 7, 6]","[1, 2, 4, 5, 4]","[2, 1, 2, 7, 4]","[0, 1, 11, 4, 0]"
41843,"[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]"
41860,,,,
41888,,,,
41889,,,,
42002,"[0, 4, 11, 32, 35]","[2, 2, 18, 34, 26]","[1, 3, 9, 28, 41]","[1, 9, 60, 6, 6]"
42003,"[4, 5, 11, 42, 34]","[11, 15, 29, 25, 15]","[13, 15, 23, 27, 18]","[2, 4, 33, 30, 27]"
42004,"[1, 10, 15, 24, 27]","[5, 10, 18, 26, 18]","[5, 13, 18, 32, 9]","[3, 3, 25, 31, 15]"
42005,"[7, 11, 22, 12, 11]","[17, 15, 17, 7, 7]","[33, 10, 13, 2, 4]","[7, 16, 33, 2, 3]"
42007,"[12, 22, 12, 9, 2]","[16, 18, 15, 6, 2]","[15, 21, 11, 7, 3]","[3, 11, 38, 4, 1]"
42008,,,,
42011,"[4, 6, 12, 17, 3]","[3, 10, 17, 8, 4]","[8, 10, 13, 6, 5]","[4, 17, 18, 3, 0]"
42022,,,,
42042,,,,
42071,"[5, 6, 15, 14, 10]","[2, 12, 12, 16, 8]","[1, 3, 16, 20, 9]","[1, 9, 32, 7, 1]"
42081,"[0, 1, 5, 8, 7]","[0, 0, 4, 8, 9]","[0, 0, 1, 5, 15]","[1, 3, 14, 3, 0]"
42083,,,,
42085,"[2, 7, 12, 20, 14]","[2, 8, 12, 23, 10]","[4, 5, 12, 17, 17]","[3, 7, 36, 8, 1]"
42087,"[1, 4, 4, 17, 16]","[1, 6, 6, 15, 14]","[1, 1, 4, 9, 27]","[0, 8, 22, 8, 4]"
42090,,,,
42101,"[1, 2, 3, 29, 31]","[0, 3, 12, 29, 21]","[0, 2, 15, 29, 20]","[2, 4, 42, 13, 5]"
42104,,,,
42105,,,,
42106,,,,
42107,,,,
42111,"[1, 0, 4, 7, 6]","[1, 2, 3, 7, 5]","[0, 4, 2, 8, 4]","[0, 1, 12, 3, 2]"
42112,"[1, 2, 1, 19, 23]","[1, 1, 8, 7, 29]","[4, 7, 11, 11, 13]","[2, 7, 22, 13, 2]"
42114,"[1, 3, 16, 22, 16]","[2, 6, 17, 18, 15]","[9, 9, 16, 16, 8]","[3, 7, 30, 14, 4]"
42115,"[0, 0, 2, 15, 12]","[1, 0, 5, 10, 13]","[2, 2, 8, 8, 9]","[0, 3, 15, 8, 3]"
42117,"[0, 0, 0, 6, 8]","[0, 1, 1, 7, 5]","[0, 3, 3, 2, 6]","[0, 0, 6, 4, 4]"
42123,"[0, 0, 3, 16, 10]","[0, 3, 4, 15, 7]","[1, 3, 5, 10, 9]","[0, 3, 14, 11, 0]"
42136,,,,
42137,,,,
42142,"[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
42143,,,,
42178,"[0, 2, 2, 8, 10]","[1, 1, 5, 10, 5]","[1, 2, 1, 8, 10]","[0, 0, 10, 10, 2]"
42180,,,,
42184,"[1, 3, 5, 8, 5]","[2, 4, 6, 5, 5]","[1, 6, 6, 6, 3]","[0, 1, 10, 6, 4]"
42185,,,,
42186,,,,
42187,,,,
42188,"[0, 2, 0, 2, 5]","[1, 2, 1, 3, 2]","[2, 4, 1, 1, 1]","[0, 0, 3, 5, 1]"
42262,,,,
42270,,,,
42281,"[3, 5, 9, 19, 4]","[3, 6, 15, 13, 3]","[1, 3, 4, 14, 17]","[1, 4, 24, 10, 1]"
42282,,,,
42340,,,,
42348,,,,
42351,"[7, 25, 34, 44, 23]","[13, 26, 41, 33, 20]","[2, 14, 21, 45, 51]","[7, 25, 86, 12, 3]"
42370,,,,
42372,"[2, 3, 14, 26, 57]","[7, 15, 12, 28, 40]","[7, 8, 11, 32, 43]","[0, 1, 11, 39, 51]"
42373,,,,
42375,,,,
42378,"[0, 0, 0, 2, 7]","[0, 0, 0, 3, 6]","[0, 0, 0, 3, 6]","[0, 0, 0, 0, 9]"
42380,,,,
42381,,,,
42383,"[1, 1, 7, 5, 3]","[2, 1, 7, 4, 3]","[0, 1, 3, 8, 5]","[1, 4, 9, 3, 0]"
42385,,,,
42386,,,,
42387,"[1, 1, 1, 8, 5]","[2, 0, 6, 6, 2]","[1, 1, 1, 8, 5]","[1, 0, 4, 9, 2]"
42388,"[0, 1, 1, 1, 7]","[0, 0, 2, 5, 3]","[0, 2, 4, 1, 3]","[0, 0, 6, 4, 0]"
42389,"[1, 0, 7, 3, 5]","[1, 0, 4, 6, 5]","[1, 3, 0, 5, 7]","[1, 1, 4, 4, 6]"
42390,"[0, 1, 5, 8, 12]","[1, 1, 8, 7, 9]","[1, 2, 6, 10, 7]","[0, 1, 13, 9, 3]"
42401,"[0, 7, 7, 43, 29]","[2, 8, 13, 31, 31]","[3, 3, 19, 34, 27]","[1, 11, 43, 22, 9]"
42406,"[0, 0, 8, 16, 8]","[0, 3, 11, 10, 8]","[0, 2, 11, 11, 8]","[3, 5, 22, 2, 0]"
42415,,,,
42417,,,,
42421,"[0, 2, 4, 9, 11]","[1, 2, 5, 10, 8]","[3, 11, 6, 4, 2]","[1, 3, 17, 4, 1]"
42429,,,,
42430,"[3, 6, 14, 42, 75]","[2, 6, 21, 38, 73]","[0, 2, 16, 27, 95]","[1, 11, 56, 46, 26]"
42433,,,,
42435,"[4, 7, 18, 14, 9]","[1, 8, 15, 15, 13]","[1, 3, 5, 16, 27]","[0, 10, 33, 6, 3]"
42436,"[4, 4, 11, 7, 6]","[4, 2, 9, 11, 6]","[3, 4, 3, 11, 11]","[1, 7, 15, 6, 3]"
42451,"[0, 0, 3, 9, 28]","[0, 0, 3, 12, 25]","[0, 0, 7, 9, 24]","[0, 1, 30, 8, 1]"
42452,"[0, 0, 4, 23, 25]","[0, 4, 8, 25, 15]","[0, 7, 11, 17, 17]","[1, 1, 12, 18, 20]"
42490,"[20, 37, 48, 63, 33]","[30, 29, 48, 64, 30]","[11, 19, 32, 64, 75]","[24, 55, 83, 28, 11]"
42504,,,,
42505,,,,
42543,,,,
42554,,,,
42575,"[8, 18, 28, 31, 12]","[13, 12, 31, 27, 14]","[3, 10, 17, 35, 32]","[10, 14, 55, 15, 3]"
42576,,,,
42577,"[3, 2, 15, 22, 21]","[2, 9, 13, 24, 15]","[7, 7, 18, 17, 14]","[2, 5, 24, 14, 17]"
42578,,,,
42580,"[3, 3, 4, 11, 1]","[4, 0, 6, 11, 0]","[2, 5, 6, 7, 2]","[1, 7, 11, 3, 0]"
42583,,,,
42584,,,,
42586,,,,
42587,"[1, 6, 10, 12, 17]","[3, 5, 10, 17, 10]","[2, 4, 13, 14, 13]","[2, 7, 28, 8, 0]"
42610,,,,
42611,"[9, 32, 46, 55, 17]","[11, 23, 50, 54, 21]","[3, 3, 8, 38, 107]","[26, 48, 74, 10, 1]"
42634,"[5, 5, 17, 23, 36]","[6, 9, 12, 25, 34]","[3, 3, 14, 12, 54]","[1, 2, 38, 33, 12]"
42702,,,,
42712,,,,
42713,,,,
42717,,,,
42750,,,,
42751,,,,
42785,,,,
42786,,,,
42879,"[1, 3, 5, 19, 23]","[3, 1, 7, 17, 23]","[2, 4, 11, 16, 18]","[0, 3, 23, 19, 4]"
42892,"[0, 0, 2, 5, 5]","[1, 2, 2, 4, 3]","[0, 0, 0, 9, 3]","[0, 2, 5, 3, 2]"
42973,,,,
42B50,,,,
42B51,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B66,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B73,,,,
42B76,,,,
42B77,,,,
42B82,,,,
42B83,,,,
42B84,,,,
42B85,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42MMT,,,,
46000,,,,
46100,"[1, 2, 4, 6, 5]","[3, 3, 3, 6, 3]","[0, 3, 3, 4, 8]","[0, 1, 6, 8, 3]"
46110,,,,
46200,"[2, 0, 3, 17, 51]","[2, 2, 8, 19, 41]","[1, 7, 10, 24, 31]","[0, 1, 42, 21, 9]"
46211,"[0, 1, 1, 3, 25]","[0, 1, 2, 5, 22]","[0, 0, 0, 7, 23]","[0, 0, 5, 11, 14]"
46230,,,,
46300,"[2, 1, 6, 28, 27]","[1, 6, 8, 29, 20]","[4, 10, 18, 24, 8]","[0, 6, 26, 23, 9]"
46310,,,,
46320,"[0, 1, 2, 6, 17]","[0, 1, 3, 11, 11]","[1, 0, 1, 8, 16]","[0, 1, 4, 10, 11]"
46400,"[1, 2, 2, 3, 5]","[2, 1, 5, 3, 2]","[2, 1, 3, 2, 5]","[0, 1, 5, 5, 2]"
46411,,,,
46415,,,,
46420,"[1, 0, 1, 7, 3]","[0, 2, 3, 4, 3]","[1, 1, 0, 5, 5]","[0, 2, 7, 2, 1]"
46430,,,,
46440,,,,
46500,"[2, 0, 0, 4, 5]","[2, 0, 1, 5, 3]","[1, 1, 0, 7, 2]","[0, 1, 6, 3, 1]"
46600,,,,
46610,,,,
46901,,,,
46905,,,,
46910,,,,
46915,,,,
46920,,,,
46W11,"[0, 0, 0, 4, 6]","[0, 0, 1, 5, 4]","[1, 2, 3, 2, 2]","[0, 0, 6, 3, 1]"
46W14,"[0, 0, 0, 2, 2]","[0, 0, 0, 3, 1]","[0, 0, 1, 2, 1]","[0, 0, 0, 1, 3]"
46W17,"[0, 0, 0, 2, 2]","[0, 1, 0, 2, 1]","[0, 2, 1, 1, 0]","[0, 0, 1, 2, 1]"
46W21,,,,
46W24,,,,
46W27,,,,
46W31,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
46W34,"[0, 0, 1, 1, 2]","[0, 0, 1, 3, 0]","[0, 0, 0, 3, 1]","[0, 0, 0, 1, 3]"
46W37,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]"
47201,,,,
47202,"[0, 1, 10, 7, 11]","[0, 2, 12, 7, 8]","[4, 10, 7, 3, 5]","[3, 10, 16, 0, 0]"
47203,"[1, 0, 0, 5, 3]","[1, 1, 2, 1, 4]","[1, 0, 0, 2, 6]","[0, 2, 4, 3, 0]"
47204,,,,
47205,,,,
47209,"[0, 0, 1, 7, 4]","[0, 1, 0, 6, 5]","[0, 0, 2, 4, 6]","[1, 1, 9, 1, 0]"
47210,,,,
47211,"[1, 3, 4, 16, 5]","[4, 2, 8, 11, 4]","[11, 8, 4, 4, 2]","[1, 4, 18, 5, 1]"
47301,,,,
47302,"[0, 0, 0, 1, 7]","[0, 0, 1, 2, 5]","[0, 0, 2, 4, 2]","[0, 0, 7, 1, 0]"
47303,,,,
47304,,,,
47305,,,,
47309,"[0, 0, 0, 2, 5]","[0, 0, 1, 2, 4]","[0, 0, 0, 3, 4]","[0, 0, 3, 3, 1]"
47310,"[0, 1, 2, 2, 5]","[0, 0, 3, 5, 2]","[0, 2, 3, 5, 0]","[0, 0, 3, 5, 2]"
47313,,,,
47316,"[0, 1, 1, 3, 1]","[0, 1, 2, 1, 2]","[1, 4, 0, 0, 1]","[0, 0, 1, 3, 2]"
47317,,,,
47318,,,,
47319,,,,
47322,,,,
47325,,,,
47326,,,,
47328,,,,
47330,"[8, 6, 18, 19, 5]","[9, 13, 11, 19, 4]","[10, 9, 17, 17, 3]","[1, 4, 23, 11, 17]"
47331,,,,
47332,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
47333,"[0, 0, 1, 5, 6]","[0, 2, 0, 6, 4]","[0, 1, 0, 5, 6]","[0, 1, 4, 5, 2]"
47336,,,,
47507,,,,
47508,,,,
47509,,,,
47511,,,,
47513,"[0, 0, 2, 3, 7]","[0, 0, 3, 5, 4]","[0, 0, 1, 1, 10]","[0, 1, 9, 2, 0]"
47514,"[0, 0, 4, 11, 3]","[0, 1, 5, 11, 1]","[0, 3, 5, 3, 7]","[0, 0, 10, 8, 0]"
47516,"[0, 0, 0, 3, 2]","[0, 0, 0, 4, 1]","[0, 0, 0, 1, 4]","[0, 1, 2, 2, 0]"
47517,,,,
47519,,,,
62000,"[0, 0, 4, 12, 5]","[0, 4, 4, 10, 3]","[1, 8, 3, 6, 3]","[1, 4, 11, 3, 2]"
62004,"[0, 0, 1, 13, 8]","[0, 1, 2, 11, 8]","[1, 3, 4, 11, 3]","[0, 1, 9, 12, 0]"
62008,"[2, 2, 0, 2, 2]","[4, 1, 1, 1, 1]","[2, 1, 2, 1, 2]","[1, 0, 1, 0, 5]"
62009,"[5, 7, 12, 20, 6]","[10, 9, 13, 15, 3]","[13, 22, 11, 3, 1]","[2, 10, 28, 7, 3]"
62012,"[0, 1, 8, 22, 5]","[1, 1, 9, 15, 10]","[1, 6, 7, 14, 7]","[0, 9, 22, 3, 2]"
62014,,,,
62018,"[0, 0, 2, 10, 7]","[0, 1, 0, 10, 8]","[0, 5, 5, 9, 0]","[0, 2, 5, 10, 2]"
62019,,,,
62024,,,,
62030,"[0, 0, 3, 6, 3]","[1, 0, 4, 5, 2]","[0, 1, 3, 3, 5]","[1, 1, 4, 3, 3]"
62033,,,,
62039,"[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]"
62040,,,,
62043,,,,
62046,,,,
62049,,,,
62050,,,,
62051,,,,
62052,,,,
62053,"[4, 0, 2, 2, 1]","[1, 2, 2, 1, 3]","[0, 1, 1, 2, 5]","[0, 1, 4, 1, 3]"
62054,,,,
62074,"[0, 0, 5, 11, 9]","[0, 0, 4, 8, 13]","[4, 5, 6, 4, 6]","[0, 6, 17, 1, 1]"
62079,"[1, 2, 7, 19, 29]","[1, 2, 14, 13, 28]","[7, 10, 26, 5, 10]","[2, 17, 25, 7, 6]"
62087,"[0, 12, 8, 10, 3]","[5, 11, 9, 6, 2]","[4, 7, 12, 7, 3]","[0, 3, 14, 11, 5]"
62088,"[1, 2, 3, 11, 1]","[2, 5, 4, 5, 2]","[0, 4, 6, 6, 2]","[1, 3, 8, 6, 0]"
62089,"[0, 2, 0, 4, 2]","[1, 1, 3, 1, 2]","[1, 2, 1, 3, 1]","[0, 1, 2, 3, 2]"
62093,"[0, 0, 0, 5, 0]","[0, 2, 2, 0, 1]","[1, 2, 2, 0, 0]","[0, 0, 3, 2, 0]"
62094,"[0, 0, 0, 7, 7]","[0, 0, 0, 4, 10]","[0, 1, 3, 3, 7]","[0, 2, 10, 2, 0]"
62096,"[1, 0, 0, 3, 6]","[0, 0, 3, 4, 3]","[2, 3, 1, 2, 2]","[2, 1, 6, 1, 0]"
62101,"[0, 0, 1, 14, 7]","[0, 0, 2, 7, 13]","[0, 8, 5, 6, 3]","[0, 5, 9, 7, 0]"
62103,"[0, 0, 4, 10, 17]","[0, 2, 9, 12, 8]","[1, 2, 11, 7, 10]","[0, 5, 21, 5, 0]"
62104,"[0, 0, 1, 1, 0]","[0, 0, 1, 0, 1]","[1, 0, 1, 0, 0]","[0, 0, 1, 1, 0]"
62107,"[0, 0, 4, 3, 2]","[0, 1, 4, 1, 2]","[1, 1, 4, 1, 1]","[0, 1, 6, 0, 1]"
62108,"[0, 1, 1, 0, 0]","[0, 1, 0, 1, 0]","[0, 1, 1, 0, 0]","[0, 1, 0, 1, 0]"
62110,"[0, 1, 1, 1, 0]","[2, 0, 1, 0, 0]","[1, 0, 1, 0, 1]","[0, 1, 2, 0, 0]"
62118,"[0, 0, 3, 4, 1]","[1, 1, 1, 2, 3]","[2, 2, 0, 1, 3]","[0, 1, 4, 2, 1]"
62119,"[0, 2, 0, 0, 1]","[1, 1, 1, 0, 0]","[2, 0, 1, 0, 0]","[1, 1, 1, 0, 0]"
62120,"[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 1, 0, 0, 1]","[0, 1, 0, 0, 1]"
62122,"[0, 0, 0, 3, 10]","[0, 0, 0, 7, 6]","[0, 0, 1, 3, 9]","[0, 0, 10, 2, 1]"
62130,"[0, 0, 0, 4, 2]","[0, 0, 1, 3, 2]","[0, 0, 0, 2, 4]","[0, 1, 4, 1, 0]"
62132,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62133,"[0, 3, 5, 5, 1]","[1, 4, 1, 6, 2]","[4, 4, 3, 2, 0]","[1, 4, 8, 1, 0]"
62134,"[0, 0, 1, 6, 10]","[0, 0, 3, 2, 12]","[0, 0, 3, 4, 10]","[1, 2, 11, 2, 1]"
62135,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62136,,,,
62139,,,,
62142,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
62145,"[1, 1, 4, 13, 17]","[5, 5, 7, 12, 7]","[5, 2, 10, 12, 7]","[0, 1, 5, 8, 21]"
62146,"[3, 6, 5, 8, 5]","[7, 6, 4, 6, 4]","[4, 12, 8, 3, 0]","[3, 6, 12, 3, 3]"
62147,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62148,,,,
62158,"[1, 5, 16, 19, 4]","[0, 12, 22, 10, 1]","[3, 12, 12, 14, 3]","[0, 11, 23, 9, 2]"
62159,"[1, 3, 5, 1, 1]","[2, 3, 6, 0, 0]","[3, 3, 3, 2, 0]","[0, 2, 6, 3, 0]"
62171,"[0, 2, 8, 19, 11]","[0, 2, 10, 19, 9]","[4, 15, 10, 5, 6]","[3, 8, 19, 6, 4]"
62174,"[3, 2, 6, 11, 6]","[3, 4, 10, 8, 3]","[1, 1, 11, 9, 6]","[2, 3, 12, 7, 3]"
62191,"[0, 2, 1, 6, 0]","[0, 2, 2, 3, 2]","[4, 1, 1, 3, 0]","[0, 2, 4, 2, 1]"
62194,"[0, 1, 2, 5, 1]","[0, 2, 2, 2, 3]","[1, 3, 2, 1, 2]","[1, 2, 4, 2, 0]"
62199,"[1, 2, 3, 4, 7]","[2, 4, 4, 5, 2]","[0, 3, 3, 8, 3]","[0, 0, 4, 7, 6]"
62200,"[0, 5, 1, 0, 0]","[4, 2, 0, 0, 0]","[4, 2, 0, 0, 0]","[0, 2, 2, 0, 2]"
62202,"[0, 0, 4, 5, 2]","[0, 2, 3, 4, 2]","[0, 0, 2, 5, 4]","[0, 0, 10, 1, 0]"
62204,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[2, 0, 0, 0, 0]","[0, 0, 0, 2, 0]"
62210,,,,
62211,,,,
62212,"[0, 0, 3, 6, 5]","[0, 1, 4, 6, 3]","[2, 6, 2, 3, 1]","[1, 2, 8, 3, 0]"
62213,,,,
62214,"[0, 0, 1, 2, 1]","[0, 0, 0, 2, 2]","[0, 2, 2, 0, 0]","[0, 1, 3, 0, 0]"
62215,,,,
62218,"[0, 3, 6, 17, 15]","[0, 4, 14, 17, 6]","[0, 9, 16, 11, 5]","[1, 10, 19, 6, 5]"
62219,"[0, 2, 0, 2, 0]","[2, 2, 0, 0, 0]","[0, 2, 2, 0, 0]","[1, 1, 1, 0, 1]"
62220,"[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
62221,"[1, 1, 6, 7, 9]","[1, 4, 4, 13, 1]","[2, 4, 7, 7, 4]","[2, 7, 10, 5, 0]"
62223,"[0, 1, 1, 0, 1]","[0, 1, 0, 1, 1]","[0, 0, 1, 0, 2]","[1, 0, 0, 2, 0]"
62224,"[0, 0, 11, 20, 18]","[1, 3, 7, 20, 18]","[0, 4, 3, 18, 24]","[2, 12, 22, 9, 4]"
62225,"[0, 0, 2, 5, 4]","[0, 0, 2, 5, 4]","[0, 1, 2, 5, 3]","[0, 1, 7, 2, 1]"
62228,"[0, 1, 2, 4, 4]","[1, 1, 4, 3, 2]","[0, 3, 7, 0, 1]","[0, 1, 7, 3, 0]"
62229,"[2, 2, 3, 3, 3]","[3, 5, 3, 2, 0]","[4, 2, 5, 1, 1]","[0, 1, 7, 4, 1]"
62230,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]"
62238,,,,
62239,"[0, 1, 2, 0, 3]","[0, 2, 1, 0, 3]","[0, 1, 1, 2, 2]","[0, 1, 2, 0, 1]"
62240,"[2, 1, 0, 0, 0]","[3, 0, 0, 0, 0]","[2, 1, 0, 0, 0]","[1, 0, 0, 0, 2]"
62241,"[0, 1, 1, 4, 0]","[0, 1, 2, 3, 0]","[0, 1, 2, 3, 0]","[0, 0, 5, 1, 0]"
62242,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62246,"[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
62247,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
62249,,,,
62259,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62261,"[0, 6, 5, 9, 3]","[2, 4, 11, 4, 2]","[4, 5, 7, 6, 1]","[0, 0, 8, 6, 9]"
62263,"[0, 3, 12, 9, 4]","[2, 5, 9, 8, 4]","[6, 6, 7, 8, 1]","[0, 2, 14, 7, 5]"
62265,"[0, 4, 8, 0, 2]","[3, 4, 3, 3, 1]","[1, 4, 4, 1, 4]","[0, 2, 9, 1, 2]"
62267,"[0, 1, 3, 5, 2]","[1, 4, 4, 1, 1]","[1, 1, 2, 3, 4]","[0, 1, 3, 6, 1]"
62268,"[0, 1, 2, 6, 4]","[0, 4, 4, 3, 2]","[1, 2, 2, 6, 2]","[0, 1, 6, 3, 3]"
62269,"[1, 3, 5, 7, 0]","[2, 4, 8, 2, 0]","[3, 1, 7, 3, 2]","[0, 1, 12, 2, 0]"
62270,"[2, 5, 6, 7, 5]","[8, 5, 5, 5, 3]","[9, 4, 10, 2, 0]","[0, 0, 2, 3, 20]"
62271,"[0, 0, 1, 4, 3]","[0, 0, 1, 5, 2]","[0, 0, 2, 2, 4]","[0, 0, 1, 5, 2]"
62273,"[0, 0, 1, 5, 7]","[0, 0, 2, 5, 6]","[1, 1, 4, 5, 2]","[1, 2, 6, 2, 2]"
62276,"[0, 3, 4, 8, 6]","[2, 5, 3, 7, 4]","[4, 4, 4, 6, 3]","[0, 1, 7, 10, 3]"
62277,"[0, 0, 0, 5, 2]","[0, 1, 1, 3, 2]","[2, 1, 1, 3, 0]","[0, 0, 6, 1, 0]"
62279,"[0, 1, 1, 0, 0]","[0, 0, 1, 1, 0]","[0, 1, 1, 0, 0]","[0, 0, 2, 0, 0]"
62280,,,,
62281,"[0, 1, 3, 2, 1]","[1, 1, 3, 1, 1]","[3, 1, 1, 0, 2]","[0, 0, 3, 2, 1]"
62282,"[0, 1, 0, 2, 0]","[0, 1, 1, 0, 1]","[0, 0, 2, 1, 0]","[0, 0, 1, 2, 0]"
62297,"[0, 0, 1, 3, 6]","[0, 0, 2, 4, 4]","[2, 0, 4, 2, 2]","[0, 1, 2, 0, 7]"
62298,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]"
62317,"[3, 6, 17, 33, 41]","[3, 3, 29, 45, 17]","[9, 16, 41, 21, 13]","[2, 5, 43, 32, 18]"
62318,"[1, 3, 4, 10, 20]","[0, 4, 9, 13, 12]","[3, 4, 14, 12, 4]","[0, 2, 14, 17, 4]"
62327,"[2, 3, 4, 3, 3]","[5, 1, 6, 1, 2]","[3, 5, 6, 1, 0]","[1, 1, 6, 6, 1]"
62328,"[0, 2, 5, 13, 7]","[0, 6, 8, 9, 4]","[1, 1, 9, 13, 3]","[0, 1, 11, 6, 9]"
62362,,,,
62365,,,,
62366,,,,
62367,,,,
