COURSE,E24_LEARNING,E24_MOTIVATION,E24_FEEDBACK,E24_WORKLOAD
30300,"[0, 1, 2, 5, 13]","[2, 2, 5, 7, 5]","[2, 1, 8, 5, 5]","[2, 3, 12, 2, 2]"
30310,,,,
30320,,,,
30330,"[0, 1, 1, 0, 9]","[0, 1, 0, 5, 5]","[0, 0, 3, 2, 6]","[0, 1, 6, 2, 2]"
30340,,,,
30350,"[0, 0, 1, 1, 10]","[0, 0, 3, 2, 6]","[0, 0, 4, 5, 2]","[0, 1, 6, 4, 0]"
30400,"[1, 1, 4, 13, 29]","[0, 1, 15, 17, 15]","[2, 7, 14, 17, 8]","[1, 6, 15, 19, 7]"
30405,,,,
30415,"[0, 1, 1, 3, 7]","[1, 1, 1, 4, 5]","[1, 1, 1, 4, 5]","[1, 0, 2, 5, 4]"
30421,,,,
30428,,,,
30430,"[0, 1, 0, 2, 3]","[0, 1, 0, 4, 1]","[0, 1, 2, 0, 3]","[0, 1, 2, 3, 0]"
30510,,,,
30530,,,,
30531,,,,
30540,"[0, 0, 1, 1, 4]","[0, 0, 1, 2, 3]","[0, 1, 0, 0, 5]","[0, 1, 3, 1, 1]"
30545,"[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 4, 0]"
30552,"[0, 0, 0, 2, 8]","[0, 0, 1, 6, 3]","[1, 3, 3, 2, 1]","[0, 0, 2, 5, 3]"
30554,,,,
30555,,,,
30561,"[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 2, 1, 0]"
30564,,,,
30574,,,,
30720,"[0, 0, 0, 4, 11]","[0, 2, 1, 6, 6]","[0, 1, 0, 6, 8]","[0, 1, 8, 4, 2]"
30742,"[0, 0, 0, 1, 6]","[0, 0, 0, 2, 5]","[0, 0, 2, 3, 2]","[0, 2, 3, 2, 0]"
30745,,,,
30752,"[0, 0, 4, 6, 7]","[0, 1, 2, 6, 7]","[0, 0, 1, 0, 15]","[0, 3, 12, 0, 1]"
30755,"[0, 2, 6, 5, 11]","[5, 8, 3, 4, 4]","[4, 6, 6, 4, 4]","[0, 3, 12, 5, 4]"
30757,,,,
30760,,,,
30784,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 1, 0, 1, 1]","[0, 0, 0, 2, 1]"
30785,,,,
30791,"[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]","[0, 1, 0, 0, 2]","[0, 1, 1, 1, 0]"
30794,,,,
30857,,,,
30911,"[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 1, 1, 0, 0]"
30970,,,,
34019,,,,
34020,,,,
34021,"[1, 0, 0, 5, 8]","[1, 2, 0, 3, 8]","[0, 0, 0, 6, 8]","[1, 2, 7, 3, 1]"
34023,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
34024,"[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34029,"[0, 0, 1, 4, 13]","[0, 0, 4, 3, 11]","[0, 0, 4, 2, 12]","[0, 1, 5, 11, 1]"
34031,,,,
34032,"[0, 0, 1, 0, 8]","[0, 0, 2, 2, 5]","[0, 2, 3, 3, 1]","[0, 1, 4, 3, 1]"
34034,"[1, 0, 0, 7, 5]","[1, 0, 4, 2, 6]","[1, 1, 1, 6, 4]","[0, 1, 5, 4, 3]"
34038,,,,
34041,,,,
34042,"[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]","[0, 1, 0, 0, 1]","[0, 0, 0, 1, 1]"
34043,"[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
34046,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34051,,,,
34052,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 3, 1, 0]"
34053,,,,
34060,,,,
34061,,,,
34062,,,,
34091,"[0, 0, 0, 3, 4]","[0, 0, 2, 3, 2]","[0, 0, 0, 2, 5]","[0, 3, 3, 0, 1]"
34092,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 1, 1, 3, 0]"
34094,,,,
34120,,,,
34121,,,,
34126,"[0, 0, 0, 3, 2]","[0, 1, 0, 0, 3]","[0, 0, 0, 0, 4]","[0, 1, 3, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[1, 0, 1, 0, 0]"
34130,"[0, 0, 0, 0, 14]","[0, 0, 1, 1, 12]","[0, 2, 0, 3, 9]","[0, 0, 4, 6, 4]"
34153,,,,
34156,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
34190,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34192,,,,
34193,,,,
34194,"[0, 1, 1, 1, 2]","[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[1, 0, 3, 0, 1]"
34195,,,,
34210,,,,
34220,,,,
34229,,,,
34231,"[1, 1, 3, 1, 4]","[0, 3, 2, 1, 3]","[1, 2, 4, 0, 2]","[0, 2, 2, 2, 3]"
34240,,,,
34241,,,,
34242,"[0, 0, 0, 1, 5]","[0, 1, 0, 0, 5]","[0, 0, 0, 2, 4]","[0, 0, 3, 3, 0]"
34249,,,,
34250,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 2, 0, 1]"
34251,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34269,,,,
34290,,,,
34302,"[0, 0, 0, 4, 8]","[0, 0, 0, 4, 8]","[0, 2, 2, 5, 3]","[3, 2, 5, 1, 1]"
34313,"[0, 0, 1, 7, 17]","[0, 0, 7, 7, 11]","[0, 3, 10, 9, 3]","[0, 4, 16, 4, 1]"
34315,,,,
34318,,,,
34322,,,,
34323,,,,
34325,,,,
34331,"[1, 0, 1, 0, 0]","[0, 2, 0, 0, 0]","[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]"
34332,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]"
34333,,,,
34334,"[0, 1, 3, 0, 6]","[1, 2, 1, 3, 3]","[0, 2, 5, 2, 1]","[1, 1, 4, 2, 2]"
34338,"[0, 1, 1, 1, 2]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 2, 2, 0, 0]"
34343,,,,
34345,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[1, 0, 1, 0, 0]","[0, 0, 2, 0, 0]"
34346,,,,
34349,,,,
34351,,,,
34359,"[0, 0, 1, 4, 4]","[0, 0, 0, 3, 5]","[0, 0, 0, 3, 5]","[0, 0, 3, 4, 1]"
34365,"[2, 2, 2, 7, 8]","[4, 1, 1, 5, 10]","[1, 3, 4, 5, 8]","[0, 0, 7, 7, 7]"
34366,"[1, 5, 6, 4, 12]","[3, 5, 5, 5, 10]","[4, 2, 4, 6, 12]","[3, 4, 14, 3, 4]"
34367,"[0, 1, 0, 2, 2]","[0, 1, 0, 2, 2]","[1, 1, 1, 1, 1]","[1, 0, 2, 1, 1]"
34368,"[0, 1, 2, 7, 9]","[0, 4, 2, 5, 7]","[2, 0, 5, 4, 8]","[0, 3, 11, 4, 1]"
34369,"[1, 0, 3, 1, 1]","[0, 1, 2, 1, 2]","[0, 0, 2, 0, 4]","[0, 0, 6, 0, 0]"
34370,,,,
34371,"[0, 1, 1, 1, 3]","[1, 0, 1, 1, 3]","[2, 1, 1, 2, 0]","[0, 0, 4, 2, 0]"
34373,,,,
34430,,,,
34431,"[0, 0, 1, 2, 3]","[0, 0, 1, 2, 3]","[0, 0, 0, 3, 3]","[0, 0, 6, 0, 0]"
34440,"[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 1, 1, 3]"
34451,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
34492,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34495,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]"
34539,,,,
34540,"[0, 1, 3, 2, 3]","[0, 2, 1, 3, 3]","[2, 1, 4, 2, 0]","[0, 2, 4, 1, 2]"
34541,,,,
34542,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
34551,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
34552,,,,
34553,,,,
34554,"[0, 0, 0, 3, 3]","[0, 0, 1, 3, 2]","[0, 0, 0, 6, 0]","[0, 0, 3, 2, 1]"
34590,,,,
34600,"[1, 5, 9, 16, 25]","[5, 4, 14, 11, 22]","[1, 1, 9, 12, 33]","[0, 4, 24, 17, 11]"
34601,,,,
34602,,,,
34620,,,,
34621,"[0, 0, 1, 2, 4]","[0, 0, 0, 2, 5]","[0, 0, 2, 3, 2]","[0, 0, 7, 0, 0]"
34630,"[1, 0, 4, 12, 13]","[1, 1, 4, 9, 15]","[10, 10, 4, 0, 6]","[1, 4, 17, 6, 2]"
34652,"[0, 2, 5, 13, 2]","[2, 4, 3, 12, 1]","[2, 3, 5, 4, 7]","[1, 3, 8, 8, 1]"
34653,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 4, 0, 0]"
34654,"[3, 1, 4, 6, 11]","[2, 4, 4, 3, 11]","[4, 2, 6, 3, 9]","[1, 7, 12, 1, 3]"
34655,,,,
34656,,,,
34657,"[0, 1, 1, 1, 3]","[0, 2, 1, 0, 3]","[0, 0, 1, 3, 2]","[0, 1, 3, 2, 0]"
34658,,,,
34659,,,,
34690,,,,
34720,,,,
34721,"[2, 7, 6, 23, 15]","[6, 12, 9, 16, 9]","[1, 12, 12, 21, 6]","[0, 3, 18, 20, 10]"
34722,,,,
34723,"[1, 1, 1, 5, 7]","[0, 2, 5, 4, 3]","[4, 6, 1, 1, 2]","[0, 0, 7, 4, 2]"
34724,,,,
34745,"[0, 0, 0, 3, 21]","[0, 0, 2, 10, 12]","[0, 4, 4, 10, 6]","[0, 0, 8, 10, 6]"
34746,,,,
34748,,,,
34752,,,,
34753,"[1, 3, 7, 14, 14]","[4, 4, 6, 15, 10]","[7, 7, 12, 9, 4]","[0, 1, 14, 13, 11]"
34755,,,,
34757,,,,
34759,"[0, 3, 6, 7, 24]","[1, 1, 8, 7, 21]","[4, 2, 16, 4, 12]","[1, 2, 20, 12, 3]"
34760,,,,
34761,,,,
34763,,,,
34764,"[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 2, 1, 1]"
34791,,,,
34792,,,,
34840,"[0, 0, 2, 16, 9]","[0, 0, 9, 12, 4]","[0, 2, 6, 14, 3]","[0, 1, 13, 10, 1]"
34844,"[0, 0, 1, 9, 23]","[0, 0, 3, 9, 21]","[0, 6, 15, 7, 5]","[1, 11, 18, 3, 0]"
34846,,,,
34847,,,,
34848,"[0, 0, 0, 3, 4]","[0, 0, 3, 2, 2]","[0, 0, 1, 3, 3]","[0, 0, 1, 4, 2]"
34850,,,,
34860,,,,
34865,,,,
34867,,,,
34870,"[0, 0, 0, 8, 5]","[1, 0, 1, 6, 4]","[0, 2, 0, 6, 4]","[1, 0, 3, 6, 2]"
34871,"[0, 0, 1, 0, 7]","[0, 1, 0, 1, 6]","[0, 0, 1, 4, 3]","[0, 0, 4, 3, 1]"
34880,"[0, 1, 0, 3, 4]","[0, 1, 2, 4, 1]","[0, 0, 2, 2, 4]","[0, 0, 3, 5, 0]"
34895,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38001,,,,
38102,"[7, 10, 12, 25, 15]","[11, 8, 13, 23, 13]","[3, 6, 4, 22, 33]","[6, 10, 25, 20, 6]"
38103,"[2, 1, 3, 11, 19]","[1, 2, 7, 7, 19]","[0, 5, 3, 10, 18]","[0, 3, 16, 12, 4]"
38104,,,,
38106,"[19, 24, 35, 58, 38]","[20, 24, 27, 61, 41]","[27, 16, 36, 53, 41]","[20, 35, 80, 19, 17]"
38108,"[10, 15, 45, 37, 13]","[13, 14, 40, 38, 13]","[4, 11, 24, 38, 41]","[11, 34, 53, 14, 5]"
38109,"[0, 1, 0, 4, 6]","[0, 1, 0, 6, 4]","[0, 0, 1, 2, 8]","[0, 0, 4, 3, 4]"
38110,"[5, 5, 9, 18, 16]","[3, 5, 7, 17, 20]","[1, 4, 8, 10, 27]","[0, 9, 28, 10, 3]"
38111,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 1, 0, 1, 0]"
38112,,,,
38113,"[18, 20, 17, 20, 19]","[26, 21, 12, 18, 16]","[33, 21, 13, 10, 16]","[9, 12, 50, 15, 5]"
38201,"[0, 2, 3, 10, 12]","[0, 3, 4, 9, 11]","[1, 2, 0, 8, 16]","[1, 3, 14, 6, 3]"
38202,,,,
38203,"[0, 0, 1, 3, 6]","[0, 0, 1, 2, 7]","[0, 1, 1, 4, 4]","[0, 0, 5, 3, 2]"
38204,"[0, 1, 1, 9, 12]","[0, 0, 1, 11, 11]","[0, 1, 4, 9, 9]","[0, 0, 11, 10, 2]"
38301,,,,
38302,,,,
38798,,,,
38799,,,,
38888,,,,
41000,"[0, 0, 5, 11, 37]","[0, 1, 6, 18, 28]","[0, 2, 16, 15, 20]","[1, 5, 33, 11, 3]"
41011,"[0, 1, 6, 19, 8]","[1, 1, 4, 17, 11]","[0, 2, 2, 17, 13]","[0, 2, 10, 18, 4]"
41012,"[0, 1, 2, 7, 21]","[0, 1, 4, 15, 12]","[0, 2, 2, 8, 20]","[0, 2, 11, 14, 5]"
41013,"[0, 0, 1, 4, 4]","[0, 0, 1, 3, 5]","[0, 0, 4, 2, 3]","[0, 0, 5, 3, 1]"
41020,,,,
41028,,,,
41029,,,,
41031,"[2, 0, 3, 1, 3]","[1, 2, 3, 1, 2]","[0, 2, 1, 0, 6]","[0, 1, 4, 4, 0]"
41045,"[0, 0, 3, 3, 6]","[1, 0, 4, 4, 3]","[0, 1, 6, 3, 2]","[1, 1, 8, 1, 1]"
41046,,,,
41051,,,,
41073,"[1, 6, 10, 32, 16]","[2, 5, 22, 24, 12]","[2, 3, 10, 23, 26]","[0, 3, 31, 24, 6]"
41083,,,,
41084,"[0, 0, 2, 7, 9]","[0, 2, 0, 6, 10]","[0, 0, 3, 7, 8]","[0, 2, 10, 5, 1]"
41102,"[0, 0, 1, 11, 23]","[0, 1, 5, 14, 15]","[1, 2, 7, 13, 12]","[0, 2, 19, 11, 3]"
41107,,,,
41111,"[1, 2, 12, 22, 12]","[0, 7, 14, 20, 8]","[5, 6, 18, 16, 4]","[1, 5, 31, 9, 3]"
41112,,,,
41113,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
41117,"[0, 0, 2, 6, 9]","[0, 0, 2, 5, 10]","[0, 1, 3, 4, 9]","[0, 1, 8, 8, 0]"
41126,,,,
41129,"[0, 0, 3, 10, 6]","[1, 1, 5, 7, 5]","[1, 1, 3, 11, 3]","[0, 1, 7, 7, 4]"
41201,"[0, 0, 0, 4, 4]","[0, 0, 2, 1, 5]","[0, 0, 0, 4, 4]","[0, 0, 6, 1, 1]"
41204,,,,
41216,"[0, 1, 3, 4, 4]","[0, 3, 2, 4, 3]","[1, 0, 0, 3, 8]","[0, 0, 7, 5, 0]"
41222,"[0, 0, 1, 5, 7]","[0, 0, 4, 4, 5]","[0, 0, 0, 2, 11]","[0, 0, 0, 2, 11]"
41226,,,,
41236,"[1, 0, 5, 10, 6]","[1, 1, 10, 5, 4]","[0, 1, 8, 9, 4]","[1, 2, 8, 8, 3]"
41237,,,,
41263,,,,
41270,,,,
41271,,,,
41275,"[0, 1, 1, 4, 5]","[0, 1, 2, 4, 4]","[0, 1, 3, 3, 4]","[0, 1, 7, 2, 1]"
41280,,,,
41292,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41312,"[0, 0, 1, 14, 44]","[0, 2, 3, 19, 33]","[0, 3, 3, 16, 35]","[1, 3, 28, 19, 6]"
41315,,,,
41316,"[0, 0, 1, 9, 3]","[0, 0, 1, 6, 6]","[6, 2, 3, 2, 0]","[0, 2, 6, 3, 2]"
41317,,,,
41320,"[1, 6, 12, 23, 10]","[7, 9, 12, 17, 7]","[3, 11, 12, 20, 6]","[0, 5, 19, 22, 6]"
41321,,,,
41341,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
41342,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]"
41343,,,,
41346,,,,
41347,"[1, 0, 0, 2, 7]","[1, 1, 0, 3, 3]","[1, 1, 1, 3, 2]","[0, 2, 3, 1, 2]"
41391,"[0, 1, 0, 1, 5]","[0, 0, 1, 3, 3]","[1, 0, 2, 3, 1]","[0, 0, 2, 4, 1]"
41392,,,,
41401,,,,
41402,,,,
41416,,,,
41417,"[1, 1, 5, 16, 5]","[2, 3, 8, 11, 4]","[4, 8, 7, 5, 3]","[1, 2, 16, 5, 4]"
41418,,,,
41420,"[0, 3, 4, 6, 11]","[1, 4, 7, 5, 6]","[0, 3, 4, 7, 9]","[0, 0, 9, 8, 6]"
41451,"[0, 0, 1, 5, 5]","[0, 0, 2, 3, 5]","[0, 1, 3, 6, 1]","[1, 0, 3, 4, 3]"
41452,"[3, 2, 23, 37, 45]","[1, 8, 30, 41, 27]","[21, 26, 38, 12, 11]","[1, 19, 56, 23, 9]"
41458,,,,
41459,,,,
41461,"[1, 1, 3, 16, 9]","[1, 2, 8, 12, 7]","[1, 0, 7, 7, 15]","[1, 1, 15, 10, 3]"
41462,"[1, 0, 11, 19, 17]","[0, 6, 12, 14, 16]","[3, 6, 11, 12, 15]","[0, 2, 31, 8, 6]"
41463,"[0, 0, 1, 8, 10]","[0, 1, 0, 10, 8]","[1, 3, 3, 8, 4]","[0, 1, 6, 7, 5]"
41464,,,,
41465,"[1, 4, 4, 11, 9]","[2, 5, 7, 7, 8]","[1, 1, 3, 11, 13]","[0, 1, 17, 7, 4]"
41466,,,,
41467,"[0, 1, 2, 3, 6]","[0, 2, 1, 4, 5]","[0, 2, 3, 0, 6]","[0, 1, 6, 1, 4]"
41468,,,,
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 0, 0, 10, 27]","[0, 0, 7, 13, 16]","[0, 0, 8, 19, 9]","[0, 1, 10, 13, 12]"
41511,,,,
41512,,,,
41514,,,,
41515,"[3, 1, 7, 15, 4]","[5, 3, 10, 10, 2]","[5, 3, 10, 7, 5]","[0, 2, 20, 5, 3]"
41516,"[0, 0, 1, 11, 19]","[0, 1, 4, 9, 17]","[0, 0, 3, 9, 19]","[0, 3, 13, 12, 3]"
41517,,,,
41522,,,,
41524,"[0, 2, 2, 6, 6]","[0, 3, 2, 8, 3]","[0, 0, 5, 5, 6]","[0, 0, 6, 6, 4]"
41525,"[0, 0, 5, 10, 29]","[0, 2, 6, 14, 22]","[0, 0, 8, 16, 20]","[0, 0, 15, 20, 9]"
41526,"[0, 1, 5, 18, 13]","[1, 0, 9, 18, 9]","[4, 3, 14, 10, 7]","[0, 3, 20, 12, 3]"
41528,,,,
41533,,,,
41534,"[0, 1, 8, 15, 18]","[3, 4, 10, 21, 4]","[3, 12, 12, 12, 3]","[1, 1, 20, 12, 7]"
41561,,,,
41563,,,,
41564,"[0, 0, 0, 3, 6]","[0, 0, 0, 7, 2]","[0, 0, 1, 6, 2]","[0, 0, 3, 6, 0]"
41591,,,,
41603,"[4, 6, 6, 7, 5]","[7, 4, 5, 10, 2]","[2, 5, 8, 8, 5]","[3, 7, 14, 2, 2]"
41612,"[0, 2, 4, 11, 12]","[0, 3, 9, 8, 9]","[1, 3, 7, 7, 10]","[0, 1, 9, 8, 10]"
41615,"[2, 4, 6, 13, 21]","[7, 1, 11, 10, 15]","[9, 16, 5, 3, 11]","[1, 6, 19, 12, 5]"
41619,"[0, 9, 16, 26, 7]","[11, 9, 15, 20, 2]","[6, 7, 18, 17, 9]","[0, 9, 30, 8, 10]"
41635,,,,
41636,"[1, 8, 15, 32, 21]","[4, 13, 17, 25, 17]","[8, 16, 21, 17, 14]","[3, 17, 41, 8, 7]"
41637,"[1, 4, 13, 38, 30]","[2, 9, 15, 40, 19]","[1, 4, 11, 27, 41]","[0, 3, 43, 30, 8]"
41638,"[0, 0, 2, 6, 22]","[0, 1, 3, 12, 14]","[0, 0, 4, 13, 13]","[1, 2, 5, 11, 11]"
41639,,,,
41651,"[0, 0, 0, 1, 9]","[0, 0, 1, 1, 8]","[0, 0, 0, 3, 7]","[0, 1, 8, 1, 0]"
41653,"[0, 0, 0, 1, 13]","[0, 0, 0, 3, 11]","[0, 0, 0, 1, 13]","[0, 2, 10, 1, 1]"
41656,,,,
41658,,,,
41659,,,,
41661,"[0, 0, 4, 6, 11]","[0, 3, 7, 5, 6]","[3, 2, 5, 5, 6]","[1, 3, 8, 7, 3]"
41662,"[0, 1, 0, 10, 12]","[0, 5, 8, 3, 7]","[2, 6, 6, 4, 5]","[0, 3, 8, 8, 4]"
41667,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 2, 1, 0]"
41668,,,,
41669,,,,
41680,,,,
41681,"[0, 4, 9, 7, 12]","[2, 8, 9, 9, 4]","[1, 9, 8, 9, 5]","[0, 6, 18, 4, 4]"
41684,,,,
41685,,,,
41686,,,,
41689,,,,
41690,,,,
41691,,,,
41714,,,,
41730,"[0, 0, 1, 0, 6]","[0, 0, 0, 1, 6]","[0, 0, 0, 0, 7]","[0, 0, 3, 0, 4]"
41733,"[0, 0, 0, 3, 14]","[0, 0, 0, 2, 15]","[0, 0, 0, 5, 12]","[0, 0, 11, 4, 2]"
41734,,,,
41735,,,,
41737,,,,
41739,,,,
41740,"[1, 1, 11, 16, 5]","[1, 5, 12, 10, 6]","[3, 11, 8, 4, 8]","[1, 0, 12, 9, 11]"
41743,"[0, 0, 1, 2, 9]","[0, 0, 1, 0, 11]","[0, 0, 0, 2, 10]","[0, 0, 4, 7, 1]"
41747,"[0, 0, 0, 5, 10]","[0, 0, 2, 6, 7]","[0, 0, 0, 3, 12]","[0, 0, 5, 6, 4]"
41748,,,,
41749,"[0, 2, 4, 6, 14]","[1, 3, 5, 11, 6]","[0, 2, 4, 7, 13]","[0, 2, 7, 14, 3]"
41784,,,,
41787,"[0, 0, 4, 4, 0]","[0, 1, 3, 4, 0]","[0, 1, 5, 1, 1]","[0, 3, 3, 1, 1]"
41789,,,,
41791,,,,
41792,,,,
41793,,,,
41801,,,,
41808,"[0, 1, 2, 11, 8]","[1, 0, 3, 12, 5]","[0, 1, 4, 7, 8]","[0, 0, 3, 9, 9]"
41813,,,,
41814,"[0, 1, 4, 22, 25]","[1, 3, 10, 21, 16]","[3, 4, 12, 17, 16]","[0, 3, 20, 19, 10]"
41815,"[0, 1, 0, 7, 13]","[1, 1, 3, 9, 7]","[4, 3, 6, 5, 3]","[0, 5, 13, 1, 2]"
41822,"[0, 0, 1, 17, 18]","[0, 1, 3, 17, 15]","[0, 2, 2, 15, 17]","[0, 3, 22, 9, 2]"
41832,"[1, 1, 1, 2, 2]","[1, 0, 0, 4, 2]","[3, 0, 1, 2, 1]","[0, 0, 2, 3, 2]"
41833,"[0, 0, 0, 0, 10]","[0, 0, 0, 1, 9]","[0, 0, 0, 5, 5]","[0, 1, 9, 0, 0]"
41843,,,,
41860,,,,
41861,,,,
41862,,,,
41863,,,,
41864,"[1, 0, 0, 1, 3]","[0, 1, 1, 1, 2]","[0, 0, 1, 1, 3]","[0, 0, 2, 2, 1]"
41871,"[0, 0, 1, 4, 3]","[1, 1, 2, 3, 1]","[0, 2, 2, 2, 2]","[0, 0, 3, 3, 2]"
41872,,,,
41873,"[0, 0, 2, 2, 1]","[0, 1, 1, 1, 2]","[0, 0, 3, 1, 1]","[0, 0, 3, 2, 0]"
41874,"[2, 2, 2, 2, 1]","[2, 2, 1, 2, 2]","[0, 1, 1, 6, 0]","[0, 1, 5, 2, 1]"
41876,,,,
41881,,,,
41882,,,,
41903,"[0, 2, 4, 20, 17]","[0, 3, 8, 19, 12]","[2, 7, 13, 16, 4]","[0, 3, 25, 12, 2]"
41905,,,,
41906,,,,
41911,"[0, 0, 10, 11, 26]","[1, 3, 9, 20, 14]","[7, 16, 9, 8, 7]","[2, 5, 16, 16, 7]"
41919,,,,
41925,"[1, 2, 12, 34, 14]","[4, 11, 18, 21, 9]","[25, 20, 11, 5, 2]","[1, 10, 25, 18, 8]"
41927,,,,
41928,"[0, 0, 5, 2, 3]","[0, 2, 3, 4, 1]","[0, 5, 2, 1, 2]","[0, 2, 4, 2, 2]"
41929,,,,
41931,"[0, 1, 7, 15, 13]","[1, 2, 14, 11, 8]","[5, 4, 15, 6, 6]","[1, 3, 24, 5, 3]"
41932,,,,
41933,"[0, 1, 1, 10, 15]","[2, 4, 3, 12, 6]","[0, 5, 3, 9, 10]","[0, 4, 15, 6, 2]"
41934,"[0, 3, 8, 8, 6]","[1, 4, 3, 13, 4]","[0, 4, 7, 5, 9]","[1, 2, 18, 1, 3]"
41935,,,,
41936,,,,
41937,"[2, 4, 4, 17, 19]","[2, 1, 5, 24, 13]","[8, 6, 8, 10, 13]","[0, 0, 20, 18, 7]"
41938,"[6, 5, 12, 9, 3]","[7, 1, 9, 13, 4]","[3, 5, 9, 7, 10]","[5, 10, 15, 2, 1]"
41940,,,,
41941,"[0, 1, 5, 34, 19]","[0, 4, 17, 20, 18]","[0, 6, 18, 23, 11]","[1, 3, 25, 23, 7]"
41942,"[0, 0, 13, 26, 17]","[0, 5, 16, 16, 16]","[0, 5, 12, 16, 20]","[1, 2, 21, 16, 12]"
41943,,,,
41944,,,,
41945,"[0, 0, 5, 20, 16]","[0, 0, 12, 18, 11]","[0, 6, 12, 13, 10]","[0, 1, 23, 11, 6]"
41946,"[0, 9, 9, 3, 0]","[6, 7, 4, 3, 1]","[4, 9, 6, 1, 1]","[1, 1, 8, 5, 6]"
41947,,,,
41948,,,,
41950,,,,
41952,"[1, 0, 0, 4, 7]","[0, 3, 1, 6, 2]","[2, 0, 3, 4, 3]","[0, 0, 1, 5, 6]"
41953,,,,
41954,"[1, 4, 3, 15, 14]","[5, 3, 11, 8, 8]","[21, 7, 2, 2, 2]","[1, 0, 10, 15, 9]"
41955,,,,
41956,,,,
41957,"[0, 0, 1, 21, 27]","[0, 2, 12, 20, 14]","[6, 12, 15, 11, 4]","[1, 4, 28, 9, 5]"
