COURSE,F21_LEARNING,F21_MOTIVATION,F21_FEEDBACK,F21_WORKLOAD
41789,"[1, 2, 1, 9, 5]","[1, 1, 3, 6, 6]","[1, 2, 2, 5, 7]","[1, 4, 11, 1, 0]"
41791,,,,
41792,,,,
41801,"[0, 2, 0, 1, 2]","[0, 1, 2, 2, 0]","[1, 0, 0, 1, 3]","[0, 0, 0, 2, 3]"
41808,,,,
41809,,,,
41812,,,,
41813,"[0, 0, 0, 2, 9]","[0, 0, 0, 3, 8]","[0, 0, 0, 5, 6]","[0, 0, 3, 8, 0]"
41814,,,,
41822,,,,
41843,,,,
41860,"[0, 2, 0, 3, 2]","[1, 1, 2, 2, 1]","[0, 2, 0, 1, 4]","[1, 1, 1, 3, 1]"
41888,,,,
41889,,,,
42002,,,,
42003,,,,
42004,,,,
42005,,,,
42007,,,,
42008,,,,
42011,,,,
42022,"[0, 3, 1, 1, 0]","[1, 2, 2, 0, 0]","[0, 1, 0, 2, 2]","[0, 0, 5, 0, 0]"
42042,"[1, 0, 3, 3, 1]","[1, 1, 4, 1, 1]","[0, 0, 0, 6, 2]","[0, 0, 4, 2, 1]"
42071,,,,
42081,,,,
42083,,,,
42085,,,,
42087,,,,
42090,"[0, 7, 21, 25, 8]","[0, 9, 16, 23, 11]","[0, 4, 5, 22, 28]","[0, 4, 30, 19, 6]"
42101,"[1, 2, 3, 22, 31]","[2, 3, 5, 23, 25]","[4, 5, 10, 25, 15]","[4, 12, 33, 9, 0]"
42104,,,,
42105,"[1, 3, 3, 17, 10]","[1, 3, 10, 10, 8]","[0, 1, 7, 16, 9]","[1, 3, 17, 8, 4]"
42106,"[0, 0, 2, 5, 7]","[0, 2, 0, 4, 8]","[0, 0, 0, 5, 9]","[0, 1, 5, 6, 2]"
42107,"[1, 3, 3, 4, 0]","[2, 3, 1, 3, 2]","[2, 1, 4, 3, 1]","[0, 2, 7, 2, 0]"
42111,,,,
42112,,,,
42114,,,,
42115,,,,
42117,,,,
42123,,,,
42136,"[1, 0, 1, 3, 5]","[1, 1, 0, 4, 4]","[1, 2, 5, 0, 2]","[1, 0, 4, 2, 3]"
42137,"[0, 2, 0, 3, 21]","[1, 2, 1, 11, 10]","[3, 6, 8, 5, 3]","[0, 0, 7, 6, 12]"
42142,"[0, 0, 1, 0, 1]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
42143,"[0, 1, 1, 1, 0]","[0, 1, 0, 1, 1]","[0, 1, 2, 0, 0]","[0, 2, 1, 0, 0]"
42178,,,,
42180,"[2, 2, 7, 7, 7]","[2, 8, 7, 4, 4]","[1, 3, 4, 8, 9]","[0, 2, 15, 6, 2]"
42184,,,,
42185,"[0, 1, 1, 9, 5]","[0, 1, 4, 7, 4]","[0, 4, 6, 2, 4]","[0, 1, 8, 6, 1]"
42186,"[0, 0, 2, 6, 20]","[0, 3, 2, 6, 16]","[1, 1, 2, 11, 13]","[0, 1, 11, 12, 3]"
42187,"[0, 1, 2, 5, 5]","[0, 2, 4, 4, 3]","[0, 4, 1, 6, 2]","[0, 1, 5, 6, 1]"
42188,,,,
42262,,,,
42270,"[1, 1, 4, 4, 2]","[1, 0, 7, 1, 3]","[0, 1, 5, 3, 3]","[0, 2, 7, 3, 0]"
42281,,,,
42282,"[2, 3, 5, 6, 4]","[1, 1, 5, 9, 4]","[0, 3, 7, 5, 5]","[0, 6, 10, 3, 1]"
42340,"[0, 1, 6, 7, 5]","[2, 2, 4, 8, 3]","[1, 2, 1, 11, 4]","[1, 2, 11, 5, 0]"
42348,,,,
42351,,,,
42370,"[2, 6, 10, 9, 7]","[4, 6, 8, 10, 6]","[8, 6, 8, 6, 6]","[0, 1, 18, 8, 6]"
42372,,,,
42373,"[1, 2, 7, 14, 13]","[0, 3, 5, 10, 19]","[0, 1, 0, 8, 28]","[1, 3, 28, 4, 1]"
42375,,,,
42378,,,,
42380,"[1, 1, 2, 9, 16]","[1, 1, 5, 13, 8]","[0, 4, 4, 8, 12]","[0, 3, 14, 9, 2]"
42381,"[0, 3, 4, 3, 4]","[1, 3, 4, 5, 1]","[0, 0, 3, 6, 5]","[0, 2, 6, 6, 0]"
42383,,,,
42385,"[0, 1, 5, 3, 1]","[0, 4, 2, 3, 1]","[0, 2, 2, 4, 2]","[0, 3, 4, 3, 0]"
42386,"[0, 0, 1, 1, 2]","[0, 1, 1, 0, 2]","[0, 1, 0, 1, 2]","[0, 0, 1, 1, 2]"
42387,,,,
42388,,,,
42389,,,,
42390,,,,
42401,,,,
42406,,,,
42415,"[1, 2, 8, 10, 8]","[3, 5, 8, 8, 5]","[8, 4, 7, 5, 4]","[0, 5, 14, 10, 0]"
42417,"[0, 0, 4, 12, 14]","[0, 1, 1, 9, 19]","[1, 1, 4, 10, 14]","[0, 2, 19, 2, 7]"
42421,,,,
42429,"[2, 2, 17, 52, 61]","[2, 9, 20, 46, 57]","[4, 5, 18, 33, 74]","[3, 5, 71, 39, 16]"
42430,,,,
42433,"[5, 7, 8, 17, 12]","[7, 7, 7, 12, 15]","[0, 2, 7, 18, 21]","[2, 0, 11, 20, 15]"
42435,,,,
42436,,,,
42451,,,,
42452,,,,
42490,"[22, 25, 51, 46, 36]","[26, 26, 41, 41, 41]","[7, 17, 34, 47, 70]","[24, 37, 81, 21, 11]"
42504,"[4, 5, 7, 7, 15]","[2, 3, 6, 12, 14]","[4, 7, 9, 8, 8]","[0, 4, 20, 7, 5]"
42505,"[0, 0, 0, 5, 6]","[0, 0, 0, 3, 8]","[0, 3, 5, 1, 2]","[0, 0, 4, 5, 2]"
42543,,,,
42554,,,,
42575,,,,
42576,"[3, 4, 8, 16, 5]","[3, 7, 9, 12, 5]","[0, 0, 6, 15, 14]","[4, 6, 17, 6, 2]"
42577,,,,
42578,"[2, 1, 4, 10, 5]","[2, 1, 4, 8, 7]","[1, 2, 2, 8, 9]","[0, 1, 8, 8, 5]"
42580,,,,
42583,"[5, 6, 4, 2, 0]","[9, 3, 4, 0, 0]","[3, 6, 4, 3, 0]","[0, 0, 8, 5, 4]"
42584,"[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]"
42586,"[1, 0, 3, 1, 1]","[1, 1, 3, 0, 1]","[0, 3, 1, 1, 1]","[0, 1, 4, 0, 1]"
42587,,,,
42610,"[5, 6, 12, 14, 4]","[5, 4, 14, 13, 3]","[1, 1, 3, 12, 23]","[5, 16, 14, 4, 1]"
42611,"[13, 25, 21, 20, 7]","[14, 24, 16, 23, 8]","[2, 0, 4, 22, 56]","[30, 24, 25, 5, 1]"
42634,"[2, 9, 13, 16, 22]","[1, 10, 15, 16, 20]","[2, 5, 10, 23, 22]","[2, 2, 19, 21, 18]"
42702,,,,
42712,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
42713,,,,
42717,,,,
42750,,,,
42751,,,,
42785,"[0, 0, 1, 0, 6]","[0, 0, 0, 2, 5]","[0, 0, 0, 0, 7]","[1, 0, 4, 2, 0]"
42786,"[0, 0, 0, 3, 4]","[0, 0, 0, 0, 6]","[0, 1, 1, 0, 4]","[1, 0, 3, 2, 0]"
42879,,,,
42892,,,,
42973,"[1, 2, 1, 4, 5]","[3, 1, 4, 4, 1]","[0, 1, 4, 3, 5]","[0, 1, 0, 5, 7]"
42B50,,,,
42B51,,,,
42B54,,,,
42B55,,,,
42B56,,,,
42B61,,,,
42B66,,,,
42B67,,,,
42B68,,,,
42B71,,,,
42B73,,,,
42B76,,,,
42B77,,,,
42B82,,,,
42B83,,,,
42B84,,,,
42B85,,,,
42B86,,,,
42B87,,,,
42B88,,,,
42MMT,,,,
46000,"[0, 1, 2, 12, 13]","[1, 0, 2, 14, 10]","[0, 0, 2, 16, 9]","[0, 3, 12, 11, 1]"
46100,,,,
46110,"[0, 1, 5, 4, 8]","[0, 3, 4, 6, 4]","[0, 2, 2, 8, 5]","[0, 0, 6, 1, 10]"
46200,,,,
46211,,,,
46230,"[1, 3, 7, 21, 9]","[2, 4, 9, 13, 13]","[1, 2, 8, 17, 13]","[1, 3, 23, 10, 4]"
46300,,,,
46310,"[3, 2, 1, 14, 8]","[4, 2, 5, 11, 6]","[4, 4, 7, 7, 6]","[7, 4, 8, 5, 4]"
46320,,,,
46400,,,,
46411,"[0, 0, 0, 6, 2]","[0, 1, 2, 4, 1]","[1, 2, 0, 4, 1]","[0, 0, 1, 5, 2]"
46415,"[1, 0, 0, 2, 4]","[0, 0, 2, 2, 3]","[1, 0, 0, 0, 6]","[0, 0, 2, 2, 3]"
46420,,,,
46430,"[0, 1, 1, 4, 2]","[0, 1, 1, 6, 0]","[0, 2, 2, 3, 1]","[0, 2, 4, 2, 0]"
46440,,,,
46500,,,,
46600,"[1, 0, 2, 3, 6]","[1, 1, 5, 2, 3]","[0, 0, 2, 8, 2]","[0, 0, 7, 3, 2]"
46610,"[0, 1, 1, 1, 0]","[0, 2, 0, 1, 0]","[0, 1, 0, 2, 0]","[0, 0, 2, 1, 0]"
46901,,,,
46905,,,,
46910,"[0, 0, 0, 2, 7]","[0, 0, 2, 0, 7]","[0, 0, 0, 3, 6]","[0, 0, 3, 2, 4]"
46915,,,,
46920,,,,
46W11,,,,
46W14,,,,
46W17,,,,
46W21,"[0, 0, 2, 5, 7]","[0, 0, 2, 6, 6]","[0, 1, 2, 3, 8]","[0, 1, 4, 6, 3]"
46W24,"[1, 1, 1, 5, 3]","[1, 1, 4, 2, 3]","[0, 1, 3, 4, 3]","[0, 0, 2, 4, 5]"
46W27,"[0, 0, 1, 4, 8]","[0, 1, 1, 3, 8]","[0, 1, 1, 2, 9]","[0, 3, 5, 4, 1]"
46W31,,,,
46W34,,,,
46W37,,,,
47201,"[0, 4, 4, 19, 16]","[2, 6, 12, 15, 8]","[3, 13, 11, 9, 6]","[2, 8, 26, 6, 1]"
47202,,,,
47203,,,,
47204,,,,
47205,"[2, 1, 3, 2, 0]","[3, 3, 1, 1, 0]","[2, 0, 4, 2, 0]","[0, 2, 1, 3, 2]"
47209,,,,
47210,"[0, 1, 2, 3, 1]","[1, 0, 0, 6, 0]","[1, 0, 2, 4, 0]","[0, 2, 3, 1, 1]"
47211,,,,
47301,"[1, 0, 5, 10, 10]","[2, 3, 6, 7, 7]","[4, 7, 3, 5, 6]","[2, 5, 12, 4, 2]"
47302,,,,
47303,"[0, 0, 0, 3, 5]","[1, 1, 1, 2, 3]","[0, 0, 1, 3, 4]","[0, 0, 4, 2, 2]"
47304,"[1, 0, 1, 1, 6]","[1, 0, 2, 1, 4]","[0, 0, 1, 4, 3]","[0, 0, 4, 3, 1]"
47305,"[0, 1, 0, 3, 4]","[0, 1, 1, 2, 4]","[0, 3, 2, 1, 3]","[0, 0, 4, 2, 3]"
47309,,,,
47310,,,,
47313,"[0, 0, 0, 5, 4]","[0, 0, 2, 3, 4]","[0, 1, 4, 2, 2]","[0, 0, 8, 0, 1]"
47316,,,,
47317,"[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
47318,,,,
47319,"[2, 4, 5, 8, 5]","[3, 5, 6, 6, 4]","[6, 6, 7, 2, 3]","[0, 4, 11, 7, 1]"
47322,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
47325,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[1, 0, 0, 2, 0]","[1, 0, 1, 1, 0]"
47326,,,,
47328,,,,
47330,,,,
47331,,,,
47332,"[0, 0, 0, 3, 3]","[0, 0, 0, 1, 4]","[0, 0, 1, 1, 3]","[0, 0, 3, 0, 1]"
47333,,,,
47336,"[0, 0, 1, 0, 5]","[0, 0, 0, 3, 3]","[0, 0, 4, 1, 1]","[0, 0, 6, 0, 0]"
47507,,,,
47508,,,,
47509,,,,
47511,"[0, 1, 0, 1, 10]","[0, 0, 1, 0, 11]","[0, 2, 1, 2, 7]","[1, 1, 9, 0, 1]"
47513,,,,
47514,,,,
47516,,,,
47517,"[0, 1, 2, 17, 16]","[0, 2, 0, 8, 25]","[1, 1, 0, 2, 32]","[1, 0, 23, 9, 3]"
47519,"[0, 2, 3, 7, 7]","[2, 1, 6, 4, 6]","[1, 2, 5, 6, 5]","[1, 5, 12, 1, 0]"
62000,,,,
62004,,,,
62008,"[11, 12, 9, 4, 1]","[13, 11, 8, 5, 0]","[11, 9, 7, 8, 2]","[3, 15, 17, 1, 1]"
62009,"[1, 0, 6, 6, 4]","[0, 5, 5, 3, 3]","[1, 2, 9, 1, 3]","[1, 1, 8, 3, 2]"
62012,,,,
62014,"[0, 1, 1, 12, 15]","[0, 2, 2, 13, 10]","[0, 0, 5, 12, 10]","[0, 1, 6, 13, 5]"
62018,,,,
62019,"[0, 0, 1, 18, 22]","[0, 1, 0, 17, 23]","[1, 1, 10, 16, 13]","[0, 5, 17, 15, 4]"
62024,"[0, 0, 2, 3, 4]","[0, 0, 1, 3, 5]","[0, 0, 0, 1, 8]","[0, 0, 4, 3, 2]"
62030,,,,
62033,"[1, 0, 4, 20, 9]","[0, 5, 8, 16, 4]","[1, 3, 11, 14, 4]","[1, 1, 24, 6, 1]"
62039,,,,
62040,"[0, 0, 1, 0, 2]","[0, 0, 0, 2, 1]","[0, 0, 1, 0, 2]","[0, 0, 2, 1, 0]"
62043,"[0, 0, 5, 13, 11]","[0, 3, 11, 10, 5]","[0, 2, 9, 10, 7]","[0, 0, 11, 6, 11]"
62046,"[2, 3, 2, 1, 1]","[5, 2, 2, 0, 0]","[2, 3, 2, 2, 0]","[1, 1, 2, 3, 2]"
62049,,,,
62050,,,,
62051,"[1, 5, 9, 6, 1]","[4, 8, 7, 3, 0]","[4, 4, 5, 7, 2]","[0, 5, 12, 2, 3]"
62052,,,,
62053,"[1, 0, 1, 7, 3]","[0, 0, 2, 7, 3]","[0, 0, 1, 3, 8]","[0, 1, 8, 2, 1]"
62054,"[1, 0, 1, 3, 1]","[1, 1, 1, 2, 1]","[0, 0, 2, 2, 2]","[0, 4, 2, 0, 0]"
62074,"[3, 5, 7, 20, 14]","[2, 7, 6, 18, 16]","[9, 16, 12, 10, 2]","[0, 7, 35, 5, 2]"
62079,"[1, 1, 2, 5, 11]","[1, 1, 1, 9, 8]","[1, 8, 8, 1, 2]","[0, 6, 9, 4, 1]"
62087,"[0, 2, 3, 5, 5]","[1, 4, 4, 3, 2]","[0, 6, 5, 1, 2]","[0, 3, 6, 3, 2]"
62088,"[0, 1, 0, 4, 3]","[0, 0, 1, 3, 4]","[0, 0, 3, 2, 2]","[0, 0, 5, 1, 2]"
62089,"[0, 3, 6, 14, 8]","[1, 7, 11, 8, 4]","[4, 9, 10, 6, 2]","[0, 3, 12, 12, 4]"
62093,"[4, 9, 6, 7, 2]","[11, 9, 5, 0, 3]","[15, 7, 3, 2, 1]","[1, 5, 11, 4, 7]"
62094,"[0, 0, 6, 15, 12]","[0, 3, 17, 8, 5]","[1, 1, 8, 12, 11]","[1, 4, 19, 6, 3]"
62096,"[2, 4, 6, 19, 16]","[2, 8, 9, 16, 12]","[14, 11, 10, 5, 7]","[3, 12, 24, 6, 2]"
62101,"[0, 0, 0, 6, 5]","[0, 0, 2, 5, 3]","[2, 1, 4, 1, 2]","[0, 2, 6, 1, 1]"
62103,"[0, 0, 2, 3, 5]","[0, 3, 1, 2, 4]","[0, 1, 1, 3, 5]","[0, 0, 7, 1, 2]"
62104,"[0, 0, 0, 8, 2]","[0, 0, 3, 6, 1]","[1, 6, 1, 1, 1]","[0, 1, 5, 4, 0]"
62107,"[0, 2, 0, 7, 5]","[0, 3, 4, 3, 4]","[3, 3, 4, 2, 2]","[0, 3, 9, 1, 1]"
62108,"[0, 0, 0, 4, 6]","[0, 1, 2, 3, 4]","[1, 1, 0, 2, 6]","[0, 0, 7, 2, 1]"
62110,"[4, 0, 2, 7, 2]","[4, 2, 3, 6, 0]","[2, 3, 3, 3, 4]","[0, 4, 5, 4, 2]"
62118,"[0, 1, 0, 14, 6]","[0, 3, 3, 8, 6]","[3, 6, 5, 2, 4]","[0, 2, 9, 6, 2]"
62119,"[2, 1, 6, 6, 4]","[2, 4, 6, 6, 1]","[3, 7, 7, 1, 1]","[2, 6, 6, 5, 0]"
62120,"[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
62122,"[4, 3, 4, 2, 2]","[6, 4, 2, 2, 1]","[5, 3, 5, 2, 0]","[0, 0, 5, 4, 6]"
62130,,,,
62132,,,,
62133,"[0, 3, 5, 11, 8]","[2, 1, 3, 10, 9]","[3, 7, 12, 3, 0]","[0, 4, 19, 0, 2]"
62134,"[0, 1, 2, 6, 12]","[0, 1, 2, 7, 11]","[0, 1, 1, 9, 10]","[0, 2, 11, 6, 2]"
62135,"[0, 0, 1, 4, 1]","[1, 0, 0, 4, 0]","[1, 1, 2, 1, 0]","[1, 1, 3, 0, 0]"
62136,,,,
62139,"[0, 1, 10, 11, 14]","[0, 1, 10, 15, 10]","[2, 6, 11, 9, 8]","[1, 2, 28, 3, 2]"
62142,,,,
62145,"[0, 1, 2, 6, 13]","[0, 2, 3, 9, 8]","[0, 0, 5, 10, 7]","[0, 2, 9, 9, 1]"
62146,"[1, 0, 1, 11, 8]","[1, 0, 3, 8, 9]","[0, 2, 10, 6, 3]","[0, 2, 14, 2, 3]"
62147,,,,
62148,,,,
62158,"[9, 8, 2, 2, 2]","[12, 4, 2, 4, 0]","[15, 3, 1, 2, 0]","[2, 0, 4, 8, 7]"
62159,"[0, 1, 5, 3, 1]","[2, 3, 3, 2, 0]","[3, 4, 2, 1, 0]","[0, 2, 6, 2, 0]"
62171,"[0, 5, 4, 12, 4]","[2, 2, 11, 5, 5]","[0, 5, 4, 8, 8]","[1, 9, 10, 4, 1]"
62174,"[0, 0, 2, 3, 1]","[0, 0, 2, 3, 1]","[0, 0, 3, 2, 1]","[0, 0, 4, 1, 1]"
62191,,,,
62194,"[0, 2, 4, 4, 3]","[1, 4, 5, 2, 1]","[2, 3, 3, 5, 0]","[0, 1, 4, 7, 1]"
62199,,,,
62200,"[2, 6, 10, 4, 1]","[4, 6, 6, 4, 1]","[5, 7, 7, 0, 2]","[0, 1, 17, 2, 1]"
62202,,,,
62204,"[0, 1, 1, 2, 0]","[1, 1, 1, 1, 0]","[3, 1, 0, 0, 0]","[0, 1, 3, 0, 0]"
62210,,,,
62211,,,,
62212,,,,
62213,"[0, 0, 4, 2, 2]","[0, 0, 5, 1, 2]","[2, 4, 1, 1, 0]","[0, 0, 7, 1, 0]"
62214,,,,
62215,"[0, 2, 0, 5, 1]","[1, 1, 3, 1, 2]","[2, 3, 1, 2, 0]","[1, 0, 4, 3, 0]"
62218,"[1, 1, 2, 11, 3]","[1, 1, 8, 4, 4]","[1, 1, 7, 5, 4]","[1, 4, 10, 1, 2]"
62219,"[0, 4, 10, 4, 2]","[3, 4, 8, 4, 1]","[1, 2, 5, 11, 1]","[0, 3, 11, 2, 3]"
62220,"[0, 1, 1, 1, 1]","[0, 2, 0, 0, 2]","[0, 1, 0, 3, 0]","[0, 0, 4, 0, 0]"
62221,,,,
62223,"[0, 4, 7, 2, 4]","[1, 5, 5, 3, 3]","[2, 7, 5, 2, 1]","[0, 2, 11, 4, 0]"
62224,"[0, 0, 2, 6, 12]","[0, 1, 1, 6, 12]","[0, 1, 4, 5, 9]","[2, 4, 12, 2, 0]"
62225,"[0, 0, 1, 9, 11]","[0, 2, 1, 11, 6]","[0, 2, 3, 4, 11]","[0, 4, 13, 3, 0]"
62228,"[3, 3, 5, 10, 5]","[3, 4, 7, 8, 4]","[4, 7, 5, 5, 5]","[2, 2, 9, 9, 4]"
62229,"[4, 8, 2, 13, 7]","[12, 11, 3, 5, 3]","[10, 10, 9, 2, 3]","[1, 2, 12, 11, 8]"
62230,"[2, 1, 2, 3, 2]","[2, 1, 3, 2, 2]","[2, 2, 2, 2, 2]","[1, 0, 3, 2, 4]"
62238,"[2, 1, 5, 4, 5]","[1, 2, 4, 9, 1]","[2, 1, 2, 7, 5]","[0, 3, 9, 3, 2]"
62239,"[0, 2, 1, 0, 1]","[1, 1, 1, 0, 1]","[2, 0, 2, 0, 0]","[0, 1, 3, 0, 0]"
62240,"[0, 0, 7, 11, 1]","[0, 0, 6, 9, 4]","[2, 3, 7, 5, 2]","[3, 5, 10, 1, 0]"
62241,"[0, 4, 2, 2, 1]","[1, 2, 4, 1, 0]","[2, 3, 3, 0, 0]","[0, 0, 4, 2, 2]"
62242,"[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
62246,"[0, 0, 2, 11, 4]","[0, 0, 3, 9, 5]","[0, 0, 1, 6, 10]","[0, 1, 5, 5, 6]"
62247,"[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 2, 0, 2]"
62249,,,,
62259,,,,
62261,"[1, 3, 4, 13, 2]","[3, 4, 6, 9, 1]","[10, 6, 3, 4, 0]","[0, 0, 7, 7, 9]"
62263,,,,
62265,"[0, 2, 9, 5, 4]","[0, 3, 9, 5, 3]","[0, 1, 6, 7, 5]","[0, 0, 13, 7, 0]"
62267,"[1, 2, 1, 8, 2]","[2, 2, 2, 5, 3]","[0, 0, 1, 8, 5]","[0, 0, 6, 7, 1]"
62268,"[1, 0, 1, 4, 7]","[1, 2, 3, 2, 5]","[2, 0, 4, 2, 5]","[0, 0, 3, 5, 5]"
62269,"[0, 2, 1, 3, 0]","[0, 1, 3, 1, 1]","[0, 2, 1, 1, 2]","[0, 0, 2, 4, 0]"
62270,"[11, 11, 9, 18, 7]","[18, 12, 12, 8, 4]","[27, 7, 9, 9, 2]","[1, 2, 7, 13, 28]"
62271,"[5, 3, 8, 12, 3]","[7, 7, 8, 6, 3]","[8, 5, 6, 7, 5]","[1, 0, 9, 13, 8]"
62273,"[0, 1, 7, 18, 8]","[2, 1, 10, 10, 10]","[5, 7, 8, 7, 6]","[1, 1, 17, 9, 5]"
62276,"[1, 2, 6, 7, 6]","[1, 6, 5, 3, 7]","[2, 1, 3, 6, 10]","[1, 2, 11, 8, 0]"
62277,"[1, 3, 0, 5, 5]","[1, 2, 2, 4, 5]","[1, 1, 3, 4, 5]","[0, 1, 6, 6, 1]"
62279,"[3, 2, 3, 3, 0]","[4, 4, 1, 2, 0]","[4, 1, 2, 3, 1]","[1, 2, 5, 2, 1]"
62280,"[1, 0, 0, 9, 1]","[0, 1, 2, 5, 3]","[0, 1, 0, 8, 2]","[0, 0, 3, 6, 2]"
62281,,,,
62282,,,,
62297,,,,
62298,,,,
62317,"[0, 2, 5, 14, 15]","[0, 3, 10, 11, 12]","[1, 5, 11, 10, 9]","[0, 1, 17, 10, 8]"
62318,"[0, 0, 4, 9, 3]","[1, 2, 7, 6, 0]","[2, 7, 4, 3, 0]","[1, 0, 4, 4, 7]"
62327,"[1, 5, 11, 9, 8]","[2, 8, 11, 7, 6]","[4, 7, 12, 5, 6]","[1, 3, 20, 5, 5]"
62328,"[1, 3, 4, 14, 18]","[3, 8, 7, 17, 5]","[1, 5, 17, 10, 6]","[2, 3, 15, 14, 5]"
62362,"[0, 0, 2, 9, 1]","[0, 1, 4, 5, 2]","[3, 6, 1, 2, 0]","[0, 0, 9, 2, 1]"
62365,"[0, 0, 1, 1, 2]","[0, 1, 0, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 1, 3, 0]"
62366,"[0, 0, 4, 5, 4]","[0, 2, 4, 4, 3]","[1, 1, 3, 3, 5]","[0, 0, 8, 4, 1]"
62367,,,,
62368,,,,
62369,"[0, 1, 0, 2, 0]","[0, 0, 1, 2, 0]","[0, 0, 2, 0, 1]","[0, 0, 2, 0, 1]"
62377,,,,
62378,,,,
62381,"[2, 2, 1, 4, 2]","[1, 2, 1, 5, 2]","[1, 1, 1, 5, 3]","[0, 0, 9, 2, 0]"
62383,"[0, 0, 1, 1, 2]","[3, 0, 0, 1, 0]","[2, 1, 0, 1, 0]","[0, 0, 1, 0, 3]"
62389,,,,
62407,"[0, 0, 3, 1, 1]","[0, 1, 4, 0, 0]","[2, 0, 1, 0, 0]","[0, 0, 3, 0, 0]"
62410,"[1, 3, 8, 3, 6]","[4, 4, 5, 5, 3]","[1, 4, 5, 7, 4]","[0, 5, 10, 2, 4]"
62413,"[2, 4, 2, 3, 0]","[5, 2, 2, 2, 0]","[2, 2, 3, 2, 2]","[0, 1, 8, 2, 0]"
62415,,,,
62416,,,,
62417,,,,
62418,,,,
62419,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62420,,,,
62422,,,,
62423,,,,
62426,,,,
62427,,,,
62428,,,,
62429,,,,
62434,,,,
62437,,,,
62443,,,,
62444,"[0, 0, 0, 4, 5]","[0, 0, 1, 4, 3]","[0, 0, 0, 3, 5]","[0, 0, 5, 2, 1]"
62445,"[0, 1, 0, 5, 1]","[1, 1, 3, 2, 0]","[1, 1, 3, 1, 1]","[0, 0, 6, 0, 1]"
62450,"[0, 5, 3, 5, 1]","[3, 3, 2, 3, 3]","[5, 2, 3, 2, 2]","[0, 1, 6, 5, 2]"
62452,"[0, 0, 1, 3, 11]","[0, 0, 2, 3, 9]","[1, 0, 0, 4, 9]","[0, 0, 8, 3, 3]"
62453,"[1, 1, 3, 2, 1]","[0, 0, 4, 4, 0]","[1, 1, 2, 4, 0]","[0, 0, 5, 1, 2]"
62454,"[0, 2, 3, 2, 3]","[0, 2, 6, 0, 2]","[1, 2, 4, 1, 2]","[0, 1, 3, 2, 4]"
62484,,,,
62501,"[1, 4, 1, 5, 2]","[1, 3, 6, 1, 2]","[1, 1, 9, 1, 1]","[0, 2, 4, 4, 3]"
62505,,,,
62512,"[0, 1, 5, 4, 4]","[1, 1, 4, 3, 5]","[1, 2, 6, 1, 4]","[0, 2, 7, 2, 3]"
62514,"[0, 1, 2, 5, 1]","[0, 0, 3, 4, 2]","[0, 1, 4, 4, 0]","[0, 1, 7, 1, 0]"
62517,"[0, 2, 4, 4, 2]","[1, 1, 6, 3, 1]","[4, 2, 3, 1, 2]","[0, 3, 4, 3, 2]"
62518,"[2, 0, 3, 3, 2]","[2, 2, 2, 2, 2]","[0, 1, 1, 2, 6]","[0, 0, 4, 2, 4]"
62521,"[3, 1, 1, 0, 0]","[3, 1, 1, 0, 0]","[1, 1, 2, 1, 0]","[0, 1, 2, 2, 0]"
62523,,,,
62524,,,,
62527,"[1, 0, 0, 0, 1]","[1, 0, 0, 0, 1]","[1, 0, 0, 0, 1]","[0, 0, 1, 0, 1]"
62530,"[0, 1, 1, 2, 0]","[2, 0, 1, 1, 0]","[0, 1, 1, 2, 0]","[0, 0, 1, 2, 1]"
62531,,,,
62532,,,,
62547,"[1, 1, 2, 2, 3]","[1, 0, 0, 5, 3]","[4, 2, 1, 1, 1]","[0, 1, 5, 1, 2]"
62550,,,,
62557,,,,
62558,,,,
62560,"[2, 2, 4, 6, 2]","[5, 2, 4, 2, 2]","[4, 1, 5, 4, 1]","[1, 0, 7, 3, 4]"
62573,"[0, 0, 0, 3, 3]","[0, 0, 0, 3, 3]","[0, 0, 2, 2, 2]","[0, 0, 4, 2, 0]"
62574,,,,
62575,"[2, 1, 2, 3, 0]","[5, 0, 3, 0, 0]","[4, 2, 1, 1, 0]","[2, 1, 4, 1, 0]"
62577,"[2, 8, 7, 6, 5]","[8, 7, 6, 4, 2]","[3, 6, 10, 7, 1]","[0, 7, 6, 8, 5]"
